sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
1,1582,19611,123783,122201,18029,104172,45000,20000,20266,951,951,24734
2,124367,124620,129392,5025,253,4772,45000,20266,20543,992,992,24457
3,224431,224642,229504,5073,211,4862,45000,20543,20817,986,986,24183
4,324500,324704,329549,5049,204,4845,45000,20817,21088,979,979,23912
5,424572,424778,429615,5043,206,4837,45000,21088,21356,972,972,23644
6,524625,524827,529680,5055,202,4853,45000,21356,21620,965,965,23380
7,624697,624898,629755,5058,201,4857,45000,21620,21882,958,958,23118
8,724770,724970,729832,5062,200,4862,45000,21882,22141,951,951,22859
9,824841,825044,829896,5055,203,4852,45000,22141,22397,944,944,22603
10,924928,925129,929973,5045,201,4844,45000,22397,22649,937,937,22351
11,1025000,1025201,1030019,5019,201,4818,45000,22649,22899,931,931,22101
12,1125052,1125252,1130019,4967,200,4767,45000,22899,23147,924,924,21853
13,1225104,1225305,1230017,4913,201,4712,45000,23147,23391,917,917,21609
14,1325156,1325357,1330021,4865,201,4664,45000,23391,23632,911,911,21368
15,1425208,1425408,1430022,4814,200,4614,45000,23632,23871,905,905,21129
16,1525260,1525461,1530015,4755,201,4554,45000,23871,24107,898,898,20893
17,1625312,1625516,1630025,4713,204,4509,45000,24107,24340,892,892,20660
18,1725365,1725564,1730016,4651,199,4452,45000,24340,24571,886,886,20429
19,1825417,1825617,1830017,4600,200,4400,45000,24571,24799,879,879,20201
20,1925468,1925668,1930015,4547,200,4347,45000,24799,25024,873,873,19976
21,2025520,2025720,2030022,4502,200,4302,45000,25024,25247,867,867,19753
22,2125572,2125773,2130022,4450,201,4249,45000,25247,25467,861,861,19533
23,2225624,2225824,2230014,4390,200,4190,45000,25467,25685,856,856,19315
24,2325675,2325875,2330027,4352,200,4152,45000,25685,25900,850,850,19100
25,2425727,2425927,2430016,4289,200,4089,45000,25900,26113,844,844,18887
26,2525779,2525980,2530017,4238,201,4037,45000,26113,26323,838,838,18677
27,2625831,2626033,2630012,4181,202,3979,45000,26323,26531,833,833,18469
28,2725883,2726083,2730024,4141,200,3941,45000,26531,26736,827,827,18264
29,2825935,2826136,2830021,4086,201,3885,45000,26736,26940,822,822,18060
30,2925987,2926187,2930018,4031,200,3831,45000,26940,27140,816,816,17860
31,3026038,3026238,3030019,3981,200,3781,45000,27140,27339,811,811,17661
32,3126089,3126289,3130049,3960,200,3760,45000,27339,27535,806,806,17465
33,3226141,3226344,3230051,3910,203,3707,45000,27535,27729,801,801,17271
34,3326193,3326394,3330048,3855,201,3654,45000,27729,27921,795,795,17079
35,3426245,3426444,3430017,3772,199,3573,45000,27921,28110,790,790,16890
36,3526297,3526497,3530022,3725,200,3525,45000,28110,28298,785,785,16702
37,3626349,3626549,3630014,3665,200,3465,45000,28298,28483,780,780,16517
38,3726401,3726603,3730027,3626,202,3424,45000,28483,28666,775,775,16334
39,3826452,3826654,3830017,3565,202,3363,45000,28666,28847,770,770,16153
40,3926505,3926706,3930020,3515,201,3314,45000,28847,29026,766,766,15974
41,4026556,4026768,4030024,3468,212,3256,45000,29026,29203,761,761,15797
42,4126609,4126810,4130024,3415,201,3214,45000,29203,29378,756,756,15622
43,4226660,4226861,4230020,3360,201,3159,45000,29378,29551,752,752,15449
44,4326712,4326913,4330015,3303,201,3102,45000,29551,29722,747,747,15278
45,4426763,4426963,4430027,3264,200,3064,45000,29722,29891,742,742,15109
46,4526815,4527016,4530017,3202,201,3001,45000,29891,30058,738,738,14942
47,4626867,4627067,4630021,3154,200,2954,45000,30058,30223,733,733,14777
48,4726919,4727120,4730025,3106,201,2905,45000,30223,30386,729,729,14614
49,4826971,4827172,4829026,2055,201,1854,45000,30386,30548,725,725,14452
50,4927024,4927223,4929135,2111,199,1912,45000,30548,30707,720,720,14293
51,5027075,5027276,5039293,12218,201,12017,45000,30707,30865,716,716,14135
52,5127126,5127327,5138990,11864,201,11663,45000,30865,31021,712,712,13979
53,5227178,5227379,5239059,11881,201,11680,45000,31021,31175,708,708,13825
54,5327229,5327429,5339086,11857,200,11657,45000,31175,31327,704,704,13673
55,5427300,5427501,5439175,11875,201,11674,45000,31327,31478,700,700,13522
56,5527351,5527552,5539210,11859,201,11658,45000,31478,31627,696,696,13373
57,5627424,5627624,5639308,11884,200,11684,45000,31627,31774,692,692,13226
58,5727476,5727676,5739336,11860,200,11660,45000,31774,31920,688,688,13080
59,5827548,5827747,5839444,11896,199,11697,45000,31920,32063,684,684,12937
60,5927601,5927829,5939477,11876,228,11648,45000,32063,32206,680,680,12794
61,6027674,6027903,6039575,11901,229,11672,45000,32206,32346,676,676,12654
62,6127726,6127949,6139600,11874,223,11651,45000,32346,32485,673,673,12515
63,6227809,6228009,6239696,11887,200,11687,45000,32485,32622,669,669,12378
64,6327861,6328061,6339718,11857,200,11657,45000,32622,32758,665,665,12242
65,6427932,6428135,6439814,11882,203,11679,45000,32758,32893,662,662,12107
66,6527984,6528186,6539847,11863,202,11661,45000,32893,33025,658,658,11975
67,6628059,6628260,6639913,11854,201,11653,45000,33025,33156,655,655,11844
68,6728114,6728315,6739972,11858,201,11657,45000,33156,33286,651,651,11714
69,6828188,6828388,6840022,11834,200,11634,45000,33286,33414,648,648,11586
70,6928259,6928459,6940035,11776,200,11576,45000,33414,33541,644,644,11459
71,7028310,7028511,7040036,11726,201,11525,45000,33541,33666,641,641,11334
72,7128362,7128563,7140040,11678,201,11477,45000,33666,33790,638,638,11210
73,7228414,7228615,7240040,11626,201,11425,45000,33790,33913,634,634,11087
74,7328465,7328666,7340016,11551,201,11350,45000,33913,34034,631,631,10966
75,7428516,7428718,7440015,11499,202,11297,45000,34034,34153,628,628,10847
76,7528568,7528768,7540023,11455,200,11255,45000,34153,34272,625,625,10728
77,7628619,7628819,7640022,11403,200,11203,45000,34272,34389,621,621,10611
78,7728671,7728872,7740015,11344,201,11143,45000,34389,34504,618,618,10496
79,7828724,7828924,7840024,11300,200,11100,45000,34504,34618,615,615,10382
80,7928778,7928980,7940024,11246,202,11044,45000,34618,34731,612,612,10269
81,8028831,8029032,8040020,11189,201,10988,45000,34731,34843,609,609,10157
82,8128885,8129085,8140015,11130,200,10930,45000,34843,34953,606,606,10047
83,8228938,8229139,8240023,11085,201,10884,45000,34953,35062,603,603,9938
84,8329015,8329216,8340021,11006,201,10805,45000,35062,35170,600,600,9830
85,8429069,8429269,8440014,10945,200,10745,45000,35170,35276,597,597,9724
86,8529121,8529321,8540026,10905,200,10705,45000,35276,35382,595,595,9618
87,8629175,8629376,8640016,10841,201,10640,45000,35382,35486,592,592,9514
88,8729228,8729429,8740019,10791,201,10590,45000,35486,35589,589,589,9411
89,8829281,8829481,8840017,10736,200,10536,45000,35589,35691,586,586,9309
90,8929334,8929535,8940026,10692,201,10491,45000,35691,35792,584,584,9208
91,9029387,9029588,9040024,10637,201,10436,45000,35792,35891,581,581,9109
92,9129440,9129641,9140019,10579,201,10378,45000,35891,35989,578,578,9011
93,9229493,9229694,9240015,10522,201,10321,45000,35989,36087,576,576,8913
94,9329546,9329748,9340015,10469,202,10267,45000,36087,36183,573,573,8817
95,9429619,9429819,9440027,10408,200,10208,45000,36183,36278,571,571,8722
96,9529673,9529874,9540024,10351,201,10150,45000,36278,36372,568,568,8628
