workload,variant,commit,batch,run,write_ns,read_ns,sync_ns,dirty_sync_ns,clean_sync_ns,unmount_ns
sync-cycle,baseline,3acc11385,1,5,,,,8937,253,5931
sync-cycle,baseline,3acc11385,1,6,,,,11026,314,6639
sync-cycle,baseline,3acc11385,1,7,,,,9895,635,6033
sync-cycle,baseline,3acc11385,1,8,,,,9249,245,6039
sync-cycle,baseline,3acc11385,1,9,,,,9983,265,6528
sync-cycle,baseline,3acc11385,1,10,,,,10233,251,6170
sync-cycle,baseline,3acc11385,1,11,,,,10010,289,6930
sync-cycle,baseline,3acc11385,1,12,,,,9060,235,6200
sync-cycle,baseline,3acc11385,1,13,,,,9053,216,5930
sync-cycle,baseline,3acc11385,1,14,,,,11394,230,7307
sync-cycle,baseline,3acc11385,1,15,,,,9532,212,6635
sync-cycle,baseline,3acc11385,1,16,,,,11481,226,7312
sync-cycle,baseline,3acc11385,1,17,,,,13234,290,10003
sync-cycle,baseline,3acc11385,1,18,,,,12324,290,24826
sync-cycle,baseline,3acc11385,1,19,,,,14167,472,10816
sequential,baseline,3acc11385,2,0,7541101,8464744,19615,,,
sequential,baseline,3acc11385,2,1,7262601,7092256,19035,,,
sequential,baseline,3acc11385,2,2,7354742,10775027,27469,,,
sequential,baseline,3acc11385,2,3,6994898,7593449,18732,,,
sequential,baseline,3acc11385,2,4,6645501,8894485,22190,,,
sequential,baseline,3acc11385,2,5,8369283,8022074,19401,,,
sequential,baseline,3acc11385,2,6,7366895,7079423,18331,,,
sequential,baseline,3acc11385,2,7,7016184,6495427,18707,,,
sequential,baseline,3acc11385,2,8,6696493,6364672,18798,,,
sequential,baseline,3acc11385,2,9,6476366,10200910,25622,,,
sequential,baseline,3acc11385,2,10,8248749,8429959,20717,,,
sequential,baseline,3acc11385,2,11,7084541,7544326,19045,,,
sequential,baseline,3acc11385,2,12,7832926,10005597,28154,,,
sequential,baseline,3acc11385,2,13,6461483,7823236,39698,,,
sequential,baseline,3acc11385,2,14,7118151,8867103,27011,,,
sequential,baseline,3acc11385,2,15,8238202,7884510,21648,,,
sequential,baseline,3acc11385,2,16,7011385,7255513,41460,,,
sequential,baseline,3acc11385,2,17,8177247,10963523,26394,,,
sequential,baseline,3acc11385,2,18,6633820,8755799,20781,,,
sequential,baseline,3acc11385,2,19,7487399,8702831,20669,,,
sequential,implementation,9af7a5f36,2,0,6489776,7473303,18763,,,
sequential,implementation,9af7a5f36,2,1,6525679,7550844,19047,,,
sequential,implementation,9af7a5f36,2,2,6433801,6748029,18765,,,
sequential,implementation,9af7a5f36,2,3,6481071,7833394,20078,,,
sequential,implementation,9af7a5f36,2,4,6567172,7428878,19951,,,
sequential,implementation,9af7a5f36,2,5,7033341,7412404,18678,,,
sequential,implementation,9af7a5f36,2,6,7412680,9530725,34373,,,
sequential,implementation,9af7a5f36,2,7,6784370,7018224,20781,,,
sequential,implementation,9af7a5f36,2,8,7166956,7105548,19990,,,
sequential,implementation,9af7a5f36,2,9,7111781,7187126,55356,,,
sequential,implementation,9af7a5f36,2,10,6362139,7609270,19747,,,
sequential,implementation,9af7a5f36,2,11,7098346,7971759,19225,,,
sequential,implementation,9af7a5f36,2,12,6898338,7300087,55126,,,
sequential,implementation,9af7a5f36,2,13,7127240,7241263,19068,,,
sequential,implementation,9af7a5f36,2,14,6801676,6445903,19191,,,
sequential,implementation,9af7a5f36,2,15,6568868,7253119,18291,,,
sequential,implementation,9af7a5f36,2,16,6610630,7454510,19688,,,
sequential,implementation,9af7a5f36,2,17,6804624,7345518,19335,,,
sequential,implementation,9af7a5f36,2,18,6359461,7052506,19683,,,
sequential,implementation,9af7a5f36,2,19,6698017,6946731,19860,,,
sync-cycle,baseline,3acc11385,2,0,,,,13464,341,8456
sync-cycle,baseline,3acc11385,2,1,,,,13501,345,8512
sync-cycle,baseline,3acc11385,2,2,,,,13213,311,8444
sync-cycle,baseline,3acc11385,2,3,,,,12617,297,8121
sync-cycle,baseline,3acc11385,2,4,,,,9978,278,6761
sync-cycle,baseline,3acc11385,2,5,,,,9684,264,6099
sync-cycle,baseline,3acc11385,2,6,,,,9306,209,6275
sync-cycle,baseline,3acc11385,2,7,,,,9132,277,5717
sync-cycle,baseline,3acc11385,2,8,,,,10109,252,7027
sync-cycle,baseline,3acc11385,2,9,,,,8269,288,5538
sync-cycle,baseline,3acc11385,2,10,,,,8369,295,5693
sync-cycle,baseline,3acc11385,2,11,,,,8744,265,5580
sync-cycle,baseline,3acc11385,2,12,,,,8574,290,5805
sync-cycle,baseline,3acc11385,2,13,,,,24657,313,5526
sync-cycle,baseline,3acc11385,2,14,,,,10184,256,6940
sync-cycle,baseline,3acc11385,2,15,,,,11402,335,7896
sync-cycle,baseline,3acc11385,2,16,,,,10731,317,6286
sync-cycle,baseline,3acc11385,2,17,,,,10851,286,7531
sync-cycle,baseline,3acc11385,2,18,,,,29423,383,7467
sync-cycle,baseline,3acc11385,2,19,,,,9038,580,5550
sync-cycle,implementation,9af7a5f36,2,0,,,,11370,297,8125
sync-cycle,implementation,9af7a5f36,2,1,,,,9637,246,6634
sync-cycle,implementation,9af7a5f36,2,2,,,,11837,361,7232
sync-cycle,implementation,9af7a5f36,2,3,,,,9210,228,6403
sync-cycle,implementation,9af7a5f36,2,4,,,,9527,334,6797
sync-cycle,implementation,9af7a5f36,2,5,,,,8605,289,5939
