sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
1,260217,260233,269089,8872,16,8856,45000,20000,20266,951,951,24734
2,360267,360284,367198,6931,17,6914,45000,20266,20543,992,992,24457
3,460312,460328,467233,6921,16,6905,45000,20543,20817,986,986,24183
4,560360,560376,567240,6880,16,6864,45000,20817,21088,979,979,23912
5,660404,660420,667231,6827,16,6811,45000,21088,21356,972,972,23644
6,760449,760465,767231,6782,16,6766,45000,21356,21620,965,965,23380
7,860494,860510,867228,6734,16,6718,45000,21620,21882,958,958,23118
8,960538,960555,967237,6699,17,6682,45000,21882,22141,951,951,22859
9,1060584,1060600,1067230,6646,16,6630,45000,22141,22397,944,944,22603
10,1160629,1160645,1167233,6604,16,6588,45000,22397,22649,937,937,22351
11,1260674,1260690,1267238,6564,16,6548,45000,22649,22899,931,931,22101
12,1360719,1360736,1367235,6516,17,6499,45000,22899,23147,924,924,21853
13,1460764,1460780,1467234,6470,16,6454,45000,23147,23391,917,917,21609
14,1560808,1560825,1567227,6419,17,6402,45000,23391,23632,911,911,21368
15,1660853,1660870,1667237,6384,17,6367,45000,23632,23871,905,905,21129
16,1760899,1760915,1767230,6331,16,6315,45000,23871,24107,898,898,20893
17,1860943,1860959,1867231,6288,16,6272,45000,24107,24340,892,892,20660
18,1960988,1961005,1967239,6251,17,6234,45000,24340,24571,886,886,20429
19,2061034,2061050,2067234,6200,16,6184,45000,24571,24799,879,879,20201
20,2161078,2161095,2167232,6154,17,6137,45000,24799,25024,873,873,19976
21,2261123,2261140,2267233,6110,17,6093,45000,25024,25247,867,867,19753
22,2361169,2361185,2367232,6063,16,6047,45000,25247,25467,861,861,19533
23,2461213,2461230,2467233,6020,17,6003,45000,25467,25685,856,856,19315
24,2561258,2561274,2567226,5968,16,5952,45000,25685,25900,850,850,19100
25,2661303,2661319,2667239,5936,16,5920,45000,25900,26113,844,844,18887
26,2761348,2761364,2767233,5885,16,5869,45000,26113,26323,838,838,18677
27,2861392,2861409,2867236,5844,17,5827,45000,26323,26531,833,833,18469
28,2961438,2961454,2967231,5793,16,5777,45000,26531,26736,827,827,18264
29,3061482,3061499,3067265,5783,17,5766,45000,26736,26940,822,822,18060
30,3161530,3161546,3167258,5728,16,5712,45000,26940,27140,816,816,17860
31,3261575,3261591,3267258,5683,16,5667,45000,27140,27339,811,811,17661
32,3361620,3361637,3367231,5611,17,5594,45000,27339,27535,806,806,17465
33,3461665,3461682,3467233,5568,17,5551,45000,27535,27729,801,801,17271
34,3561709,3561726,3567227,5518,17,5501,45000,27729,27921,795,795,17079
