sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
1,5400,5768,108331,102931,368,102563,45000,20000,20266,951,951,24734
2,108863,108879,121641,12778,16,12762,45000,20266,20543,992,992,24457
3,209263,209280,220823,11560,17,11543,45000,20543,20817,986,986,24183
4,309309,309325,320940,11631,16,11615,45000,20817,21088,979,979,23912
5,409355,409372,420982,11627,17,11610,45000,21088,21356,972,972,23644
6,509401,509418,521020,11619,17,11602,45000,21356,21620,965,965,23380
7,609463,609480,621105,11642,17,11625,45000,21620,21882,958,958,23118
8,709509,709526,721138,11629,17,11612,45000,21882,22141,951,951,22859
9,809575,809592,821188,11613,17,11596,45000,22141,22397,944,944,22603
10,909640,909656,921281,11641,16,11625,45000,22397,22649,937,937,22351
11,1009685,1009702,1021309,11624,17,11607,45000,22649,22899,931,931,22101
12,1109750,1109766,1121366,11616,16,11600,45000,22899,23147,924,924,21853
13,1209798,1209814,1221416,11618,16,11602,45000,23147,23391,917,917,21609
14,1309863,1309880,1321518,11655,17,11638,45000,23391,23632,911,911,21368
15,1409909,1409926,1421552,11643,17,11626,45000,23632,23871,905,905,21129
16,1509974,1509991,1521611,11637,17,11620,45000,23871,24107,898,898,20893
17,1610021,1610053,1621669,11648,32,11616,45000,24107,24340,892,892,20660
18,1710073,1710089,1721708,11635,16,11619,45000,24340,24571,886,886,20429
19,1810135,1810151,1821747,11612,16,11596,45000,24571,24799,879,879,20201
20,1910197,1910214,1921710,11513,17,11496,45000,24799,25024,873,873,19976
21,2010245,2010261,2021752,11507,16,11491,45000,25024,25247,867,867,19753
22,2110307,2110324,2121746,11439,17,11422,45000,25247,25467,861,861,19533
23,2210351,2210368,2221728,11377,17,11360,45000,25467,25685,856,856,19315
24,2310396,2310413,2321740,11344,17,11327,45000,25685,25900,850,850,19100
25,2410458,2410475,2421729,11271,17,11254,45000,25900,26113,844,844,18887
26,2510503,2510519,2521732,11229,16,11213,45000,26113,26323,838,838,18677
27,2610548,2610564,2621724,11176,16,11160,45000,26323,26531,833,833,18469
28,2710592,2710609,2721736,11144,17,11127,45000,26531,26736,827,827,18264
29,2810637,2810653,2821730,11093,16,11077,45000,26736,26940,822,822,18060
30,2910681,2910698,2921732,11051,17,11034,45000,26940,27140,816,816,17860
31,3010728,3010744,3021726,10998,16,10982,45000,27140,27339,811,811,17661
32,3110773,3110790,3121760,10987,17,10970,45000,27339,27535,806,806,17465
33,3210820,3210837,3221755,10935,17,10918,45000,27535,27729,801,801,17271
34,3310866,3310882,3321756,10890,16,10874,45000,27729,27921,795,795,17079
35,3410911,3410928,3421732,10821,17,10804,45000,27921,28110,790,790,16890
36,3510957,3510974,3521728,10771,17,10754,45000,28110,28298,785,785,16702
37,3611003,3611020,3621726,10723,17,10706,45000,28298,28483,780,780,16517
38,3711050,3711066,3721734,10684,16,10668,45000,28483,28666,775,775,16334
39,3811097,3811114,3821730,10633,17,10616,45000,28666,28847,770,770,16153
40,3911143,3911160,3921728,10585,17,10568,45000,28847,29026,766,766,15974
41,4011190,4011207,4021736,10546,17,10529,45000,29026,29203,761,761,15797
42,4111237,4111254,4121729,10492,17,10475,45000,29203,29378,756,756,15622
43,4211283,4211300,4221729,10446,17,10429,45000,29378,29551,752,752,15449
44,4311329,4311346,4321726,10397,17,10380,45000,29551,29722,747,747,15278
45,4411377,4411393,4421734,10357,16,10341,45000,29722,29891,742,742,15109
46,4511424,4511441,4521727,10303,17,10286,45000,29891,30058,738,738,14942
47,4611470,4611487,4621729,10259,17,10242,45000,30058,30223,733,733,14777
48,4711518,4711534,4721733,10215,16,10199,45000,30223,30386,729,729,14614
49,4811564,4811581,4821729,10165,17,10148,45000,30386,30548,725,725,14452
50,4911610,4911627,4921731,10121,17,10104,45000,30548,30707,720,720,14293
51,5011657,5011673,5021727,10070,16,10054,45000,30707,30865,716,716,14135
52,5111703,5111720,5121736,10033,17,10016,45000,30865,31021,712,712,13979
53,5211749,5211766,5221730,9981,17,9964,45000,31021,31175,708,708,13825
54,5311796,5311812,5321730,9934,16,9918,45000,31175,31327,704,704,13673
55,5411843,5411879,5421734,9891,36,9855,45000,31327,31478,700,700,13522
56,5511902,5511919,5521730,9828,17,9811,45000,31478,31627,696,696,13373
57,5611949,5611965,5621728,9779,16,9763,45000,31627,31774,692,692,13226
58,5711993,5712010,5721730,9737,17,9720,45000,31774,31920,688,688,13080
59,5812038,5812055,5821738,9700,17,9683,45000,31920,32063,684,684,12937
60,5912083,5912100,5921732,9649,17,9632,45000,32063,32206,680,680,12794
61,6012128,6012145,6021731,9603,17,9586,45000,32206,32346,676,676,12654
62,6112174,6112190,6121727,9553,16,9537,45000,32346,32485,673,673,12515
63,6212220,6212237,6221752,9532,17,9515,45000,32485,32622,669,669,12378
64,6312287,6312303,6321719,9432,16,9416,45000,32622,32758,665,665,12242
65,6412333,6412350,6421734,9401,17,9384,45000,32758,32893,662,662,12107
66,6512380,6512396,6521733,9353,16,9337,45000,32893,33025,658,658,11975
67,6612426,6612443,6621728,9302,17,9285,45000,33025,33156,655,655,11844
68,6712473,6712490,6721729,9256,17,9239,45000,33156,33286,651,651,11714
69,6812520,6812537,6821734,9214,17,9197,45000,33286,33414,648,648,11586
70,6912568,6912585,6921732,9164,17,9147,45000,33414,33541,644,644,11459
71,7012614,7012631,7021729,9115,17,9098,45000,33541,33666,641,641,11334
72,7112660,7112677,7121738,9078,17,9061,45000,33666,33790,638,638,11210
73,7212708,7212725,7221731,9023,17,9006,45000,33790,33913,634,634,11087
74,7312755,7312771,7321731,8976,16,8960,45000,33913,34034,631,631,10966
75,7412802,7412819,7421726,8924,17,8907,45000,34034,34153,628,628,10847
76,7512849,7512866,7521734,8885,17,8868,45000,34153,34272,625,625,10728
77,7612896,7612913,7621728,8832,17,8815,45000,34272,34389,621,621,10611
78,7712942,7712959,7721727,8785,17,8768,45000,34389,34504,618,618,10496
79,7812989,7813006,7821737,8748,17,8731,45000,34504,34618,615,615,10382
80,7913037,7913054,7921730,8693,17,8676,45000,34618,34731,612,612,10269
81,8013084,8013100,8021731,8647,16,8631,45000,34731,34843,609,609,10157
82,8113130,8113147,8121726,8596,17,8579,45000,34843,34953,606,606,10047
83,8213177,8213193,8221735,8558,16,8542,45000,34953,35062,603,603,9938
84,8313224,8313241,8321729,8505,17,8488,45000,35062,35170,600,600,9830
85,8413270,8413287,8421730,8460,17,8443,45000,35170,35276,597,597,9724
86,8513317,8513334,8521735,8418,17,8401,45000,35276,35382,595,595,9618
87,8613364,8613381,8621729,8365,17,8348,45000,35382,35486,592,592,9514
88,8713411,8713427,8721731,8320,16,8304,45000,35486,35589,589,589,9411
89,8813457,8813474,8821726,8269,17,8252,45000,35589,35691,586,586,9309
90,8913504,8913520,8921735,8231,16,8215,45000,35691,35792,584,584,9208
91,9013551,9013568,9021730,8179,17,8162,45000,35792,35891,581,581,9109
92,9113598,9113615,9121733,8135,17,8118,45000,35891,35989,578,578,9011
93,9213645,9213662,9221732,8087,17,8070,45000,35989,36087,576,576,8913
