sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
1,5223,5566,20303,15080,343,14737,45000,20000,20266,951,951,24734
2,105612,105629,117231,11619,17,11602,45000,20266,20543,992,992,24457
3,205656,205672,217307,11651,16,11635,45000,20543,20817,986,986,24183
4,305701,305717,316342,10641,16,10625,45000,20817,21088,979,979,23912
5,405746,405763,528053,122307,17,122290,45000,21088,21356,972,972,23644
6,528078,528094,530870,2792,16,2776,45000,21356,21620,965,965,23380
7,628126,628142,637314,9188,16,9172,45000,21620,21882,958,958,23118
8,728173,728189,737351,9178,16,9162,45000,21882,22141,951,951,22859
9,828221,828238,836339,8118,17,8101,45000,22141,22397,944,944,22603
10,928267,928284,1047763,119496,17,119479,45000,22397,22649,937,937,22351
11,1047787,1047803,1050908,3121,16,3105,45000,22649,22899,931,931,22101
12,1147835,1147851,1157308,9473,16,9457,45000,22899,23147,924,924,21853
13,1247880,1247897,1257370,9490,17,9473,45000,23147,23391,917,917,21609
14,1347925,1347942,1356350,8425,17,8408,45000,23391,23632,911,911,21368
15,1447971,1447987,1567765,119794,16,119778,45000,23632,23871,905,905,21129
16,1567789,1567805,1570910,3121,16,3105,45000,23871,24107,898,898,20893
17,1667838,1667854,1677312,9474,16,9458,45000,24107,24340,892,892,20660
18,1767883,1767899,1777350,9467,16,9451,45000,24340,24571,886,886,20429
19,1867929,1867945,1876347,8418,16,8402,45000,24571,24799,879,879,20201
20,1967975,1967992,2087761,119786,17,119769,45000,24799,25024,873,873,19976
21,2087785,2087801,2090908,3123,16,3107,45000,25024,25247,867,867,19753
22,2187833,2187850,2197319,9486,17,9469,45000,25247,25467,861,861,19533
23,2287880,2287896,2297351,9471,16,9455,45000,25467,25685,856,856,19315
24,2387928,2387944,2396345,8417,16,8401,45000,25685,25900,850,850,19100
25,2487975,2487991,2607773,119798,16,119782,45000,25900,26113,844,844,18887
26,2607798,2607813,2610910,3112,15,3097,45000,26113,26323,838,838,18677
27,2707846,2707862,2717313,9467,16,9451,45000,26323,26531,833,833,18469
28,2807891,2807908,2817349,9458,17,9441,45000,26531,26736,827,827,18264
29,2907938,2907955,2916375,8437,17,8420,45000,26736,26940,822,822,18060
30,3007984,3008001,3127814,119830,17,119813,45000,26940,27140,816,816,17860
31,3127838,3127853,3130932,3094,15,3079,45000,27140,27339,811,811,17661
32,3227886,3227903,3237314,9428,17,9411,45000,27339,27535,806,806,17465
33,3327932,3327949,3337349,9417,17,9400,45000,27535,27729,801,801,17271
34,3427981,3427997,3436338,8357,16,8341,45000,27729,27921,795,795,17079
35,3528028,3528044,3647762,119734,16,119718,65000,27921,28169,1000,1000,36831
36,3647786,3647802,3650908,3122,16,3106,65000,28169,28417,1000,1000,36583
37,3747834,3747851,3757310,9476,17,9459,65000,28417,28663,1000,1000,36337
38,3847881,3847897,3857368,9487,16,9471,65000,28663,28908,1000,1000,36092
39,3947926,3947942,3956346,8420,16,8404,65000,28908,29153,1000,1000,35847
40,4047972,4047989,4167766,119794,17,119777,65000,29153,29396,1000,1000,35604
41,4167790,4167805,4170908,3118,15,3103,65000,29396,29638,1000,1000,35362
42,4267839,4267855,4277312,9473,16,9457,65000,29638,29880,1000,1000,35120
43,4367885,4367901,4377349,9464,16,9448,65000,29880,30120,1000,1000,34880
44,4467931,4467948,4476344,8413,17,8396,65000,30120,30360,1000,1000,34640
45,4567978,4567994,4687761,119783,16,119767,65000,30360,30598,1000,1000,34402
46,4687785,4687800,4690907,3122,15,3107,65000,30598,30836,1000,1000,34164
47,4787833,4787850,4797314,9481,17,9464,65000,30836,31073,1000,1000,33927
48,4887879,4887895,4897354,9475,16,9459,65000,31073,31308,1000,1000,33692
49,4987925,4987941,4996346,8421,16,8405,65000,31308,31543,1000,1000,33457
50,5087972,5087989,5207788,119816,17,119799,65000,31543,31777,1000,1000,33223
51,5207812,5207828,5210930,3118,16,3102,65000,31777,32010,1000,1000,32990
52,5307861,5307878,5317312,9451,17,9434,65000,32010,32242,1000,1000,32758
53,5407906,5407923,5417346,9440,17,9423,65000,32242,32473,1000,1000,32527
54,5507954,5507970,5516346,8392,16,8376,65000,32473,32703,1000,1000,32297
55,5608000,5608016,5727785,119785,16,119769,65000,32703,32932,1000,1000,32068
56,5727809,5727824,5730926,3117,15,3102,65000,32932,33160,1000,1000,31840
57,5827858,5827874,5837309,9451,16,9435,65000,33160,33388,1000,1000,31612
58,5927903,5927920,5937373,9470,17,9453,65000,33388,33614,1000,1000,31386
59,6027948,6027965,6036366,8418,17,8401,65000,33614,33840,1000,1000,31160
60,6127994,6128010,6247791,119797,16,119781,65000,33840,34064,1000,1000,30936
61,6247815,6247831,6250925,3110,16,3094,65000,34064,34288,1000,1000,30712
62,6347863,6347880,6357309,9446,17,9429,65000,34288,34511,1000,1000,30489
63,6447908,6447925,6457367,9459,17,9442,65000,34511,34733,1000,1000,30267
