sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
30,3139484,3139501,3145319,5835,17,5818,45000,26940,27140,816,816,17860
31,3239530,3239546,3245317,5787,16,5771,45000,27140,27339,811,811,17661
32,3339575,3339591,3345290,5715,16,5699,45000,27339,27535,806,806,17465
33,3439619,3439635,3445291,5672,16,5656,45000,27535,27729,801,801,17271
34,3539664,3539681,3545287,5623,17,5606,45000,27729,27921,795,795,17079
35,3639710,3639726,3645297,5587,16,5571,65000,27921,28169,1000,1000,36831
36,3739755,3739772,3745291,5536,17,5519,65000,28169,28417,1000,1000,36583
37,3839799,3839816,3845287,5488,17,5471,65000,28417,28663,1000,1000,36337
38,3939844,3939860,3945288,5444,16,5428,65000,28663,28908,1000,1000,36092
39,4039889,4039905,4045296,5407,16,5391,65000,28908,29153,1000,1000,35847
40,4139935,4139951,4145292,5357,16,5341,65000,29153,29396,1000,1000,35604
41,4239979,4239995,4245287,5308,16,5292,65000,29396,29638,1000,1000,35362
42,4340024,4340040,4345296,5272,16,5256,65000,29638,29880,1000,1000,35120
43,4440068,4440085,4445291,5223,17,5206,65000,29880,30120,1000,1000,34880
44,4540113,4540129,4545292,5179,16,5163,65000,30120,30360,1000,1000,34640
45,4640158,4640175,4645286,5128,17,5111,65000,30360,30598,1000,1000,34402
46,4740204,4740220,4745296,5092,16,5076,65000,30598,30836,1000,1000,34164
47,4840249,4840266,4845292,5043,17,5026,65000,30836,31073,1000,1000,33927
48,4940294,4940310,4945289,4995,16,4979,65000,31073,31308,1000,1000,33692
49,5040339,5040355,5045295,4956,16,4940,65000,31308,31543,1000,1000,33457
50,5140385,5140401,5145289,4904,16,4888,65000,31543,31777,1000,1000,33223
51,5240430,5240446,5245291,4861,16,4845,65000,31777,32010,1000,1000,32990
52,5340475,5340491,5345286,4811,16,4795,65000,32010,32242,1000,1000,32758
53,5440520,5440537,5445296,4776,17,4759,65000,32242,32473,1000,1000,32527
54,5540566,5540583,5545290,4724,17,4707,65000,32473,32703,1000,1000,32297
55,5640610,5640627,5645291,4681,17,4664,65000,32703,32932,1000,1000,32068
56,5740655,5740672,5745296,4641,17,4624,65000,32932,33160,1000,1000,31840
57,5840700,5840716,5845296,4596,16,4580,65000,33160,33388,1000,1000,31612
58,5940745,5940761,5945290,4545,16,4529,65000,33388,33614,1000,1000,31386
59,6040789,6040805,6045289,4500,16,4484,65000,33614,33840,1000,1000,31160
60,6140835,6140851,6145290,4455,16,4439,65000,33840,34064,1000,1000,30936
61,6240879,6240896,6245301,4422,17,4405,65000,34064,34288,1000,1000,30712
62,6340925,6340941,6345294,4369,16,4353,65000,34288,34511,1000,1000,30489
63,6440970,6440986,6445294,4324,16,4308,65000,34511,34733,1000,1000,30267
64,6541014,6541031,6545290,4276,17,4259,65000,34733,34954,1000,1000,30046
65,6641059,6641075,6645287,4228,16,4212,65000,34954,35174,1000,1000,29826
66,6741105,6741121,6745297,4192,16,4176,65000,35174,35394,1000,1000,29606
67,6841150,6841166,6845291,4141,16,4125,65000,35394,35612,1000,1000,29388
68,6941195,6941212,6945291,4096,17,4079,50000,35612,35771,792,792,14229
69,7041240,7041257,7045287,4047,17,4030,50000,35771,35926,778,778,14074
70,7141286,7141302,7145296,4010,16,3994,50000,35926,36079,773,773,13921
71,7241332,7241348,7245290,3958,16,3942,50000,36079,36230,769,769,13770
72,7341377,7341393,7345292,3915,16,3899,50000,36230,36379,765,765,13621
73,7441422,7441439,7445296,3874,17,3857,50000,36379,36527,761,761,13473
74,7541467,7541484,7545293,3826,17,3809,50000,36527,36672,757,757,13328
75,7641512,7641529,7645293,3781,17,3764,50000,36672,36817,754,754,13183
76,7741557,7741574,7745288,3731,17,3714,50000,36817,36960,750,750,13040
77,7841603,7841619,7845293,3690,16,3674,50000,36960,37101,746,746,12899
78,7941648,7941664,7945301,3653,16,3637,50000,37101,37240,742,742,12760
79,8041693,8041709,8045292,3599,16,3583,50000,37240,37378,738,738,12622
80,8141739,8141755,8145297,3558,16,3542,50000,37378,37514,735,735,12486
81,8241784,8241801,8245292,3508,17,3491,50000,37514,37649,731,731,12351
82,8341829,8341845,8345291,3462,16,3446,50000,37649,37782,727,727,12218
83,8441874,8441890,8445290,3416,16,3400,50000,37782,37913,724,724,12087
84,8541920,8541936,8545295,3375,16,3359,50000,37913,38043,721,721,11957
85,8641966,8641982,8645291,3325,16,3309,50000,38043,38172,717,717,11828
86,8742011,8742027,8745286,3275,16,3259,50000,38172,38299,714,714,11701
87,8842056,8842072,8845299,3243,16,3227,50000,38299,38425,710,710,11575
88,8942101,8942118,8945295,3194,17,3177,50000,38425,38549,707,707,11451
89,9042147,9042163,9045295,3148,16,3132,50000,38549,38672,704,704,11328
90,9142192,9142208,9145292,3100,16,3084,50000,38672,38793,700,700,11207
91,9242238,9242254,9245292,3054,16,3038,50000,38793,38913,697,697,11087
92,9342283,9342300,9345302,3019,17,3002,50000,38913,39032,694,694,10968
93,9442329,9442345,9445295,2966,16,2950,50000,39032,39149,691,691,10851
94,9542374,9542390,9545295,2921,16,2905,50000,39149,39265,688,688,10735
95,9642419,9642436,9645293,2874,17,2857,50000,39265,39380,685,685,10620
96,9742465,9742481,9745295,2830,16,2814,50000,39380,39493,681,681,10507
97,9842510,9842527,9844321,1811,17,1794,50000,39493,39605,678,678,10395
98,9942555,9942572,9944430,1875,17,1858,50000,39605,39716,675,675,10284
99,10042602,10042618,10054590,11988,16,11972,50000,39716,39825,672,672,10175
100,10142648,10142665,10171277,28629,17,28612,50000,39825,39933,670,670,10067
