commit,arch,backend,feature,workload,block_size,bytes,warmups,runs,run,write_ns,read_ns,sync_ns
dad8b5da29364b0a5d1b85c9aaec912645c72b42,x86_64,memory,metadata_csum+64bit+journal,sequential,4096,20971520,3,50,40,6585294,6192299,30279
dad8b5da29364b0a5d1b85c9aaec912645c72b42,x86_64,memory,metadata_csum+64bit+journal,sequential,4096,20971520,3,50,41,6287796,6215923,30921
dad8b5da29364b0a5d1b85c9aaec912645c72b42,x86_64,memory,metadata_csum+64bit+journal,sequential,4096,20971520,3,50,42,6267319,6325182,28974
dad8b5da29364b0a5d1b85c9aaec912645c72b42,x86_64,memory,metadata_csum+64bit+journal,sequential,4096,20971520,3,50,43,6275215,6347278,28996
dad8b5da29364b0a5d1b85c9aaec912645c72b42,x86_64,memory,metadata_csum+64bit+journal,sequential,4096,20971520,3,50,44,6339903,6213376,29735
dad8b5da29364b0a5d1b85c9aaec912645c72b42,x86_64,memory,metadata_csum+64bit+journal,sequential,4096,20971520,3,50,45,6289668,6201895,30264
dad8b5da29364b0a5d1b85c9aaec912645c72b42,x86_64,memory,metadata_csum+64bit+journal,sequential,4096,20971520,3,50,46,6557049,6194782,30836
dad8b5da29364b0a5d1b85c9aaec912645c72b42,x86_64,memory,metadata_csum+64bit+journal,sequential,4096,20971520,3,50,47,6285205,6201925,29257
dad8b5da29364b0a5d1b85c9aaec912645c72b42,x86_64,memory,metadata_csum+64bit+journal,sequential,4096,20971520,3,50,48,6271220,6572113,32797
dad8b5da29364b0a5d1b85c9aaec912645c72b42,x86_64,memory,metadata_csum+64bit+journal,sequential,4096,20971520,3,50,49,6395663,6518058,30469
