workload,variant,commit,batch,run,write_ns,read_ns,sync_ns,dirty_sync_ns,clean_sync_ns,unmount_ns
sequential,baseline,4cf9505a3,4,17,6217447,5939010,16561,,,
sequential,baseline,4cf9505a3,4,18,6341657,6011646,18432,,,
sequential,baseline,4cf9505a3,4,19,7004942,6761036,17632,,,
sequential,implementation,9ea3c593b,4,0,6352129,5973010,18549,,,
sequential,implementation,9ea3c593b,4,1,6414202,7240968,18832,,,
sequential,implementation,9ea3c593b,4,2,6514229,6512653,19429,,,
sequential,implementation,9ea3c593b,4,3,6365553,7184015,18878,,,
sequential,implementation,9ea3c593b,4,4,6383194,6408296,18030,,,
sequential,implementation,9ea3c593b,4,5,6428410,6488557,19321,,,
sequential,implementation,9ea3c593b,4,6,6404617,6382506,18728,,,
sequential,implementation,9ea3c593b,4,7,6347888,6298239,17420,,,
sequential,implementation,9ea3c593b,4,8,6797764,8403002,19468,,,
sequential,implementation,9ea3c593b,4,9,7192201,7690284,18492,,,
sequential,implementation,9ea3c593b,4,10,6837768,7550947,20119,,,
sequential,implementation,9ea3c593b,4,11,6608328,6687070,17950,,,
sequential,implementation,9ea3c593b,4,12,6393586,6060713,17741,,,
sequential,implementation,9ea3c593b,4,13,6368369,6061488,17811,,,
sequential,implementation,9ea3c593b,4,14,6397577,5981125,17655,,,
sequential,implementation,9ea3c593b,4,15,6386985,5970324,18551,,,
sequential,implementation,9ea3c593b,4,16,6342258,6153672,18160,,,
sequential,implementation,9ea3c593b,4,17,6321474,6213976,17756,,,
sequential,implementation,9ea3c593b,4,18,6340123,6068612,19055,,,
sequential,implementation,9ea3c593b,4,19,6405136,5987751,17407,,,
sync-cycle,baseline,4cf9505a3,4,0,,,,8142,231,5765
sync-cycle,baseline,4cf9505a3,4,1,,,,7534,206,5209
sync-cycle,baseline,4cf9505a3,4,2,,,,7742,218,5333
sync-cycle,baseline,4cf9505a3,4,3,,,,7906,193,5454
sync-cycle,baseline,4cf9505a3,4,4,,,,7745,183,5388
sync-cycle,baseline,4cf9505a3,4,5,,,,8007,236,5340
sync-cycle,baseline,4cf9505a3,4,6,,,,26250,248,5875
sync-cycle,baseline,4cf9505a3,4,7,,,,8040,209,5503
sync-cycle,baseline,4cf9505a3,4,8,,,,8038,231,5548
sync-cycle,baseline,4cf9505a3,4,9,,,,7927,208,5392
sync-cycle,baseline,4cf9505a3,4,10,,,,8599,235,5613
sync-cycle,baseline,4cf9505a3,4,11,,,,8305,219,5908
sync-cycle,baseline,4cf9505a3,4,12,,,,8026,216,5486
sync-cycle,baseline,4cf9505a3,4,13,,,,7677,208,5175
sync-cycle,baseline,4cf9505a3,4,14,,,,8204,244,5601
sync-cycle,baseline,4cf9505a3,4,15,,,,7986,218,5812
sync-cycle,baseline,4cf9505a3,4,16,,,,8267,212,5645
sync-cycle,baseline,4cf9505a3,4,17,,,,8133,216,5502
sync-cycle,baseline,4cf9505a3,4,18,,,,7935,216,5753
sync-cycle,baseline,4cf9505a3,4,19,,,,7581,244,5146
sync-cycle,implementation,9ea3c593b,4,0,,,,11247,357,9164
sync-cycle,implementation,9ea3c593b,4,1,,,,9907,235,6388
sync-cycle,implementation,9ea3c593b,4,2,,,,8794,205,6072
sync-cycle,implementation,9ea3c593b,4,3,,,,8699,212,5821
sync-cycle,implementation,9ea3c593b,4,4,,,,8067,195,5486
sync-cycle,implementation,9ea3c593b,4,5,,,,7987,206,5718
sync-cycle,implementation,9ea3c593b,4,6,,,,7524,198,5632
sync-cycle,implementation,9ea3c593b,4,7,,,,7680,228,5764
sync-cycle,implementation,9ea3c593b,4,8,,,,7566,170,5756
sync-cycle,implementation,9ea3c593b,4,9,,,,7577,167,5458
sync-cycle,implementation,9ea3c593b,4,10,,,,7555,196,5493
sync-cycle,implementation,9ea3c593b,4,11,,,,7449,187,5606
sync-cycle,implementation,9ea3c593b,4,12,,,,8318,164,5612
sync-cycle,implementation,9ea3c593b,4,13,,,,7884,195,5211
sync-cycle,implementation,9ea3c593b,4,14,,,,7577,161,5551
sync-cycle,implementation,9ea3c593b,4,15,,,,8083,180,5794
