workload,variant,commit,batch,run,write_ns,read_ns,sync_ns,dirty_sync_ns,clean_sync_ns,unmount_ns
sequential,implementation,dae8d9499,1,1,7135917,7309381,21294,,,
sequential,implementation,dae8d9499,1,2,7162006,6948030,18074,,,
sequential,implementation,dae8d9499,1,3,7069917,6752582,18260,,,
sequential,implementation,dae8d9499,1,4,7037698,6830681,23378,,,
sequential,implementation,dae8d9499,1,5,6957963,6834535,23641,,,
sequential,implementation,dae8d9499,1,6,7023312,6769100,17778,,,
sequential,implementation,dae8d9499,1,7,7056442,6978631,22946,,,
sequential,implementation,dae8d9499,1,8,7410029,7069168,17071,,,
sequential,implementation,dae8d9499,1,9,7487837,6939938,23101,,,
sequential,implementation,dae8d9499,1,10,7714563,6871605,18547,,,
sequential,implementation,dae8d9499,1,11,7709976,6902617,17641,,,
sequential,implementation,dae8d9499,1,12,6437220,6060399,18234,,,
sequential,implementation,dae8d9499,1,13,6158785,6358532,17961,,,
sequential,implementation,dae8d9499,1,14,7026418,6952248,22773,,,
sequential,implementation,dae8d9499,1,15,7753361,8404679,20883,,,
sequential,implementation,dae8d9499,1,16,7980483,8157797,64286,,,
sequential,implementation,dae8d9499,1,17,7631610,7535119,18348,,,
sequential,implementation,dae8d9499,1,18,7387322,7213607,22920,,,
sequential,implementation,dae8d9499,1,19,7393506,6859746,22612,,,
sequential,baseline,4cf9505a3,1,0,7001747,6697430,23187,,,
sequential,baseline,4cf9505a3,1,1,7070198,6730414,21215,,,
sequential,baseline,4cf9505a3,1,2,6876373,6635746,17706,,,
sequential,baseline,4cf9505a3,1,3,6827234,6797372,23930,,,
sequential,baseline,4cf9505a3,1,4,6488587,6378502,20021,,,
sequential,baseline,4cf9505a3,1,5,6475998,6325272,16874,,,
sequential,baseline,4cf9505a3,1,6,6340841,6274719,17621,,,
sequential,baseline,4cf9505a3,1,7,6267505,6332634,18576,,,
sequential,baseline,4cf9505a3,1,8,6243097,6172560,17609,,,
sequential,baseline,4cf9505a3,1,9,6338712,6060197,17860,,,
sequential,baseline,4cf9505a3,1,10,6262639,6078192,19136,,,
sequential,baseline,4cf9505a3,1,11,6258365,6054117,16830,,,
sequential,baseline,4cf9505a3,1,12,6180454,5997069,16999,,,
sequential,baseline,4cf9505a3,1,13,6216383,6007473,16433,,,
sequential,baseline,4cf9505a3,1,14,6204759,6046388,17680,,,
sequential,baseline,4cf9505a3,1,15,6148862,6024455,17340,,,
sequential,baseline,4cf9505a3,1,16,6285467,6017894,16858,,,
sequential,baseline,4cf9505a3,1,17,6170495,6013132,16335,,,
sequential,baseline,4cf9505a3,1,18,6453230,6297923,17647,,,
sequential,baseline,4cf9505a3,1,19,6917826,6865098,24653,,,
sync-cycle,implementation,dae8d9499,1,0,,,,10718,387,7352
sync-cycle,implementation,dae8d9499,1,1,,,,8354,309,5564
sync-cycle,implementation,dae8d9499,1,2,,,,8331,275,5535
sync-cycle,implementation,dae8d9499,1,3,,,,8896,276,6264
sync-cycle,implementation,dae8d9499,1,4,,,,9342,309,5756
sync-cycle,implementation,dae8d9499,1,5,,,,8456,300,5369
sync-cycle,implementation,dae8d9499,1,6,,,,10743,439,7606
sync-cycle,implementation,dae8d9499,1,7,,,,9313,328,5531
sync-cycle,implementation,dae8d9499,1,8,,,,8328,325,5594
sync-cycle,implementation,dae8d9499,1,9,,,,8326,317,5655
sync-cycle,implementation,dae8d9499,1,10,,,,11061,520,7347
sync-cycle,implementation,dae8d9499,1,11,,,,10171,492,7432
sync-cycle,implementation,dae8d9499,1,12,,,,8271,295,11815
sync-cycle,implementation,dae8d9499,1,13,,,,8188,282,5357
sync-cycle,implementation,dae8d9499,1,14,,,,8176,309,5763
sync-cycle,implementation,dae8d9499,1,15,,,,10591,383,7461
sync-cycle,implementation,dae8d9499,1,16,,,,11223,343,7301
sync-cycle,implementation,dae8d9499,1,17,,,,10327,422,7506
sync-cycle,implementation,dae8d9499,1,18,,,,10357,321,7366
sync-cycle,implementation,dae8d9499,1,19,,,,9042,287,5495
sync-cycle,baseline,4cf9505a3,1,0,,,,8234,222,5963
sync-cycle,baseline,4cf9505a3,1,1,,,,29012,291,23783
sync-cycle,baseline,4cf9505a3,1,2,,,,14675,485,10347
sync-cycle,baseline,4cf9505a3,1,3,,,,12180,263,10278
sync-cycle,baseline,4cf9505a3,1,4,,,,14909,491,12308
sync-cycle,baseline,4cf9505a3,1,5,,,,13526,513,9351
sync-cycle,baseline,4cf9505a3,1,6,,,,11182,276,7412
sync-cycle,baseline,4cf9505a3,1,7,,,,16020,495,9871
sync-cycle,baseline,4cf9505a3,1,8,,,,11339,266,7588
sync-cycle,baseline,4cf9505a3,1,9,,,,15436,396,6528
sync-cycle,baseline,4cf9505a3,1,10,,,,10824,258,9528
sync-cycle,baseline,4cf9505a3,1,11,,,,12271,309,6929
sync-cycle,baseline,4cf9505a3,1,12,,,,11752,299,8361
sync-cycle,baseline,4cf9505a3,1,13,,,,12341,393,8764
sync-cycle,baseline,4cf9505a3,1,14,,,,11126,393,7481
sync-cycle,baseline,4cf9505a3,1,15,,,,11108,369,7827
sync-cycle,baseline,4cf9505a3,1,16,,,,9001,251,5667
sync-cycle,baseline,4cf9505a3,1,17,,,,11420,456,7990
sync-cycle,baseline,4cf9505a3,1,18,,,,11542,381,7915
sync-cycle,baseline,4cf9505a3,1,19,,,,11097,427,7784
sequential,baseline,4cf9505a3,2,0,7273245,8127544,25337,,,
sequential,baseline,4cf9505a3,2,1,7524498,7113031,18426,,,
sequential,baseline,4cf9505a3,2,2,7656321,7609585,25389,,,
