workload,variant,commit,batch,run,write_ns,read_ns,sync_ns,dirty_sync_ns,clean_sync_ns,unmount_ns
sequential,baseline,3acc11385,5,1,6716590,6038335,18159,,,
sequential,baseline,3acc11385,5,2,6326831,6373530,18885,,,
sequential,baseline,3acc11385,5,3,6383895,6154024,18439,,,
sequential,baseline,3acc11385,5,4,6661593,6025314,17926,,,
sequential,baseline,3acc11385,5,5,6384195,7685667,18540,,,
sequential,baseline,3acc11385,5,6,6594071,7919815,19295,,,
sequential,baseline,3acc11385,5,7,6436009,7003291,18833,,,
sequential,baseline,3acc11385,5,8,6436549,7129716,20134,,,
sequential,baseline,3acc11385,5,9,7244130,7155910,18988,,,
sequential,baseline,3acc11385,5,10,6907688,8537011,20306,,,
sequential,baseline,3acc11385,5,11,7181770,8708303,20400,,,
sequential,baseline,3acc11385,5,12,7228767,7073207,18589,,,
sequential,baseline,3acc11385,5,13,6850718,7165942,18427,,,
sequential,baseline,3acc11385,5,14,6896563,7047436,18699,,,
sequential,baseline,3acc11385,5,15,6441373,7629470,35812,,,
sequential,baseline,3acc11385,5,16,6868047,6942642,18058,,,
sequential,baseline,3acc11385,5,17,6492411,6957698,18976,,,
sequential,baseline,3acc11385,5,18,6621765,7541199,18076,,,
sequential,baseline,3acc11385,5,19,6626448,7681002,19084,,,
sync-cycle,implementation,b80dd453f,5,0,,,,8116,168,5408
sync-cycle,implementation,b80dd453f,5,1,,,,7971,174,5318
sync-cycle,implementation,b80dd453f,5,2,,,,7651,181,5386
sync-cycle,implementation,b80dd453f,5,3,,,,7769,205,5299
sync-cycle,implementation,b80dd453f,5,4,,,,7723,173,5417
sync-cycle,implementation,b80dd453f,5,5,,,,7902,184,5240
sync-cycle,implementation,b80dd453f,5,6,,,,8032,205,5430
sync-cycle,implementation,b80dd453f,5,7,,,,7532,191,5217
sync-cycle,implementation,b80dd453f,5,8,,,,8189,187,5489
sync-cycle,implementation,b80dd453f,5,9,,,,7461,184,5099
sync-cycle,implementation,b80dd453f,5,10,,,,7495,188,5220
sync-cycle,implementation,b80dd453f,5,11,,,,7899,165,5609
sync-cycle,implementation,b80dd453f,5,12,,,,8430,203,5689
sync-cycle,implementation,b80dd453f,5,13,,,,7495,164,5104
sync-cycle,implementation,b80dd453f,5,14,,,,7922,151,5625
sync-cycle,implementation,b80dd453f,5,15,,,,8179,186,5649
sync-cycle,implementation,b80dd453f,5,16,,,,7700,175,5213
sync-cycle,implementation,b80dd453f,5,17,,,,8122,158,5609
sync-cycle,implementation,b80dd453f,5,18,,,,7490,168,5531
sync-cycle,implementation,b80dd453f,5,19,,,,8615,193,5741
sync-cycle,baseline,3acc11385,5,0,,,,12838,233,8433
sync-cycle,baseline,3acc11385,5,1,,,,12905,323,8485
sync-cycle,baseline,3acc11385,5,2,,,,15046,261,9959
sync-cycle,baseline,3acc11385,5,3,,,,12857,217,8381
sync-cycle,baseline,3acc11385,5,4,,,,14240,308,9679
sync-cycle,baseline,3acc11385,5,5,,,,10265,195,6773
sync-cycle,baseline,3acc11385,5,6,,,,10457,286,7375
sync-cycle,baseline,3acc11385,5,7,,,,13659,226,9051
sync-cycle,baseline,3acc11385,5,8,,,,12255,221,8242
sync-cycle,baseline,3acc11385,5,9,,,,12680,245,8831
sync-cycle,baseline,3acc11385,5,10,,,,12987,259,9104
sync-cycle,baseline,3acc11385,5,11,,,,12382,215,8433
sync-cycle,baseline,3acc11385,5,12,,,,14237,247,9864
sync-cycle,baseline,3acc11385,5,13,,,,10296,241,6848
sync-cycle,baseline,3acc11385,5,14,,,,9813,235,6054
sync-cycle,baseline,3acc11385,5,15,,,,9059,182,6435
sync-cycle,baseline,3acc11385,5,16,,,,8799,203,5939
sync-cycle,baseline,3acc11385,5,17,,,,10019,234,6428
sync-cycle,baseline,3acc11385,5,18,,,,9335,260,6390
sync-cycle,baseline,3acc11385,5,19,,,,9892,259,6372
sequential,baseline,3acc11385,6,0,6826065,7773009,19095,,,
sequential,baseline,3acc11385,6,1,6471426,7595248,20788,,,
sequential,baseline,3acc11385,6,2,7054256,6845804,18571,,,
sequential,baseline,3acc11385,6,3,6465614,6492309,18441,,,
sequential,baseline,3acc11385,6,4,6386521,8085420,20366,,,
sequential,baseline,3acc11385,6,5,6868547,8212174,19184,,,
sequential,baseline,3acc11385,6,6,6676609,6906400,18194,,,
sequential,baseline,3acc11385,6,7,7115291,6920561,37188,,,
sequential,baseline,3acc11385,6,8,6654962,7675265,18463,,,
sequential,baseline,3acc11385,6,9,6781715,7302111,20115,,,
sequential,baseline,3acc11385,6,10,7428766,7000485,19067,,,
sequential,baseline,3acc11385,6,11,6555462,8028244,19816,,,
sequential,baseline,3acc11385,6,12,6627375,8397796,23086,,,
sequential,baseline,3acc11385,6,13,7376148,7370242,19675,,,
sequential,baseline,3acc11385,6,14,6724965,9352105,19815,,,
sequential,baseline,3acc11385,6,15,7423815,9089246,28541,,,
sequential,baseline,3acc11385,6,16,6745464,6720258,17545,,,
sequential,baseline,3acc11385,6,17,6714408,6550231,17947,,,
sequential,baseline,3acc11385,6,18,7005270,8360061,19632,,,
sequential,baseline,3acc11385,6,19,6595492,6982637,18642,,,
sequential,implementation,b80dd453f,6,0,7877180,8004789,23759,,,
sequential,implementation,b80dd453f,6,1,7638815,7846666,25418,,,
sequential,implementation,b80dd453f,6,2,6625855,7214049,19247,,,
sequential,implementation,b80dd453f,6,3,6793518,7133223,18429,,,
sequential,implementation,b80dd453f,6,4,6400453,6856430,19308,,,
sequential,implementation,b80dd453f,6,5,6426567,7083876,19487,,,
sequential,implementation,b80dd453f,6,6,7062482,8623839,27509,,,
sequential,implementation,b80dd453f,6,7,7813939,8335288,23693,,,
sequential,implementation,b80dd453f,6,8,7580962,9374128,22285,,,
sequential,implementation,b80dd453f,6,9,7167169,9104661,21029,,,
sequential,implementation,b80dd453f,6,10,6881074,10823138,24556,,,
sequential,implementation,b80dd453f,6,11,7202004,8581554,19594,,,
sequential,implementation,b80dd453f,6,12,7012868,7873453,19431,,,
sequential,implementation,b80dd453f,6,13,6959300,7204801,40744,,,
sequential,implementation,b80dd453f,6,14,8139996,6755966,19608,,,
sequential,implementation,b80dd453f,6,15,6398288,6608881,21243,,,
sequential,implementation,b80dd453f,6,16,6808710,7434837,17994,,,
sequential,implementation,b80dd453f,6,17,6368547,6077192,18506,,,
sequential,implementation,b80dd453f,6,18,6703791,7244113,19141,,,
sequential,implementation,b80dd453f,6,19,6744156,7848333,19041,,,
sync-cycle,baseline,3acc11385,6,0,,,,7985,199,5412
sync-cycle,baseline,3acc11385,6,1,,,,7777,207,5270
sync-cycle,baseline,3acc11385,6,2,,,,7926,191,5572
sync-cycle,baseline,3acc11385,6,3,,,,7985,171,5160
sync-cycle,baseline,3acc11385,6,4,,,,8590,218,5470
sync-cycle,baseline,3acc11385,6,5,,,,8219,177,5205
sync-cycle,baseline,3acc11385,6,6,,,,7628,180,5233
sync-cycle,baseline,3acc11385,6,7,,,,7803,193,5263
sync-cycle,baseline,3acc11385,6,8,,,,7751,183,5355
sync-cycle,baseline,3acc11385,6,9,,,,7522,218,5415
sync-cycle,baseline,3acc11385,6,10,,,,7950,192,5107
sync-cycle,baseline,3acc11385,6,11,,,,11866,456,8895
sync-cycle,baseline,3acc11385,6,12,,,,8277,166,5479
sync-cycle,baseline,3acc11385,6,13,,,,28366,218,6035
sync-cycle,baseline,3acc11385,6,14,,,,7804,200,5523
sync-cycle,baseline,3acc11385,6,15,,,,7674,193,5378
sync-cycle,baseline,3acc11385,6,16,,,,7856,157,5112
sync-cycle,baseline,3acc11385,6,17,,,,7592,172,5608
sync-cycle,baseline,3acc11385,6,18,,,,8158,204,5472
sync-cycle,baseline,3acc11385,6,19,,,,9122,234,5713
sync-cycle,implementation,b80dd453f,6,0,,,,9113,199,6427
sync-cycle,implementation,b80dd453f,6,1,,,,8516,158,5702
sync-cycle,implementation,b80dd453f,6,2,,,,10492,223,5441
sync-cycle,implementation,b80dd453f,6,3,,,,8130,253,5336
sync-cycle,implementation,b80dd453f,6,4,,,,8875,222,5711
sync-cycle,implementation,b80dd453f,6,5,,,,7607,184,5291
sync-cycle,implementation,b80dd453f,6,6,,,,8480,238,5289
sync-cycle,implementation,b80dd453f,6,7,,,,7914,202,5001
sync-cycle,implementation,b80dd453f,6,8,,,,8382,217,5553
sync-cycle,implementation,b80dd453f,6,9,,,,8105,204,5145
sync-cycle,implementation,b80dd453f,6,10,,,,7695,174,5128
sync-cycle,implementation,b80dd453f,6,11,,,,8501,228,6172
sync-cycle,implementation,b80dd453f,6,12,,,,7480,196,5328
sync-cycle,implementation,b80dd453f,6,13,,,,9927,219,6324
sync-cycle,implementation,b80dd453f,6,14,,,,9315,204,6458
sync-cycle,implementation,b80dd453f,6,15,,,,8905,338,6266
sync-cycle,implementation,b80dd453f,6,16,,,,11888,243,7937
sync-cycle,implementation,b80dd453f,6,17,,,,8916,250,6489
sync-cycle,implementation,b80dd453f,6,18,,,,9414,224,6144
sync-cycle,implementation,b80dd453f,6,19,,,,8484,258,5880
sequential,implementation,b80dd453f,7,0,6305003,6158360,17693,,,
sequential,implementation,b80dd453f,7,1,6324943,6062455,18357,,,
sequential,implementation,b80dd453f,7,2,6365593,6042618,18720,,,
sequential,implementation,b80dd453f,7,3,6328990,6089458,26771,,,
sequential,implementation,b80dd453f,7,4,6774920,6778134,18764,,,
sequential,implementation,b80dd453f,7,5,6430939,7012271,34332,,,
sequential,implementation,b80dd453f,7,6,6575972,7853175,18716,,,
sequential,implementation,b80dd453f,7,7,6567944,6513633,19005,,,
sequential,implementation,b80dd453f,7,8,6810323,6695230,20670,,,
sequential,implementation,b80dd453f,7,9,6366870,7613246,18270,,,
sequential,implementation,b80dd453f,7,10,6657101,6401812,19032,,,
sequential,implementation,b80dd453f,7,11,6548134,6079272,19239,,,
sequential,implementation,b80dd453f,7,12,6597033,6066480,19097,,,
sequential,implementation,b80dd453f,7,13,6335147,6032291,18770,,,
sequential,implementation,b80dd453f,7,14,7312132,6610258,18713,,,
sequential,implementation,b80dd453f,7,15,6647145,6580423,19795,,,
sequential,implementation,b80dd453f,7,16,6813154,6542252,20485,,,
sequential,implementation,b80dd453f,7,17,6740458,6939502,19220,,,
sequential,implementation,b80dd453f,7,18,6337502,7652910,18360,,,
sequential,implementation,b80dd453f,7,19,7167005,6738449,17517,,,
sequential,baseline,3acc11385,7,0,6898622,6267674,18371,,,
sequential,baseline,3acc11385,7,1,6466819,6072040,19987,,,
sequential,baseline,3acc11385,7,2,6552664,6207498,18032,,,
sequential,baseline,3acc11385,7,3,6346300,6088353,18230,,,
sequential,baseline,3acc11385,7,4,6441997,6353911,18437,,,
sequential,baseline,3acc11385,7,5,6503541,6017049,17936,,,
sequential,baseline,3acc11385,7,6,6491904,6041678,17664,,,
sequential,baseline,3acc11385,7,7,6489283,6184396,18433,,,
sequential,baseline,3acc11385,7,8,6601194,8149253,20426,,,
sequential,baseline,3acc11385,7,9,6775705,6308546,16871,,,
sequential,baseline,3acc11385,7,10,6409473,6074510,17476,,,
sequential,baseline,3acc11385,7,11,6453446,6069705,17676,,,
sequential,baseline,3acc11385,7,12,6641889,6177235,17091,,,
sequential,baseline,3acc11385,7,13,6337538,6034049,18608,,,
sequential,baseline,3acc11385,7,14,6421599,6036696,16829,,,
sequential,baseline,3acc11385,7,15,6570851,6040110,20237,,,
sequential,baseline,3acc11385,7,16,6443910,6120668,17793,,,
sequential,baseline,3acc11385,7,17,6435501,6038372,18746,,,
sequential,baseline,3acc11385,7,18,6511181,6067295,20487,,,
sequential,baseline,3acc11385,7,19,6952335,6058929,18480,,,
sync-cycle,implementation,b80dd453f,7,0,,,,8152,200,5399
sync-cycle,implementation,b80dd453f,7,1,,,,8252,213,5250
sync-cycle,implementation,b80dd453f,7,2,,,,8225,227,5365
sync-cycle,implementation,b80dd453f,7,3,,,,8173,209,5485
sync-cycle,implementation,b80dd453f,7,4,,,,9623,257,6132
sync-cycle,implementation,b80dd453f,7,5,,,,9040,262,6060
sync-cycle,implementation,b80dd453f,7,6,,,,8662,250,24522
sync-cycle,implementation,b80dd453f,7,7,,,,10734,276,7110
sync-cycle,implementation,b80dd453f,7,8,,,,11713,395,8341
sync-cycle,implementation,b80dd453f,7,9,,,,7854,227,5412
sync-cycle,implementation,b80dd453f,7,10,,,,8290,209,5388
sync-cycle,implementation,b80dd453f,7,11,,,,8488,250,5608
sync-cycle,implementation,b80dd453f,7,12,,,,8268,224,5851
sync-cycle,implementation,b80dd453f,7,13,,,,7774,200,5422
sync-cycle,implementation,b80dd453f,7,14,,,,7542,201,5245
sync-cycle,implementation,b80dd453f,7,15,,,,8262,289,5910
sync-cycle,implementation,b80dd453f,7,16,,,,8360,255,5798
sync-cycle,implementation,b80dd453f,7,17,,,,7527,188,5669
sync-cycle,implementation,b80dd453f,7,18,,,,8412,255,6010
sync-cycle,implementation,b80dd453f,7,19,,,,8626,227,5338
sync-cycle,baseline,3acc11385,7,0,,,,7764,217,5435
sync-cycle,baseline,3acc11385,7,1,,,,8853,329,6127
sync-cycle,baseline,3acc11385,7,2,,,,10321,240,6401
sync-cycle,baseline,3acc11385,7,3,,,,8846,259,5680
sync-cycle,baseline,3acc11385,7,4,,,,7958,223,5368
sync-cycle,baseline,3acc11385,7,5,,,,8702,233,5640
sync-cycle,baseline,3acc11385,7,6,,,,9676,289,5632
sync-cycle,baseline,3acc11385,7,7,,,,9320,191,5831
sync-cycle,baseline,3acc11385,7,8,,,,10468,283,6192
sync-cycle,baseline,3acc11385,7,9,,,,9805,192,6163
sync-cycle,baseline,3acc11385,7,10,,,,8669,246,5595
sync-cycle,baseline,3acc11385,7,11,,,,8310,256,5808
sync-cycle,baseline,3acc11385,7,12,,,,9602,229,5999
sync-cycle,baseline,3acc11385,7,13,,,,8823,250,5960
sync-cycle,baseline,3acc11385,7,14,,,,8358,229,5524
sync-cycle,baseline,3acc11385,7,15,,,,7891,169,5259
sync-cycle,baseline,3acc11385,7,16,,,,8182,240,5457
sync-cycle,baseline,3acc11385,7,17,,,,7688,188,5525
sync-cycle,baseline,3acc11385,7,18,,,,8567,192,5675
sync-cycle,baseline,3acc11385,7,19,,,,8393,213,5644
sequential,baseline,3acc11385,8,0,7034669,7763917,18665,,,
sequential,baseline,3acc11385,8,1,8814335,8992609,19331,,,
sequential,baseline,3acc11385,8,2,6707224,6330760,17760,,,
sequential,baseline,3acc11385,8,3,6312989,7607799,25059,,,
sequential,baseline,3acc11385,8,4,6327535,6018014,17207,,,
sequential,baseline,3acc11385,8,5,6314067,6011287,18320,,,
sequential,baseline,3acc11385,8,6,6445208,6071401,18050,,,
sequential,baseline,3acc11385,8,7,6310984,6214488,18176,,,
sequential,baseline,3acc11385,8,8,6409362,6043214,18765,,,
sequential,baseline,3acc11385,8,9,6349547,6037155,18245,,,
sequential,baseline,3acc11385,8,10,6388508,6390373,17243,,,
sequential,baseline,3acc11385,8,11,6447512,6112643,18390,,,
sequential,baseline,3acc11385,8,12,6491660,6408053,16767,,,
sequential,baseline,3acc11385,8,13,6319851,6295632,17054,,,
sequential,baseline,3acc11385,8,14,6413575,6353949,17328,,,
sequential,baseline,3acc11385,8,15,6313656,6059024,17518,,,
sequential,baseline,3acc11385,8,16,6322876,6342833,18686,,,
sequential,baseline,3acc11385,8,17,6350395,6063894,18040,,,
sequential,baseline,3acc11385,8,18,6382751,6027171,18137,,,
sequential,baseline,3acc11385,8,19,6340342,6048303,18732,,,
sequential,implementation,b80dd453f,8,0,6233187,6337386,18164,,,
sequential,implementation,b80dd453f,8,1,6470542,6095924,17937,,,
sequential,implementation,b80dd453f,8,2,6304383,6130609,17803,,,
sequential,implementation,b80dd453f,8,3,6433117,6001525,17267,,,
sequential,implementation,b80dd453f,8,4,6984327,7878871,18101,,,
sequential,implementation,b80dd453f,8,5,7106614,7717917,20951,,,
sequential,implementation,b80dd453f,8,6,7178048,7073169,19264,,,
sequential,implementation,b80dd453f,8,7,6869138,6934080,20082,,,
sequential,implementation,b80dd453f,8,8,7459885,7777435,18031,,,
sequential,implementation,b80dd453f,8,9,6327983,6549694,18220,,,
sequential,implementation,b80dd453f,8,10,6440833,6025116,17945,,,
sequential,implementation,b80dd453f,8,11,6321685,6028009,16671,,,
sequential,implementation,b80dd453f,8,12,6320290,6033766,16825,,,
sequential,implementation,b80dd453f,8,13,6837332,6245541,18603,,,
sequential,implementation,b80dd453f,8,14,6497735,6817027,17872,,,
sequential,implementation,b80dd453f,8,15,6316820,6411876,18002,,,
sequential,implementation,b80dd453f,8,16,6314297,6646857,18065,,,
sequential,implementation,b80dd453f,8,17,6333840,6322619,17422,,,
sequential,implementation,b80dd453f,8,18,6321587,6378737,17662,,,
sequential,implementation,b80dd453f,8,19,6319202,6538779,17233,,,
sync-cycle,baseline,3acc11385,8,0,,,,7976,255,5333
sync-cycle,baseline,3acc11385,8,1,,,,8140,172,5530
sync-cycle,baseline,3acc11385,8,2,,,,7949,209,5610
sync-cycle,baseline,3acc11385,8,3,,,,7911,198,5688
sync-cycle,baseline,3acc11385,8,4,,,,7611,208,5215
sync-cycle,baseline,3acc11385,8,5,,,,7998,213,5359
sync-cycle,baseline,3acc11385,8,6,,,,8104,202,5366
sync-cycle,baseline,3acc11385,8,7,,,,34871,419,7290
sync-cycle,baseline,3acc11385,8,8,,,,7677,202,5391
sync-cycle,baseline,3acc11385,8,9,,,,8696,283,5689
sync-cycle,baseline,3acc11385,8,10,,,,7993,199,5084
sync-cycle,baseline,3acc11385,8,11,,,,8025,220,5288
sync-cycle,baseline,3acc11385,8,12,,,,8711,242,6168
sync-cycle,baseline,3acc11385,8,13,,,,7735,170,5257
sync-cycle,baseline,3acc11385,8,14,,,,7489,212,5478
sync-cycle,baseline,3acc11385,8,15,,,,7953,216,5587
sync-cycle,baseline,3acc11385,8,16,,,,7897,198,5487
sync-cycle,baseline,3acc11385,8,17,,,,9256,282,6329
sync-cycle,baseline,3acc11385,8,18,,,,10296,227,6535
sync-cycle,baseline,3acc11385,8,19,,,,8978,229,5555
sync-cycle,implementation,b80dd453f,8,0,,,,7390,198,5271
sync-cycle,implementation,b80dd453f,8,1,,,,7935,203,5647
sync-cycle,implementation,b80dd453f,8,2,,,,7913,242,5404
sync-cycle,implementation,b80dd453f,8,3,,,,8250,218,5470
sync-cycle,implementation,b80dd453f,8,4,,,,7856,197,5335
sync-cycle,implementation,b80dd453f,8,5,,,,7567,201,5386
sync-cycle,implementation,b80dd453f,8,6,,,,7440,200,5211
sync-cycle,implementation,b80dd453f,8,7,,,,8261,215,5254
sync-cycle,implementation,b80dd453f,8,8,,,,8384,242,5475
sync-cycle,implementation,b80dd453f,8,9,,,,7763,210,5210
sync-cycle,implementation,b80dd453f,8,10,,,,7792,176,5057
sync-cycle,implementation,b80dd453f,8,11,,,,7766,239,5209
sync-cycle,implementation,b80dd453f,8,12,,,,7486,209,5519
sync-cycle,implementation,b80dd453f,8,13,,,,7982,178,5180
sync-cycle,implementation,b80dd453f,8,14,,,,8048,193,5177
sync-cycle,implementation,b80dd453f,8,15,,,,8020,206,5497
sync-cycle,implementation,b80dd453f,8,16,,,,7879,200,5370
sync-cycle,implementation,b80dd453f,8,17,,,,7582,222,5625
sync-cycle,implementation,b80dd453f,8,18,,,,8215,196,5479
sync-cycle,implementation,b80dd453f,8,19,,,,7849,245,5435
sequential,implementation,b80dd453f,9,0,6303404,6030556,17839,,,
sequential,implementation,b80dd453f,9,1,6317400,6179741,18446,,,
sequential,implementation,b80dd453f,9,2,6305019,6044410,17845,,,
sequential,implementation,b80dd453f,9,3,6401965,6025010,19159,,,
sequential,implementation,b80dd453f,9,4,6295486,6388416,17740,,,
sequential,implementation,b80dd453f,9,5,6314362,6036781,18882,,,
sequential,implementation,b80dd453f,9,6,6301521,6010188,17333,,,
sequential,implementation,b80dd453f,9,7,6399361,6413735,17029,,,
sequential,implementation,b80dd453f,9,8,6635084,7044112,35323,,,
sequential,implementation,b80dd453f,9,9,7267198,6782331,18885,,,
sequential,implementation,b80dd453f,9,10,6847679,7767826,21739,,,
sequential,implementation,b80dd453f,9,11,6665121,6391505,17914,,,
sequential,implementation,b80dd453f,9,12,6538197,6138542,16996,,,
sequential,implementation,b80dd453f,9,13,6369365,6058773,16925,,,
sequential,implementation,b80dd453f,9,14,6440786,6041760,18078,,,
sequential,implementation,b80dd453f,9,15,6368257,6293612,17016,,,
sequential,implementation,b80dd453f,9,16,6529313,6002512,19073,,,
sequential,implementation,b80dd453f,9,17,6324635,6685309,18459,,,
sequential,implementation,b80dd453f,9,18,6358401,6102168,17945,,,
sequential,implementation,b80dd453f,9,19,6818172,6279334,18722,,,
sequential,baseline,3acc11385,9,0,6305869,6311029,18280,,,
sequential,baseline,3acc11385,9,1,6306176,6343103,15992,,,
sequential,baseline,3acc11385,9,2,6430422,6066856,17335,,,
sequential,baseline,3acc11385,9,3,6292174,6392447,17485,,,
sequential,baseline,3acc11385,9,4,6302573,6117022,17522,,,
sequential,baseline,3acc11385,9,5,6303293,6047415,16038,,,
sequential,baseline,3acc11385,9,6,6315198,6166274,17170,,,
sequential,baseline,3acc11385,9,7,6297349,6045075,16403,,,
sequential,baseline,3acc11385,9,8,6294495,6302547,17445,,,
sequential,baseline,3acc11385,9,9,6307694,6250793,17421,,,
sequential,baseline,3acc11385,9,10,6309894,6047126,17105,,,
sequential,baseline,3acc11385,9,11,6318572,6040546,18908,,,
sequential,baseline,3acc11385,9,12,6306325,6292609,19028,,,
sequential,baseline,3acc11385,9,13,6338487,7409593,18269,,,
sequential,baseline,3acc11385,9,14,7026401,7620924,18606,,,
sequential,baseline,3acc11385,9,15,7270734,7086323,21313,,,
sequential,baseline,3acc11385,9,16,6735753,7044755,37900,,,
sequential,baseline,3acc11385,9,17,6585010,6436892,17520,,,
sequential,baseline,3acc11385,9,18,6307515,6110212,53013,,,
sequential,baseline,3acc11385,9,19,6301557,6071285,17121,,,
sync-cycle,implementation,b80dd453f,9,0,,,,8214,211,5616
sync-cycle,implementation,b80dd453f,9,1,,,,8098,203,5692
sync-cycle,implementation,b80dd453f,9,2,,,,7452,190,5388
sync-cycle,implementation,b80dd453f,9,3,,,,8030,192,5631
sync-cycle,implementation,b80dd453f,9,4,,,,7841,211,5510
sync-cycle,implementation,b80dd453f,9,5,,,,7792,193,5049
sync-cycle,implementation,b80dd453f,9,6,,,,7964,195,5434
sync-cycle,implementation,b80dd453f,9,7,,,,7378,192,5287
sync-cycle,implementation,b80dd453f,9,8,,,,7509,198,5206
sync-cycle,implementation,b80dd453f,9,9,,,,7515,275,5422
sync-cycle,implementation,b80dd453f,9,10,,,,7543,197,4986
sync-cycle,implementation,b80dd453f,9,11,,,,7614,197,5259
sync-cycle,implementation,b80dd453f,9,12,,,,8650,220,6071
sync-cycle,implementation,b80dd453f,9,13,,,,7902,208,5224
sync-cycle,implementation,b80dd453f,9,14,,,,7782,200,5260
sync-cycle,implementation,b80dd453f,9,15,,,,7654,197,5660
sync-cycle,implementation,b80dd453f,9,16,,,,7395,180,5141
sync-cycle,implementation,b80dd453f,9,17,,,,8272,257,9375
sync-cycle,implementation,b80dd453f,9,18,,,,8542,209,5756
sync-cycle,implementation,b80dd453f,9,19,,,,7405,207,5178
sync-cycle,baseline,3acc11385,9,0,,,,7957,189,7802
sync-cycle,baseline,3acc11385,9,1,,,,8100,183,5140
sync-cycle,baseline,3acc11385,9,2,,,,7901,194,5463
sync-cycle,baseline,3acc11385,9,3,,,,8335,205,5934
sync-cycle,baseline,3acc11385,9,4,,,,8163,198,5470
sync-cycle,baseline,3acc11385,9,5,,,,8026,195,5628
sync-cycle,baseline,3acc11385,9,6,,,,7605,192,5385
sync-cycle,baseline,3acc11385,9,7,,,,9568,204,5969
sync-cycle,baseline,3acc11385,9,8,,,,9498,208,6850
sync-cycle,baseline,3acc11385,9,9,,,,8869,213,6077
sync-cycle,baseline,3acc11385,9,10,,,,10057,283,6153
sync-cycle,baseline,3acc11385,9,11,,,,9554,248,6591
sync-cycle,baseline,3acc11385,9,12,,,,33208,276,6989
sync-cycle,baseline,3acc11385,9,13,,,,8350,269,5702
sync-cycle,baseline,3acc11385,9,14,,,,8390,266,5630
sync-cycle,baseline,3acc11385,9,15,,,,8314,195,5572
sync-cycle,baseline,3acc11385,9,16,,,,8533,242,5970
sync-cycle,baseline,3acc11385,9,17,,,,8345,216,5381
sync-cycle,baseline,3acc11385,9,18,,,,8578,279,5831
sync-cycle,baseline,3acc11385,9,19,,,,8066,197,5385
