workload,variant,commit,batch,run,write_ns,read_ns,sync_ns,dirty_sync_ns,clean_sync_ns,unmount_ns
sync-cycle,baseline,e5f6e295a,0,17,,,,8117,272,5678
sync-cycle,baseline,e5f6e295a,0,18,,,,8458,240,5495
sync-cycle,baseline,e5f6e295a,0,19,,,,8452,263,5521
sync-cycle,baseline,e5f6e295a,1,0,,,,8048,182,5300
sync-cycle,baseline,e5f6e295a,1,1,,,,8384,212,5729
sync-cycle,baseline,e5f6e295a,1,2,,,,8482,238,5415
sync-cycle,baseline,e5f6e295a,1,3,,,,8147,221,5369
sync-cycle,baseline,e5f6e295a,1,4,,,,8307,243,5957
sync-cycle,baseline,e5f6e295a,1,5,,,,8803,207,5884
sync-cycle,baseline,e5f6e295a,1,6,,,,9652,255,6856
sync-cycle,baseline,e5f6e295a,1,7,,,,8165,214,5431
sync-cycle,baseline,e5f6e295a,1,8,,,,8149,220,5820
sync-cycle,baseline,e5f6e295a,1,9,,,,8164,213,5764
sync-cycle,baseline,e5f6e295a,1,10,,,,13500,330,8273
sync-cycle,baseline,e5f6e295a,1,11,,,,8686,265,5682
sync-cycle,baseline,e5f6e295a,1,12,,,,8052,200,5329
sync-cycle,baseline,e5f6e295a,1,13,,,,7748,223,5214
sync-cycle,baseline,e5f6e295a,1,14,,,,8114,255,5696
sync-cycle,baseline,e5f6e295a,1,15,,,,8205,255,5767
sync-cycle,baseline,e5f6e295a,1,16,,,,8463,243,5758
sync-cycle,baseline,e5f6e295a,1,17,,,,7975,212,5527
sync-cycle,baseline,e5f6e295a,1,18,,,,8256,264,5662
sync-cycle,baseline,e5f6e295a,1,19,,,,9617,233,6080
sync-cycle,baseline,e5f6e295a,2,0,,,,24500,203,6098
sync-cycle,baseline,e5f6e295a,2,1,,,,27151,309,6350
sync-cycle,baseline,e5f6e295a,2,2,,,,8018,273,5699
sync-cycle,baseline,e5f6e295a,2,3,,,,7960,301,5458
sync-cycle,baseline,e5f6e295a,2,4,,,,8681,216,5550
sync-cycle,baseline,e5f6e295a,2,5,,,,8019,205,5840
sync-cycle,baseline,e5f6e295a,2,6,,,,9627,282,6716
sync-cycle,baseline,e5f6e295a,2,7,,,,8260,179,5869
sync-cycle,baseline,e5f6e295a,2,8,,,,8579,203,6140
sync-cycle,baseline,e5f6e295a,2,9,,,,8713,219,5781
sync-cycle,baseline,e5f6e295a,2,10,,,,8071,180,5145
sync-cycle,baseline,e5f6e295a,2,11,,,,8634,210,5602
sync-cycle,baseline,e5f6e295a,2,12,,,,8454,271,5600
sync-cycle,baseline,e5f6e295a,2,13,,,,7631,248,5521
sync-cycle,baseline,e5f6e295a,2,14,,,,8447,207,6249
sync-cycle,baseline,e5f6e295a,2,15,,,,7556,201,5629
sync-cycle,baseline,e5f6e295a,2,16,,,,9021,222,6141
sync-cycle,baseline,e5f6e295a,2,17,,,,8648,196,5965
sync-cycle,baseline,e5f6e295a,2,18,,,,8305,196,5753
sync-cycle,baseline,e5f6e295a,2,19,,,,7624,265,5484
sync-cycle,baseline,e5f6e295a,3,0,,,,9127,280,6113
sync-cycle,baseline,e5f6e295a,3,1,,,,10845,383,6067
sync-cycle,baseline,e5f6e295a,3,2,,,,8795,255,5949
sync-cycle,baseline,e5f6e295a,3,3,,,,10305,281,6191
sync-cycle,baseline,e5f6e295a,3,4,,,,8907,249,5661
sync-cycle,baseline,e5f6e295a,3,5,,,,8901,266,5652
sync-cycle,baseline,e5f6e295a,3,6,,,,8837,280,5693
sync-cycle,baseline,e5f6e295a,3,7,,,,9663,236,6065
sync-cycle,baseline,e5f6e295a,3,8,,,,12797,287,7249
sync-cycle,baseline,e5f6e295a,3,9,,,,11994,269,24185
sync-cycle,baseline,e5f6e295a,3,10,,,,11795,280,6901
sync-cycle,baseline,e5f6e295a,3,11,,,,11993,236,6588
sync-cycle,baseline,e5f6e295a,3,12,,,,11269,306,6976
sync-cycle,baseline,e5f6e295a,3,13,,,,10918,286,11727
sync-cycle,baseline,e5f6e295a,3,14,,,,8270,229,5625
sync-cycle,baseline,e5f6e295a,3,15,,,,8490,227,5796
sync-cycle,baseline,e5f6e295a,3,16,,,,8431,270,5996
sync-cycle,baseline,e5f6e295a,3,17,,,,8411,236,5819
sync-cycle,baseline,e5f6e295a,3,18,,,,8601,227,5982
sync-cycle,baseline,e5f6e295a,3,19,,,,8009,223,5284
sync-cycle,baseline,e5f6e295a,4,0,,,,13819,521,10628
sync-cycle,baseline,e5f6e295a,4,1,,,,14854,414,10748
sync-cycle,baseline,e5f6e295a,4,2,,,,12558,436,8775
sync-cycle,baseline,e5f6e295a,4,3,,,,11510,390,7782
sync-cycle,baseline,e5f6e295a,4,4,,,,11126,360,8036
sync-cycle,baseline,e5f6e295a,4,5,,,,11184,372,7486
sync-cycle,baseline,e5f6e295a,4,6,,,,15673,497,8541
sync-cycle,baseline,e5f6e295a,4,7,,,,12113,453,8205
sync-cycle,baseline,e5f6e295a,4,8,,,,12290,417,7532
sync-cycle,baseline,e5f6e295a,4,9,,,,11256,450,7797
sync-cycle,baseline,e5f6e295a,4,10,,,,11413,413,8005
sync-cycle,baseline,e5f6e295a,4,11,,,,11477,382,7535
sync-cycle,baseline,e5f6e295a,4,12,,,,11061,381,7706
sync-cycle,baseline,e5f6e295a,4,13,,,,11202,374,7958
sync-cycle,baseline,e5f6e295a,4,14,,,,11188,451,8062
sync-cycle,baseline,e5f6e295a,4,15,,,,11514,423,8172
sync-cycle,baseline,e5f6e295a,4,16,,,,11155,351,8030
sync-cycle,baseline,e5f6e295a,4,17,,,,11251,451,8283
sync-cycle,baseline,e5f6e295a,4,18,,,,12221,496,8344
sync-cycle,baseline,e5f6e295a,4,19,,,,11371,440,8070
sync-cycle,baseline,e5f6e295a,5,0,,,,10603,357,7841
sync-cycle,baseline,e5f6e295a,5,1,,,,8522,222,5536
sync-cycle,baseline,e5f6e295a,5,2,,,,8848,224,5551
sync-cycle,baseline,e5f6e295a,5,3,,,,9692,289,6193
sync-cycle,baseline,e5f6e295a,5,4,,,,8566,207,5695
sync-cycle,baseline,e5f6e295a,5,5,,,,9001,238,5622
sync-cycle,baseline,e5f6e295a,5,6,,,,9220,222,6576
sync-cycle,baseline,e5f6e295a,5,7,,,,8843,211,6115
sync-cycle,baseline,e5f6e295a,5,8,,,,8501,228,5736
sync-cycle,baseline,e5f6e295a,5,9,,,,8567,223,5682
sync-cycle,baseline,e5f6e295a,5,10,,,,11476,253,7190
sync-cycle,baseline,e5f6e295a,5,11,,,,11645,265,7167
sync-cycle,baseline,e5f6e295a,5,12,,,,10659,293,7151
sync-cycle,baseline,e5f6e295a,5,13,,,,10090,245,5966
sync-cycle,baseline,e5f6e295a,5,14,,,,9003,259,6188
sync-cycle,baseline,e5f6e295a,5,15,,,,10237,199,6811
sync-cycle,baseline,e5f6e295a,5,16,,,,7903,196,6198
sync-cycle,baseline,e5f6e295a,5,17,,,,8697,210,5721
sync-cycle,baseline,e5f6e295a,5,18,,,,8218,216,5649
sync-cycle,baseline,e5f6e295a,5,19,,,,8128,226,5913
sync-cycle,baseline,e5f6e295a,6,0,,,,8160,282,6293
sync-cycle,baseline,e5f6e295a,6,1,,,,9664,328,6570
sync-cycle,baseline,e5f6e295a,6,2,,,,9076,254,6255
sync-cycle,baseline,e5f6e295a,6,3,,,,10329,261,7170
sync-cycle,baseline,e5f6e295a,6,4,,,,11912,290,7619
sync-cycle,baseline,e5f6e295a,6,5,,,,11650,309,7392
sync-cycle,baseline,e5f6e295a,6,6,,,,11873,323,8324
sync-cycle,baseline,e5f6e295a,6,7,,,,9293,288,6229
sync-cycle,baseline,e5f6e295a,6,8,,,,9311,236,6011
sync-cycle,baseline,e5f6e295a,6,9,,,,8550,224,6410
sync-cycle,baseline,e5f6e295a,6,10,,,,7912,231,5465
sync-cycle,baseline,e5f6e295a,6,11,,,,8228,236,5706
sync-cycle,baseline,e5f6e295a,6,12,,,,9721,234,6195
sync-cycle,baseline,e5f6e295a,6,13,,,,8759,204,6349
sync-cycle,baseline,e5f6e295a,6,14,,,,8248,216,5781
sync-cycle,baseline,e5f6e295a,6,15,,,,8277,221,5448
sync-cycle,baseline,e5f6e295a,6,16,,,,9498,203,6334
sync-cycle,baseline,e5f6e295a,6,17,,,,28114,256,5845
sync-cycle,baseline,e5f6e295a,6,18,,,,7785,291,5768
sync-cycle,baseline,e5f6e295a,6,19,,,,7713,269,5302
sync-cycle,baseline,e5f6e295a,7,0,,,,8816,245,5953
sync-cycle,baseline,e5f6e295a,7,1,,,,9172,259,5997
sync-cycle,baseline,e5f6e295a,7,2,,,,8326,237,5561
sync-cycle,baseline,e5f6e295a,7,3,,,,8769,216,5760
sync-cycle,baseline,e5f6e295a,7,4,,,,8231,204,5395
sync-cycle,baseline,e5f6e295a,7,5,,,,8226,196,5705
sync-cycle,baseline,e5f6e295a,7,6,,,,9154,228,5971
sync-cycle,baseline,e5f6e295a,7,7,,,,7984,219,5486
sync-cycle,baseline,e5f6e295a,7,8,,,,8086,197,5215
sync-cycle,baseline,e5f6e295a,7,9,,,,10121,256,6184
sync-cycle,baseline,e5f6e295a,7,10,,,,8208,270,5722
sync-cycle,baseline,e5f6e295a,7,11,,,,8238,194,5421
sync-cycle,baseline,e5f6e295a,7,12,,,,8798,249,5739
sync-cycle,baseline,e5f6e295a,7,13,,,,9679,238,6283
sync-cycle,baseline,e5f6e295a,7,14,,,,9891,244,6747
sync-cycle,baseline,e5f6e295a,7,15,,,,8794,276,5844
sync-cycle,baseline,e5f6e295a,7,16,,,,7886,224,5798
sync-cycle,baseline,e5f6e295a,7,17,,,,8373,201,5484
sync-cycle,baseline,e5f6e295a,7,18,,,,8240,189,5975
sync-cycle,baseline,e5f6e295a,7,19,,,,8273,236,5512
sync-cycle,baseline,e5f6e295a,8,0,,,,8491,227,5914
sync-cycle,baseline,e5f6e295a,8,1,,,,8162,236,5684
sync-cycle,baseline,e5f6e295a,8,2,,,,9255,219,6178
sync-cycle,baseline,e5f6e295a,8,3,,,,8240,215,5471
sync-cycle,baseline,e5f6e295a,8,4,,,,8701,241,6156
sync-cycle,baseline,e5f6e295a,8,5,,,,8233,190,6166
sync-cycle,baseline,e5f6e295a,8,6,,,,8721,185,5789
sync-cycle,baseline,e5f6e295a,8,7,,,,7948,220,5183
sync-cycle,baseline,e5f6e295a,8,8,,,,7823,203,5585
sync-cycle,baseline,e5f6e295a,8,9,,,,8573,217,6079
sync-cycle,baseline,e5f6e295a,8,10,,,,9132,287,5646
sync-cycle,baseline,e5f6e295a,8,11,,,,7833,188,5032
sync-cycle,baseline,e5f6e295a,8,12,,,,8093,200,5575
sync-cycle,baseline,e5f6e295a,8,13,,,,8644,204,5887
sync-cycle,baseline,e5f6e295a,8,14,,,,7833,248,5158
sync-cycle,baseline,e5f6e295a,8,15,,,,8177,209,5766
sync-cycle,baseline,e5f6e295a,8,16,,,,8872,233,6021
sync-cycle,baseline,e5f6e295a,8,17,,,,8532,257,6005
sync-cycle,baseline,e5f6e295a,8,18,,,,8197,253,5654
sync-cycle,baseline,e5f6e295a,8,19,,,,8376,246,5491
sync-cycle,baseline,e5f6e295a,9,0,,,,8575,214,6000
sync-cycle,baseline,e5f6e295a,9,1,,,,8405,215,5707
sync-cycle,baseline,e5f6e295a,9,2,,,,8698,252,5992
sync-cycle,baseline,e5f6e295a,9,3,,,,9570,240,6268
sync-cycle,baseline,e5f6e295a,9,4,,,,9806,254,7175
sync-cycle,baseline,e5f6e295a,9,5,,,,10411,228,6743
sync-cycle,baseline,e5f6e295a,9,6,,,,10251,250,7313
sync-cycle,baseline,e5f6e295a,9,7,,,,11072,238,7535
sync-cycle,baseline,e5f6e295a,9,8,,,,10679,228,7030
sync-cycle,baseline,e5f6e295a,9,9,,,,9785,245,6097
sync-cycle,baseline,e5f6e295a,9,10,,,,9140,223,5884
sync-cycle,baseline,e5f6e295a,9,11,,,,8015,220,5237
sync-cycle,baseline,e5f6e295a,9,12,,,,8142,264,5568
sync-cycle,baseline,e5f6e295a,9,13,,,,7815,213,5282
sync-cycle,baseline,e5f6e295a,9,14,,,,8130,212,5893
sync-cycle,baseline,e5f6e295a,9,15,,,,8351,192,6047
sync-cycle,baseline,e5f6e295a,9,16,,,,9240,194,6131
sync-cycle,baseline,e5f6e295a,9,17,,,,8715,207,5785
sync-cycle,baseline,e5f6e295a,9,18,,,,7919,267,5437
sync-cycle,baseline,e5f6e295a,9,19,,,,7956,275,5374
sync-cycle,baseline,e5f6e295a,10,0,,,,9314,268,6614
sync-cycle,baseline,e5f6e295a,10,1,,,,11920,296,8098
sync-cycle,baseline,e5f6e295a,10,2,,,,10112,305,6894
sync-cycle,baseline,e5f6e295a,10,3,,,,10764,281,6896
sync-cycle,baseline,e5f6e295a,10,4,,,,12032,316,7627
sync-cycle,baseline,e5f6e295a,10,5,,,,11116,297,6707
sync-cycle,baseline,e5f6e295a,10,6,,,,9977,268,6770
sync-cycle,baseline,e5f6e295a,10,7,,,,8928,249,6404
sync-cycle,baseline,e5f6e295a,10,8,,,,9859,283,6545
sync-cycle,baseline,e5f6e295a,10,9,,,,9146,234,6635
sync-cycle,baseline,e5f6e295a,10,10,,,,10245,313,6552
sync-cycle,baseline,e5f6e295a,10,11,,,,8923,243,6029
sync-cycle,baseline,e5f6e295a,10,12,,,,9235,236,5662
sync-cycle,baseline,e5f6e295a,10,13,,,,8075,234,5710
sync-cycle,baseline,e5f6e295a,10,14,,,,12798,255,7921
sync-cycle,baseline,e5f6e295a,10,15,,,,12318,247,7802
sync-cycle,baseline,e5f6e295a,10,16,,,,13131,371,8339
sync-cycle,baseline,e5f6e295a,10,17,,,,12354,307,7803
sync-cycle,baseline,e5f6e295a,10,18,,,,10937,324,7401
sync-cycle,baseline,e5f6e295a,10,19,,,,13315,286,7840
sync-cycle,baseline,e5f6e295a,11,0,,,,10465,247,7109
sync-cycle,baseline,e5f6e295a,11,1,,,,9400,273,6113
sync-cycle,baseline,e5f6e295a,11,2,,,,9566,272,6202
sync-cycle,baseline,e5f6e295a,11,3,,,,10525,229,6799
sync-cycle,baseline,e5f6e295a,11,4,,,,24911,229,5504
sync-cycle,baseline,e5f6e295a,11,5,,,,8747,246,6182
sync-cycle,baseline,e5f6e295a,11,6,,,,9469,208,6005
sync-cycle,baseline,e5f6e295a,11,7,,,,8477,192,5757
sync-cycle,baseline,e5f6e295a,11,8,,,,8669,211,5621
sync-cycle,baseline,e5f6e295a,11,9,,,,9886,212,6895
sync-cycle,baseline,e5f6e295a,11,10,,,,8505,206,5576
sync-cycle,baseline,e5f6e295a,11,11,,,,9002,224,5812
sync-cycle,baseline,e5f6e295a,11,12,,,,8104,272,5523
sync-cycle,baseline,e5f6e295a,11,13,,,,8559,213,5460
sync-cycle,baseline,e5f6e295a,11,14,,,,8207,215,5555
sync-cycle,baseline,e5f6e295a,11,15,,,,10411,223,6699
sync-cycle,baseline,e5f6e295a,11,16,,,,8191,285,5644
sync-cycle,baseline,e5f6e295a,11,17,,,,8286,271,5416
sync-cycle,baseline,e5f6e295a,11,18,,,,8383,195,5694
sync-cycle,baseline,e5f6e295a,11,19,,,,8128,250,5486
sync-cycle,baseline,e5f6e295a,12,0,,,,9127,221,5865
sync-cycle,baseline,e5f6e295a,12,1,,,,8444,186,5598
sync-cycle,baseline,e5f6e295a,12,2,,,,13983,286,24203
sync-cycle,baseline,e5f6e295a,12,3,,,,14048,214,9046
sync-cycle,baseline,e5f6e295a,12,4,,,,8669,206,5801
sync-cycle,baseline,e5f6e295a,12,5,,,,11798,254,7452
sync-cycle,baseline,e5f6e295a,12,6,,,,10657,283,6865
sync-cycle,baseline,e5f6e295a,12,7,,,,14685,525,8881
sync-cycle,baseline,e5f6e295a,12,8,,,,16464,589,9377
sync-cycle,baseline,e5f6e295a,12,9,,,,12603,266,7811
sync-cycle,baseline,e5f6e295a,12,10,,,,11330,348,7901
sync-cycle,baseline,e5f6e295a,12,11,,,,17196,475,11961
sync-cycle,baseline,e5f6e295a,12,12,,,,10572,260,6002
sync-cycle,baseline,e5f6e295a,12,13,,,,10515,236,7705
sync-cycle,baseline,e5f6e295a,12,14,,,,13070,315,8895
sync-cycle,baseline,e5f6e295a,12,15,,,,12550,297,8390
sync-cycle,baseline,e5f6e295a,12,16,,,,13794,244,9131
sync-cycle,baseline,e5f6e295a,12,17,,,,12825,293,8059
sync-cycle,baseline,e5f6e295a,12,18,,,,13493,219,8763
sync-cycle,baseline,e5f6e295a,12,19,,,,11372,233,7237
sync-cycle,baseline,e5f6e295a,13,0,,,,8900,234,6083
sync-cycle,baseline,e5f6e295a,13,1,,,,9156,278,5534
sync-cycle,baseline,e5f6e295a,13,2,,,,9034,271,5742
sync-cycle,baseline,e5f6e295a,13,3,,,,9332,248,6453
sync-cycle,baseline,e5f6e295a,13,4,,,,8351,233,5423
sync-cycle,baseline,e5f6e295a,13,5,,,,10645,240,7431
sync-cycle,baseline,e5f6e295a,13,6,,,,9133,264,6009
sync-cycle,baseline,e5f6e295a,13,7,,,,9241,251,5952
sync-cycle,baseline,e5f6e295a,13,8,,,,10075,286,6823
sync-cycle,baseline,e5f6e295a,13,9,,,,10192,274,6838
sync-cycle,baseline,e5f6e295a,13,10,,,,9930,268,12063
sync-cycle,baseline,e5f6e295a,13,11,,,,8370,223,5420
sync-cycle,baseline,e5f6e295a,13,12,,,,8557,250,5930
sync-cycle,baseline,e5f6e295a,13,13,,,,9196,266,6869
sync-cycle,baseline,e5f6e295a,13,14,,,,9621,221,6634
sync-cycle,baseline,e5f6e295a,13,15,,,,8765,270,5936
sync-cycle,baseline,e5f6e295a,13,16,,,,8520,233,6023
sync-cycle,baseline,e5f6e295a,13,17,,,,8765,220,5867
sync-cycle,baseline,e5f6e295a,13,18,,,,10079,230,7081
sync-cycle,baseline,e5f6e295a,13,19,,,,11355,253,6870
sync-cycle,baseline,e5f6e295a,14,0,,,,11545,344,7373
sync-cycle,baseline,e5f6e295a,14,1,,,,9252,279,6249
sync-cycle,baseline,e5f6e295a,14,2,,,,28557,388,6402
sync-cycle,baseline,e5f6e295a,14,3,,,,9189,18565,6590
sync-cycle,baseline,e5f6e295a,14,4,,,,8237,216,5503
sync-cycle,baseline,e5f6e295a,14,5,,,,7828,200,5565
sync-cycle,baseline,e5f6e295a,14,6,,,,8969,228,5830
sync-cycle,baseline,e5f6e295a,14,7,,,,9014,270,5843
sync-cycle,baseline,e5f6e295a,14,8,,,,8529,226,5545
sync-cycle,baseline,e5f6e295a,14,9,,,,9108,269,6419
sync-cycle,baseline,e5f6e295a,14,10,,,,7885,254,5437
sync-cycle,baseline,e5f6e295a,14,11,,,,9194,254,5879
sync-cycle,baseline,e5f6e295a,14,12,,,,8039,214,5454
sync-cycle,baseline,e5f6e295a,14,13,,,,9977,291,6522
sync-cycle,baseline,e5f6e295a,14,14,,,,10856,280,6981
sync-cycle,baseline,e5f6e295a,14,15,,,,9413,340,6853
sync-cycle,baseline,e5f6e295a,14,16,,,,8498,244,6077
sync-cycle,baseline,e5f6e295a,14,17,,,,8213,181,5433
sync-cycle,baseline,e5f6e295a,14,18,,,,8312,190,5652
sync-cycle,baseline,e5f6e295a,14,19,,,,8145,198,5254
sync-cycle,baseline,e5f6e295a,15,0,,,,8011,253,5515
sync-cycle,baseline,e5f6e295a,15,1,,,,8257,212,5355
sync-cycle,baseline,e5f6e295a,15,2,,,,9980,260,6413
sync-cycle,baseline,e5f6e295a,15,3,,,,9259,287,6181
sync-cycle,baseline,e5f6e295a,15,4,,,,10675,287,6981
sync-cycle,baseline,e5f6e295a,15,5,,,,9141,241,6121
sync-cycle,baseline,e5f6e295a,15,6,,,,8685,253,5845
sync-cycle,baseline,e5f6e295a,15,7,,,,8345,219,6064
sync-cycle,baseline,e5f6e295a,15,8,,,,9391,217,6339
sync-cycle,baseline,e5f6e295a,15,9,,,,9580,280,6137
sync-cycle,baseline,e5f6e295a,15,10,,,,8547,217,5623
sync-cycle,baseline,e5f6e295a,15,11,,,,9378,276,5711
sync-cycle,baseline,e5f6e295a,15,12,,,,12301,269,7162
sync-cycle,baseline,e5f6e295a,15,13,,,,11583,263,7548
sync-cycle,baseline,e5f6e295a,15,14,,,,11251,262,7812
sync-cycle,baseline,e5f6e295a,15,15,,,,13925,370,8004
sync-cycle,baseline,e5f6e295a,15,16,,,,8534,271,5636
sync-cycle,baseline,e5f6e295a,15,17,,,,8803,257,6063
sync-cycle,baseline,e5f6e295a,15,18,,,,9240,312,5964
sync-cycle,baseline,e5f6e295a,15,19,,,,10201,341,6483
sync-cycle,baseline,e5f6e295a,16,0,,,,9879,241,6351
sync-cycle,baseline,e5f6e295a,16,1,,,,10007,318,25979
sync-cycle,baseline,e5f6e295a,16,2,,,,8640,248,5551
sync-cycle,baseline,e5f6e295a,16,3,,,,9617,323,6107
sync-cycle,baseline,e5f6e295a,16,4,,,,8845,253,5903
sync-cycle,baseline,e5f6e295a,16,5,,,,9010,211,6107
sync-cycle,baseline,e5f6e295a,16,6,,,,14536,331,6470
sync-cycle,baseline,e5f6e295a,16,7,,,,9060,232,6006
sync-cycle,baseline,e5f6e295a,16,8,,,,8864,237,5720
sync-cycle,baseline,e5f6e295a,16,9,,,,9104,287,5728
sync-cycle,baseline,e5f6e295a,16,10,,,,9636,297,6275
sync-cycle,baseline,e5f6e295a,16,11,,,,8724,286,5573
sync-cycle,baseline,e5f6e295a,16,12,,,,8223,238,5606
sync-cycle,baseline,e5f6e295a,16,13,,,,8334,242,5591
sync-cycle,baseline,e5f6e295a,16,14,,,,8744,243,5578
sync-cycle,baseline,e5f6e295a,16,15,,,,8302,242,5673
sync-cycle,baseline,e5f6e295a,16,16,,,,7765,231,5205
sync-cycle,baseline,e5f6e295a,16,17,,,,8474,220,5406
sync-cycle,baseline,e5f6e295a,16,18,,,,9224,249,6399
sync-cycle,baseline,e5f6e295a,16,19,,,,10029,303,6409
sync-cycle,baseline,e5f6e295a,17,0,,,,9558,271,10137
sync-cycle,baseline,e5f6e295a,17,1,,,,10256,371,6569
sync-cycle,baseline,e5f6e295a,17,2,,,,13504,374,9756
sync-cycle,baseline,e5f6e295a,17,3,,,,12655,411,8075
sync-cycle,baseline,e5f6e295a,17,4,,,,11323,621,7954
sync-cycle,baseline,e5f6e295a,17,5,,,,12978,325,8300
sync-cycle,baseline,e5f6e295a,17,6,,,,8266,220,5522
sync-cycle,baseline,e5f6e295a,17,7,,,,9348,240,5990
sync-cycle,baseline,e5f6e295a,17,8,,,,8767,295,6014
sync-cycle,baseline,e5f6e295a,17,9,,,,8347,216,5381
sync-cycle,baseline,e5f6e295a,17,10,,,,8321,279,5592
sync-cycle,baseline,e5f6e295a,17,11,,,,8445,239,5227
sync-cycle,baseline,e5f6e295a,17,12,,,,13300,334,6109
sync-cycle,baseline,e5f6e295a,17,13,,,,8316,204,5580
sync-cycle,baseline,e5f6e295a,17,14,,,,8325,211,5583
sync-cycle,baseline,e5f6e295a,17,15,,,,9624,211,6408
sync-cycle,baseline,e5f6e295a,17,16,,,,9044,258,6295
sync-cycle,baseline,e5f6e295a,17,17,,,,9030,224,5740
sync-cycle,baseline,e5f6e295a,17,18,,,,8104,218,5390
sync-cycle,baseline,e5f6e295a,17,19,,,,8824,565,5557
sync-cycle,baseline,e5f6e295a,18,0,,,,8824,240,6317
sync-cycle,baseline,e5f6e295a,18,1,,,,8630,226,5373
sync-cycle,baseline,e5f6e295a,18,2,,,,8905,244,5682
sync-cycle,baseline,e5f6e295a,18,3,,,,8018,226,5419
sync-cycle,baseline,e5f6e295a,18,4,,,,8857,239,5682
sync-cycle,baseline,e5f6e295a,18,5,,,,9269,244,5894
sync-cycle,baseline,e5f6e295a,18,6,,,,8553,280,5697
sync-cycle,baseline,e5f6e295a,18,7,,,,9540,216,6609
sync-cycle,baseline,e5f6e295a,18,8,,,,9021,195,5700
sync-cycle,baseline,e5f6e295a,18,9,,,,9056,244,5914
sync-cycle,baseline,e5f6e295a,18,10,,,,9933,283,6120
sync-cycle,baseline,e5f6e295a,18,11,,,,10729,280,6676
sync-cycle,baseline,e5f6e295a,18,12,,,,9085,289,6150
sync-cycle,baseline,e5f6e295a,18,13,,,,13831,402,10258
sync-cycle,baseline,e5f6e295a,18,14,,,,10133,440,8847
sync-cycle,baseline,e5f6e295a,18,15,,,,9792,301,6280
sync-cycle,baseline,e5f6e295a,18,16,,,,9432,259,6288
sync-cycle,baseline,e5f6e295a,18,17,,,,10932,303,7389
sync-cycle,baseline,e5f6e295a,18,18,,,,10234,238,7227
sync-cycle,baseline,e5f6e295a,18,19,,,,9088,255,5814
sync-cycle,baseline,e5f6e295a,19,0,,,,8760,281,6292
sync-cycle,baseline,e5f6e295a,19,1,,,,9752,310,7948
sync-cycle,baseline,e5f6e295a,19,2,,,,9229,250,5756
sync-cycle,baseline,e5f6e295a,19,3,,,,9074,337,6145
sync-cycle,baseline,e5f6e295a,19,4,,,,8986,291,5967
sync-cycle,baseline,e5f6e295a,19,5,,,,8901,250,5896
sync-cycle,baseline,e5f6e295a,19,6,,,,8763,229,5644
sync-cycle,baseline,e5f6e295a,19,7,,,,9359,277,6162
sync-cycle,baseline,e5f6e295a,19,8,,,,9130,318,5765
sync-cycle,baseline,e5f6e295a,19,9,,,,10225,254,6539
sync-cycle,baseline,e5f6e295a,19,10,,,,8030,253,5450
sync-cycle,baseline,e5f6e295a,19,11,,,,8997,252,5435
sync-cycle,baseline,e5f6e295a,19,12,,,,8265,262,5278
sync-cycle,baseline,e5f6e295a,19,13,,,,8434,249,6093
sync-cycle,baseline,e5f6e295a,19,14,,,,8272,240,5472
sync-cycle,baseline,e5f6e295a,19,15,,,,8333,238,5350
sync-cycle,baseline,e5f6e295a,19,16,,,,8268,227,5536
sync-cycle,baseline,e5f6e295a,19,17,,,,8454,220,6181
sync-cycle,baseline,e5f6e295a,19,18,,,,8493,258,5560
sync-cycle,baseline,e5f6e295a,19,19,,,,7973,239,4988
sync-cycle,baseline,e5f6e295a,20,0,,,,8481,246,5714
sync-cycle,baseline,e5f6e295a,20,1,,,,8237,282,5390
sync-cycle,baseline,e5f6e295a,20,2,,,,8383,219,5703
sync-cycle,baseline,e5f6e295a,20,3,,,,8632,269,5653
sync-cycle,baseline,e5f6e295a,20,4,,,,8877,228,5520
sync-cycle,baseline,e5f6e295a,20,5,,,,8796,263,5690
sync-cycle,baseline,e5f6e295a,20,6,,,,8389,250,5622
sync-cycle,baseline,e5f6e295a,20,7,,,,8368,246,5604
sync-cycle,baseline,e5f6e295a,20,8,,,,8754,290,5589
sync-cycle,baseline,e5f6e295a,20,9,,,,9913,214,6217
sync-cycle,baseline,e5f6e295a,20,10,,,,8332,252,5848
sync-cycle,baseline,e5f6e295a,20,11,,,,9272,307,5942
sync-cycle,baseline,e5f6e295a,20,12,,,,10517,331,7361
sync-cycle,baseline,e5f6e295a,20,13,,,,11641,256,24416
sync-cycle,baseline,e5f6e295a,20,14,,,,10947,324,7904
sync-cycle,baseline,e5f6e295a,20,15,,,,9893,256,6425
sync-cycle,baseline,e5f6e295a,20,16,,,,8567,250,6318
sync-cycle,baseline,e5f6e295a,20,17,,,,8706,190,6433
sync-cycle,baseline,e5f6e295a,20,18,,,,8411,227,5407
sync-cycle,baseline,e5f6e295a,20,19,,,,7692,303,4860
sync-cycle,baseline,e5f6e295a,21,0,,,,8253,209,5431
sync-cycle,baseline,e5f6e295a,21,1,,,,8024,217,5450
sync-cycle,baseline,e5f6e295a,21,2,,,,8362,203,5762
sync-cycle,baseline,e5f6e295a,21,3,,,,8402,208,5261
sync-cycle,baseline,e5f6e295a,21,4,,,,7795,245,5661
sync-cycle,baseline,e5f6e295a,21,5,,,,7915,213,5555
sync-cycle,baseline,e5f6e295a,21,6,,,,8198,199,6150
