sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
113,11251852,11252054,11262016,10164,202,9962,45000,37737,37814,529,529,7186
114,11351907,11352107,11362033,10126,200,9926,45000,37814,37890,527,527,7110
115,11451961,11452164,11462023,10062,203,9859,45000,37890,37965,525,525,7035
116,11552015,11552216,11562016,10001,201,9800,45000,37965,38040,523,523,6960
117,11652069,11652270,11662022,9953,201,9752,45000,38040,38114,521,521,6886
118,11752122,11752358,11762024,9902,236,9666,45000,38114,38187,519,519,6813
119,11852177,11852412,11862029,9852,235,9617,45000,38187,38259,517,517,6741
120,11952230,11952460,11962018,9788,230,9558,45000,38259,38330,515,515,6670
121,12052284,12052519,12062036,9752,235,9517,45000,38330,38400,513,513,6600
122,12152358,12152560,12162028,9670,202,9468,45000,38400,38470,512,512,6530
123,12252393,12252595,12262021,9628,202,9426,45000,38470,38539,510,510,6461
124,12352445,12352646,12362018,9573,201,9372,45000,38539,38607,508,508,6393
125,12452498,12452700,12462025,9527,202,9325,45000,38607,38674,506,506,6326
126,12552552,12552753,12562027,9475,201,9274,45000,38674,38741,504,504,6259
127,12652606,12652808,12662034,9428,202,9226,45000,38741,38806,502,502,6194
128,12752660,12752861,12762024,9364,201,9163,45000,38806,38871,501,501,6129
129,12852714,12852918,12862017,9303,204,9099,45000,38871,38935,499,499,6065
130,12952767,12952968,12962026,9259,201,9058,45000,38935,38999,497,497,6001
131,13052822,13053024,13062027,9205,202,9003,45000,38999,39061,495,495,5939
132,13152876,13153077,13162017,9141,201,8940,45000,39061,39124,494,494,5876
133,13252929,13253130,13262027,9098,201,8897,45000,39124,39185,492,492,5815
134,13352984,13353186,13362019,9035,202,8833,45000,39185,39246,491,491,5754
135,13453037,13453239,13462024,8987,202,8785,45000,39246,39305,489,489,5695
136,13553091,13553292,13562028,8937,201,8736,45000,39305,39365,488,488,5635
137,13653144,13658980,13662014,8870,5836,3034,45000,39365,39424,486,486,5576
138,13753197,13753401,13762034,8837,204,8633,45000,39424,39481,484,484,5519
139,13853252,13853454,13862023,8771,202,8569,45000,39481,39539,483,483,5461
140,13953305,13953506,13962015,8710,201,8509,45000,39539,39595,481,481,5405
141,14053358,14053560,14062021,8663,202,8461,45000,39595,39651,480,480,5349
142,14153413,14153614,14162023,8610,201,8409,45000,39651,39706,478,478,5294
143,14253467,14253668,14262016,8549,201,8348,45000,39706,39761,477,477,5239
144,14353520,14353721,14362025,8505,201,8304,45000,39761,39815,475,475,5185
145,14453574,14453775,14462026,8452,201,8251,45000,39815,39869,474,474,5131
146,14553627,14553828,14562019,8392,201,8191,45000,39869,39921,472,472,5079
147,14653680,14653882,14662016,8336,202,8134,45000,39921,39973,471,471,5027
148,14753734,14753936,14762021,8287,202,8085,45000,39973,40025,470,470,4975
149,14853788,14853990,14862024,8236,202,8034,45000,40025,40076,468,468,4924
150,14953841,14954043,14962017,8176,202,7974,45000,40076,40127,467,467,4873
151,15053896,15054097,15062016,8120,201,7919,45000,40127,40176,465,465,4824
152,15153951,15154152,15162056,8105,201,7904,45000,40176,40225,464,464,4775
153,15254005,15254206,15262046,8041,201,7840,45000,40225,40274,463,463,4726
154,15354058,15354259,15362035,7977,201,7776,45000,40274,40322,462,462,4678
155,15454112,15454313,15462023,7911,201,7710,45000,40322,40370,460,460,4630
156,15554165,15554366,15562018,7853,201,7652,45000,40370,40417,459,459,4583
157,15654219,15654421,15662025,7806,202,7604,45000,40417,40464,458,458,4536
158,15754273,15754473,15762027,7754,200,7554,45000,40464,40510,457,457,4490
159,15854326,15854528,15862020,7694,202,7492,45000,40510,40555,455,455,4445
160,15954379,15954580,15962017,7638,201,7437,45000,40555,40600,454,454,4400
161,16054434,16054635,16062025,7591,201,7390,45000,40600,40644,453,453,4356
162,16154487,16154688,16162026,7539,201,7338,45000,40644,40688,452,452,4312
163,16254541,16254743,16262017,7476,202,7274,45000,40688,40732,451,451,4268
164,16354594,16354795,16362015,7421,201,7220,45000,40732,40775,449,449,4225
165,16454648,16454850,16462033,7385,202,7183,45000,40775,40817,448,448,4183
166,16554702,16554904,16562022,7320,202,7118,45000,40817,40859,447,447,4141
167,16654755,16654957,16662018,7263,202,7061,45000,40859,40900,446,446,4100
168,16754809,16755010,16762025,7216,201,7015,45000,40900,40941,445,445,4059
169,16854863,16855064,16862026,7163,201,6962,45000,40941,40982,444,444,4018
170,16954917,16955117,16962019,7102,200,6902,45000,40982,41022,443,443,3978
171,17054970,17055171,17062015,7045,201,6844,45000,41022,41062,442,442,3938
172,17155023,17155225,17162021,6998,202,6796,45000,41062,41101,441,441,3899
173,17255077,17255277,17262028,6951,200,6751,45000,41101,41140,440,440,3860
174,17355130,17355332,17362019,6889,202,6687,45000,41140,41178,439,439,3822
175,17455185,17455386,17462013,6828,201,6627,45000,41178,41216,438,438,3784
176,17555238,17555440,17562025,6787,202,6585,45000,41216,41254,437,437,3746
177,17655292,17655493,17662030,6738,201,6537,45000,41254,41291,436,436,3709
178,17755346,17755547,17762017,6671,201,6470,45000,41291,41327,435,435,3673
179,17855399,17855601,17862033,6634,202,6432,45000,41327,41363,434,434,3637
180,17955454,17955655,17962054,6600,201,6399,45000,41363,41399,433,433,3601
181,18055508,18055709,18062043,6535,201,6334,45000,41399,41435,432,432,3565
182,18155562,18155763,18162027,6465,201,6264,45000,41435,41470,431,431,3530
183,18255615,18255816,18262028,6413,201,6212,45000,41470,41504,430,430,3496
184,18355669,18355870,18362018,6349,201,6148,45000,41504,41538,429,429,3462
185,18455722,18455923,18462033,6311,201,6110,45000,41538,41572,428,428,3428
186,18555777,18555979,18562024,6247,202,6045,45000,41572,41605,427,427,3395
187,18655830,18656033,18662021,6191,203,5988,45000,41605,41638,426,426,3362
188,18755884,18756086,18762026,6142,202,5940,45000,41638,41670,425,425,3330
189,18855939,18856140,18862025,6086,201,5885,45000,41670,41703,425,425,3297
190,18955993,18956194,18962030,6037,201,5836,45000,41703,41735,424,424,3265
191,19056046,19056248,19062020,5974,202,5772,45000,41735,41766,423,423,3234
192,19156099,19156300,19162010,5911,201,5710,45000,41766,41797,422,422,3203
193,19256153,19256353,19262026,5873,200,5673,45000,41797,41828,421,421,3172
194,19356207,19356408,19362028,5821,201,5620,45000,41828,41858,420,420,3142
195,19456261,19456462,19462015,5754,201,5553,45000,41858,41888,420,420,3112
196,19556315,19556515,19562029,5714,200,5514,45000,41888,41918,419,419,3082
197,19656369,19656571,19662021,5652,202,5450,45000,41918,41948,418,418,3052
198,19756422,19756624,19762019,5597,202,5395,45000,41948,41977,417,417,3023
199,19856475,19856677,19862023,5548,202,5346,45000,41977,42005,416,416,2995
200,19956529,19956730,19964767,8238,201,8037,45000,42005,42034,416,416,2966
201,20056589,20056791,20061974,5385,202,5183,45000,42034,42062,415,415,2938
202,20156641,20156843,20162018,5377,202,5175,45000,42062,42089,414,414,2911
203,20256717,20256919,20262022,5305,202,5103,45000,42089,42117,413,413,2883
204,20356771,20356973,20362031,5260,202,5058,45000,42117,42143,412,412,2857
205,20456824,20457027,20462020,5196,203,4993,45000,42143,42170,412,412,2830
206,20556878,20557080,20562013,5135,202,4933,45000,42170,42197,411,411,2803
207,20656932,20657133,20662060,5128,201,4927,45000,42197,42223,410,410,2777
208,20757009,20757212,20762048,5039,203,4836,45000,42223,42249,410,410,2751
209,20857064,20857265,20862038,4974,201,4773,45000,42249,42274,409,409,2726
210,20957118,20957319,20962028,4910,201,4709,45000,42274,42300,409,409,2700
211,21057171,21057373,21062017,4846,202,4644,45000,42300,42325,408,408,2675
212,21157224,21157426,21162015,4791,202,4589,45000,42325,42349,407,407,2651
213,21257278,21257478,21262033,4755,200,4555,45000,42349,42374,407,407,2626
214,21357331,21357532,21362022,4691,201,4490,45000,42374,42398,406,406,2602
215,21457385,21457585,21462016,4631,200,4431,45000,42398,42422,405,405,2578
216,21557438,21557639,21562033,4595,201,4394,45000,42422,42445,404,404,2555
217,21657492,21657693,21662029,4537,201,4336,45000,42445,42469,404,404,2531
218,21757545,21757747,21762020,4475,202,4273,45000,42469,42492,403,403,2508
219,21857598,21857800,21862016,4418,202,4216,45000,42492,42514,403,403,2486
220,21957651,21957853,21962013,4362,202,4160,45000,42514,42537,402,402,2463
221,22057704,22057906,22062030,4326,202,4124,45000,42537,42559,401,401,2441
222,22157758,22157958,22162021,4263,200,4063,45000,42559,42581,401,401,2419
223,22257811,22258044,22262010,4199,233,3966,45000,42581,42603,400,400,2397
224,22357864,22358095,22362025,4161,231,3930,45000,42603,42624,400,400,2376
225,22457919,22458147,22462030,4111,228,3883,45000,42624,42646,399,399,2354
226,22557972,22558194,22562016,4044,222,3822,45000,42646,42666,398,398,2334
227,22658027,22658227,22662022,3995,200,3795,45000,42666,42687,398,398,2313
228,22758079,22758281,22762029,3950,202,3748,45000,42687,42708,397,397,2292
229,22858131,22858332,22862018,3887,201,3686,45000,42708,42728,397,397,2272
230,22958183,22958384,22962023,3840,201,3639,45000,42728,42748,396,396,2252
231,23058235,23058436,23062028,3793,201,3592,45000,42748,42768,396,396,2232
232,23158287,23158489,23162028,3741,202,3539,45000,42768,42787,395,395,2213
233,23258340,23258542,23262019,3679,202,3477,45000,42787,42807,395,395,2193
234,23358392,23358594,23362033,3641,202,3439,45000,42807,42826,394,394,2174
235,23458445,23458646,23462046,3601,201,3400,45000,42826,42845,394,394,2155
236,23558498,23558698,23562044,3546,200,3346,45000,42845,42864,393,393,2136
237,23658551,23658752,23662027,3476,201,3275,45000,42864,42882,393,393,2118
238,23758603,23758804,23762028,3425,201,3224,45000,42882,42900,392,392,2100
239,23858656,23858857,23862018,3362,201,3161,45000,42900,42919,392,392,2081
240,23958707,23958908,23962031,3324,201,3123,45000,42919,42936,391,391,2064
241,24058760,24058962,24062023,3263,202,3061,45000,42936,42954,391,391,2046
242,24158812,24159013,24162010,3198,201,2997,45000,42954,42971,390,390,2029
243,24258864,24259065,24262016,3152,201,2951,45000,42971,42989,390,390,2011
244,24358916,24359118,24362029,3113,202,2911,45000,42989,43006,389,389,1994
245,24458969,24459170,24462024,3055,201,2854,45000,43006,43023,389,389,1977
246,24559021,24559222,24562167,3146,201,2945,45000,43023,43039,388,388,1961
247,24659073,24659274,24662260,3187,201,2986,45000,43039,43056,388,388,1944
248,24759125,24759326,24762307,3182,201,2981,45000,43056,43072,388,388,1928
249,24859197,24859398,24862374,3177,201,2976,45000,43072,43088,387,387,1912
250,24959267,24959469,24962441,3174,202,2972,45000,43088,43104,387,387,1896
251,25059341,25059543,25062508,3167,202,2965,45000,43104,43120,386,386,1880
252,25159413,25159616,25162623,3210,203,3007,45000,43120,43135,386,386,1865
253,25259468,25259669,25262673,3205,201,3004,45000,43135,43151,386,386,1849
254,25359549,25359750,25362752,3203,201,3002,45000,43151,43166,385,385,1834
255,25459634,25459838,25462793,3159,204,2955,45000,43166,43181,385,385,1819
256,25559686,25559888,25562865,3179,202,2977,45000,43181,43196,384,384,1804
257,25659774,25660007,25662927,3153,233,2920,45000,43196,43211,384,384,1789
258,25759845,25760046,25762975,3130,201,2929,45000,43211,43225,383,383,1775
259,25859917,25860119,25861985,2068,202,1866,45000,43225,43240,383,383,1760
260,25959969,25960169,25962093,2124,200,1924,45000,43240,43254,383,383,1746
261,26060020,26060221,26071999,11979,201,11778,45000,43254,43268,382,382,1732
262,26160094,26160311,26172063,11969,217,11752,45000,43268,43282,382,382,1718
263,26260169,26260394,26272068,11899,225,11674,45000,43282,43295,382,382,1705
264,26360221,26360445,26372068,11847,224,11623,45000,43295,43309,381,381,1691
265,26460273,26460491,26472045,11772,218,11554,45000,43309,43322,381,381,1678
266,26560338,26560539,26572026,11688,201,11487,45000,43322,43336,381,381,1664
267,26660390,26660591,26672037,11647,201,11446,45000,43336,43349,380,380,1651
268,26760442,26760643,26772025,11583,201,11382,45000,43349,43362,380,380,1638
269,26860496,26860696,26872027,11531,200,11331,45000,43362,43375,379,379,1625
270,26960550,26960750,26972015,11465,200,11265,45000,43375,43387,379,379,1613
271,27060604,27060805,27072013,11409,201,11208,45000,43387,43400,379,379,1600
272,27160658,27160860,27172023,11365,202,11163,45000,43400,43412,378,378,1588
273,27260712,27260913,27272027,11315,201,11114,45000,43412,43424,378,378,1576
274,27360765,27365971,27372015,11250,5206,6044,45000,43424,43436,378,378,1564
275,27460819,27461023,27472032,11213,204,11009,45000,43436,43448,378,378,1552
276,27560873,27561075,27572022,11149,202,10947,45000,43448,43460,377,377,1540
277,27660927,27661127,27672015,11088,200,10888,45000,43460,43472,377,377,1528
278,27760981,27761182,27772027,11046,201,10845,45000,43472,43484,377,377,1516
279,27861034,27861236,27872036,11002,202,10800,45000,43484,43495,376,376,1505
280,27961089,27961290,27972023,10934,201,10733,45000,43495,43506,376,376,1494
281,28061142,28061354,28072018,10876,212,10664,45000,43506,43517,376,376,1483
282,28161196,28161398,28172028,10832,202,10630,45000,43517,43528,375,375,1472
283,28261249,28261451,28272018,10769,202,10567,45000,43528,43539,375,375,1461
284,28361302,28361504,28372034,10732,202,10530,45000,43539,43550,375,375,1450
285,28461356,28461558,28472037,10681,202,10479,45000,43550,43561,374,374,1439
286,28561409,28561611,28572023,10614,202,10412,45000,43561,43571,374,374,1429
287,28661463,28661664,28672026,10563,201,10362,45000,43571,43582,374,374,1418
288,28761517,28761719,28772017,10500,202,10298,45000,43582,43592,374,374,1408
289,28861571,28861772,28872034,10463,201,10262,45000,43592,43602,373,373,1398
290,28961625,28961826,28972032,10407,201,10206,45000,43602,43612,373,373,1388
291,29061679,29061880,29072011,10332,201,10131,45000,43612,43622,373,373,1378
292,29161732,29161934,29172028,10296,202,10094,45000,43622,43632,373,373,1368
293,29261786,29261986,29272030,10244,200,10044,45000,43632,43642,372,372,1358
294,29361839,29362041,29372017,10178,202,9976,45000,43642,43651,372,372,1349
295,29461893,29462094,29472020,10127,201,9926,45000,43651,43661,372,372,1339
296,29561947,29562149,29572024,10077,202,9875,45000,43661,43670,371,371,1330
297,29662000,29662201,29672027,10027,201,9826,45000,43670,43679,371,371,1321
298,29762054,29762256,29772015,9961,202,9759,45000,43679,43688,371,371,1312
299,29862107,29862343,29872024,9917,236,9681,45000,43688,43698,371,371,1302
300,29962162,29962395,29975720,13558,233,13325,45000,43698,43706,370,370,1294
301,30062224,30062444,30071971,9747,220,9527,45000,43706,43715,370,370,1285
302,30162285,30162486,30172026,9741,201,9540,45000,43715,43724,370,370,1276
303,30262353,30262556,30272028,9675,203,9472,45000,43724,43733,370,370,1267
304,30362406,30362608,30372033,9627,202,9425,45000,43733,43741,370,370,1259
305,30462460,30462661,30472022,9562,201,9361,45000,43741,43750,370,370,1250
306,30562514,30562716,30572040,9526,202,9324,45000,43750,43758,369,369,1242
307,30662568,30662769,30672028,9460,201,9259,45000,43758,43766,369,369,1234
308,30762622,30762824,30772028,9406,202,9204,45000,43766,43775,369,369,1225
309,30862676,30862878,30872033,9357,202,9155,45000,43775,43783,368,368,1217
310,30962731,30962932,30972055,9324,201,9123,45000,43783,43791,368,368,1209
311,31062785,31062986,31072045,9260,201,9059,45000,43791,43798,368,368,1202
312,31162838,31163040,31172038,9200,202,8998,45000,43798,43806,368,368,1194
313,31262891,31263093,31272026,9135,202,8933,45000,43806,43814,368,368,1186
314,31362946,31363149,31372021,9075,203,8872,45000,43814,43822,367,367,1178
315,31463000,31463201,31472032,9032,201,8831,45000,43822,43829,367,367,1171
316,31563054,31563256,31572031,8977,202,8775,45000,43829,43837,367,367,1163
317,31663108,31663310,31672022,8914,202,8712,45000,43837,43844,367,367,1156
318,31763162,31763363,31772020,8858,201,8657,45000,43844,43851,367,367,1149
319,31863216,31863417,31872012,8796,201,8595,45000,43851,43859,367,367,1141
320,31963270,31963471,31972030,8760,201,8559,45000,43859,43866,366,366,1134
321,32063324,32063526,32072032,8708,202,8506,45000,43866,43873,366,366,1127
322,32163381,32163584,32172014,8633,203,8430,45000,43873,43880,366,366,1120
323,32263435,32263637,32272027,8592,202,8390,45000,43880,43887,366,366,1113
324,32363488,32363689,32372030,8542,201,8341,45000,43887,43894,366,366,1106
325,32463542,32463744,32472017,8475,202,8273,45000,43894,43900,365,365,1100
326,32563596,32563799,32572022,8426,203,8223,45000,43900,43907,365,365,1093
327,32663650,32663851,32672023,8373,201,8172,45000,43907,43913,365,365,1087
328,32763703,32763906,32772017,8314,203,8111,45000,43913,43920,365,365,1080
329,32863758,32863960,32872028,8270,202,8068,45000,43920,43926,365,365,1074
330,32963812,32964013,32972026,8214,201,8013,45000,43926,43933,365,365,1067
331,33063865,33064067,33072020,8155,202,7953,45000,43933,43939,364,364,1061
332,33163919,33164121,33172027,8108,202,7906,45000,43939,43945,364,364,1055
333,33263974,33264175,33272024,8050,201,7849,45000,43945,43951,364,364,1049
334,33364028,33364230,33372024,7996,202,7794,45000,43951,43958,364,364,1042
335,33464081,33464282,33472029,7948,201,7747,45000,43958,43963,363,363,1037
336,33564136,33564337,33572016,7880,201,7679,45000,43963,43969,364,364,1031
337,33664189,33664392,33672048,7859,203,7656,45000,43969,43975,363,363,1025
338,33764263,33764465,33772045,7782,202,7580,45000,43975,43981,363,363,1019
339,33864316,33864518,33872037,7721,202,7519,45000,43981,43987,363,363,1013
340,33964370,33964572,33972030,7660,202,7458,45000,43987,43992,363,363,1008
341,34064424,34064626,34072018,7594,202,7392,45000,43992,43998,363,363,1002
342,34164478,34164680,34172027,7549,202,7347,45000,43998,44004,363,363,996
343,34264532,34264733,34272028,7496,201,7295,45000,44004,44009,362,362,991
344,34364586,34364788,34372023,7437,202,7235,45000,44009,44014,362,362,986
345,34464640,34464841,34472029,7389,201,7188,45000,44014,44020,362,362,980
346,34564694,34564895,34572019,7325,201,7124,45000,44020,44025,362,362,975
347,34664747,34664950,34672028,7281,203,7078,45000,44025,44030,362,362,970
348,34764801,34765002,34772031,7230,201,7029,45000,44030,44035,362,362,965
349,34864855,34865056,34872018,7163,201,6962,45000,44035,44041,362,362,959
350,34964910,34965113,34972026,7116,203,6913,45000,44041,44046,361,361,954
351,35064964,35065166,35072026,7062,202,6860,45000,44046,44050,361,361,950
352,35165018,35165220,35172016,6998,202,6796,45000,44050,44055,361,361,945
353,35265071,35265272,35272014,6943,201,6742,45000,44055,44060,361,361,940
354,35365125,35365327,35372035,6910,202,6708,45000,44060,44065,361,361,935
355,35465179,35465381,35472024,6845,202,6643,45000,44065,44070,361,361,930
356,35565233,35565434,35572025,6792,201,6591,45000,44070,44075,361,361,925
357,35665286,35665488,35672025,6739,202,6537,45000,44075,44079,361,361,921
358,35765340,35765540,35772032,6692,200,6492,45000,44079,44084,361,361,916
359,35865393,35865595,35872022,6629,202,6427,45000,44084,44089,360,360,911
360,35965447,35965650,35972028,6581,203,6378,45000,44089,44093,360,360,907
361,36065501,36065703,36072029,6528,202,6326,45000,44093,44098,360,360,902
362,36165555,36165757,36172021,6466,202,6264,45000,44098,44102,360,360,898
363,36265609,36265811,36272015,6406,202,6204,45000,44102,44106,360,360,894
364,36365663,36365863,36372040,6377,200,6177,45000,44106,44111,360,360,889
