sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
32,3112131,3112147,3121775,9644,16,9628,45000,24089,24213,500,500,20787
33,3212178,3212195,3221771,9593,17,9576,45000,24213,24336,500,500,20664
34,3312224,3312240,3321761,9537,16,9521,45000,24336,24459,500,500,20541
35,3412271,3412287,3421731,9460,16,9444,45000,24459,24581,500,500,20419
36,3512317,3512333,3521735,9418,16,9402,45000,24581,24703,500,500,20297
37,3612364,3612380,3621723,9359,16,9343,45000,24703,24824,500,500,20176
38,3712411,3712427,3721732,9321,16,9305,45000,24824,24945,500,500,20055
39,3812459,3812475,3821736,9277,16,9261,45000,24945,25065,500,500,19935
40,3912506,3912522,3921723,9217,16,9201,45000,25065,25185,500,500,19815
41,4012554,4012570,4021726,9172,16,9156,45000,25185,25304,500,500,19696
42,4112602,4112618,4121729,9127,16,9111,45000,25304,25423,500,500,19577
43,4212649,4212665,4221724,9075,16,9059,45000,25423,25541,500,500,19459
44,4312696,4312713,4321722,9026,17,9009,45000,25541,25659,500,500,19341
45,4412744,4412760,4421742,8998,16,8982,45000,25659,25776,500,500,19224
46,4512792,4512808,4521728,8936,16,8920,45000,25776,25893,500,500,19107
47,4612839,4612855,4621720,8881,16,8865,45000,25893,26009,500,500,18991
48,4712887,4712904,4721727,8840,17,8823,45000,26009,26125,500,500,18875
49,4812936,4812952,4821736,8800,16,8784,45000,26125,26241,500,500,18759
50,4912984,4913000,4921725,8741,16,8725,45000,26241,26356,500,500,18644
51,5013032,5013048,5021732,8700,16,8684,45000,26356,26470,500,500,18530
52,5113080,5113095,5121729,8649,15,8634,45000,26470,26585,500,500,18415
53,5213127,5213143,5221724,8597,16,8581,45000,26585,26698,500,500,18302
54,5313174,5313190,5321722,8548,16,8532,45000,26698,26811,500,500,18189
55,5413222,5413238,5421729,8507,16,8491,45000,26811,26924,500,500,18076
56,5513270,5513286,5521731,8461,16,8445,45000,26924,27037,500,500,17963
57,5613319,5613335,5621734,8415,16,8399,45000,27037,27148,500,500,17852
58,5713367,5713383,5721723,8356,16,8340,45000,27148,27260,500,500,17740
59,5813414,5813430,5821739,8325,16,8309,45000,27260,27371,500,500,17629
60,5913464,5913480,5921741,8277,16,8261,45000,27371,27481,500,500,17519
61,6013511,6013527,6021727,8216,16,8200,45000,27481,27591,500,500,17409
62,6113558,6113575,6121733,8175,17,8158,45000,27591,27701,500,500,17299
63,6213607,6213623,6221741,8134,16,8118,45000,27701,27810,500,500,17190
64,6313654,6313670,6321735,8081,16,8065,45000,27810,27919,500,500,17081
65,6413703,6413719,6421731,8028,16,8012,45000,27919,28027,500,500,16973
66,6513750,6513766,6521740,7990,16,7974,45000,28027,28135,500,500,16865
67,6613799,6613815,6621727,7928,16,7912,45000,28135,28243,500,500,16757
68,6713846,6713862,6721722,7876,16,7860,45000,28243,28350,500,500,16650
69,6813894,6813910,6821741,7847,16,7831,45000,28350,28456,500,500,16544
70,6913943,6913958,6921728,7785,15,7770,45000,28456,28562,500,500,16438
71,7013990,7014006,7021721,7731,16,7715,45000,28562,28668,500,500,16332
72,7114038,7114054,7121730,7692,16,7676,45000,28668,28773,500,500,16227
73,7214086,7214102,7221737,7651,16,7635,45000,28773,28878,500,500,16122
74,7314134,7314150,7321726,7592,16,7576,45000,28878,28983,500,500,16017
75,7414183,7414198,7421715,7532,15,7517,45000,28983,29087,500,500,15913
76,7514230,7514246,7521733,7503,16,7487,45000,29087,29191,500,500,15809
77,7614278,7614294,7621737,7459,16,7443,45000,29191,29294,500,500,15706
78,7714326,7714342,7721723,7397,16,7381,45000,29294,29397,500,500,15603
79,7814374,7814390,7821726,7352,16,7336,45000,29397,29499,500,500,15501
80,7914422,7914438,7921735,7313,16,7297,45000,29499,29601,500,500,15399
81,8014469,8014486,8021724,7255,17,7238,45000,29601,29703,500,500,15297
82,8114517,8114533,8121732,7215,16,7199,45000,29703,29804,500,500,15196
83,8214565,8214581,8221730,7165,16,7149,45000,29804,29905,500,500,15095
84,8314612,8314628,8321735,7123,16,7107,45000,29905,30005,500,500,14995
85,8414659,8414676,8421728,7069,17,7052,45000,30005,30105,500,500,14895
86,8514707,8514723,8521739,7032,16,7016,45000,30105,30205,500,500,14795
87,8614755,8614771,8621729,6974,16,6958,45000,30205,30304,500,500,14696
88,8714803,8714819,8721724,6921,16,6905,45000,30304,30403,500,500,14597
89,8814850,8814866,8821731,6881,16,6865,45000,30403,30501,500,500,14499
90,8914899,8914915,8921736,6837,16,6821,45000,30501,30599,500,500,14401
91,9014946,9014963,9021733,6787,17,6770,45000,30599,30697,500,500,14303
92,9114994,9115010,9121740,6746,16,6730,45000,30697,30794,500,500,14206
93,9215041,9215057,9221727,6686,16,6670,45000,30794,30891,500,500,14109
94,9315088,9315104,9321722,6634,16,6618,45000,30891,30987,500,500,14013
95,9415136,9415152,9421737,6601,16,6585,45000,30987,31083,500,500,13917
96,9515184,9515200,9521732,6548,16,6532,45000,31083,31179,500,500,13821
97,9615232,9615249,9621738,6506,17,6489,45000,31179,31274,500,500,13726
98,9715281,9715297,9721731,6450,16,6434,45000,31274,31369,500,500,13631
99,9815329,9815345,9821718,6389,16,6373,45000,31369,31463,500,500,13537
100,9915376,9915392,9924574,9198,16,9182,45000,31463,31558,500,500,13442
101,10015427,10015443,10021678,6251,16,6235,45000,31558,31651,500,500,13349
102,10115473,10115490,10121724,6251,17,6234,45000,31651,31745,500,500,13255
103,10215524,10215540,10221728,6204,16,6188,45000,31745,31838,500,500,13162
104,10315572,10315588,10321728,6156,16,6140,45000,31838,31930,500,500,13070
105,10415620,10415636,10421726,6106,16,6090,45000,31930,32023,500,500,12977
106,10515667,10515683,10521732,6065,16,6049,45000,32023,32115,500,500,12885
107,10615715,10615731,10621734,6019,16,6003,45000,32115,32206,500,500,12794
108,10715763,10715779,10721738,5975,16,5959,45000,32206,32297,500,500,12703
109,10815811,10815828,10821726,5915,17,5898,45000,32297,32388,500,500,12612
110,10915859,10915875,10921727,5868,16,5852,45000,32388,32479,500,500,12521
111,11015907,11015923,11021730,5823,16,5807,45000,32479,32569,500,500,12431
112,11115954,11115970,11121734,5780,16,5764,45000,32569,32658,500,500,12342
113,11216001,11216018,11221724,5723,17,5706,45000,32658,32748,500,500,12252
114,11316050,11316066,11321741,5691,16,5675,45000,32748,32837,500,500,12163
115,11416097,11416114,11421728,5631,17,5614,45000,32837,32925,500,500,12075
116,11516144,11516161,11521723,5579,17,5562,45000,32925,33014,500,500,11986
117,11616192,11616208,11621728,5536,16,5520,45000,33014,33102,500,500,11898
118,11716240,11716256,11721730,5490,16,5474,45000,33102,33189,500,500,11811
119,11816287,11816303,11821725,5438,16,5422,45000,33189,33277,500,500,11723
120,11916335,11916352,11921717,5382,17,5365,45000,33277,33363,500,500,11637
121,12016383,12016399,12021740,5357,16,5341,45000,33363,33450,500,500,11550
122,12116432,12116448,12121743,5311,16,5295,45000,33450,33536,500,500,11464
123,12216479,12216495,12221729,5250,16,5234,45000,33536,33622,500,500,11378
124,12316526,12316542,12321727,5201,16,5185,45000,33622,33708,500,500,11292
125,12416574,12416590,12421732,5158,16,5142,45000,33708,33793,500,500,11207
126,12516622,12516638,12521729,5107,16,5091,45000,33793,33878,500,500,11122
127,12616669,12616685,12621731,5062,16,5046,45000,33878,33962,500,500,11038
128,12716718,12716733,12721738,5020,15,5005,45000,33962,34046,500,500,10954
129,12816765,12816801,12821724,4959,36,4923,45000,34046,34130,500,500,10870
130,12916814,12916830,12921724,4910,16,4894,45000,34130,34213,500,500,10787
131,13016860,13016876,13021736,4876,16,4860,45000,34213,34297,500,500,10703
132,13116906,13116922,13121726,4820,16,4804,45000,34297,34379,500,500,10621
133,13216952,13216968,13221717,4765,16,4749,45000,34379,34462,500,500,10538
134,13316999,13317015,13321728,4729,16,4713,45000,34462,34544,500,500,10456
135,13417045,13417061,13421725,4680,16,4664,45000,34544,34626,500,500,10374
136,13517091,13517108,13521724,4633,17,4616,45000,34626,34707,500,500,10293
137,13617138,13617154,13621720,4582,16,4566,45000,34707,34789,500,500,10211
138,13717184,13717200,13721743,4559,16,4543,45000,34789,34869,500,500,10131
139,13817231,13817247,13821728,4497,16,4481,45000,34869,34950,500,500,10050
140,13917277,13917293,13921721,4444,16,4428,45000,34950,35030,500,500,9970
141,14017323,14017339,14021714,4391,16,4375,45000,35030,35110,500,500,9890
142,14117371,14117387,14121731,4360,16,4344,45000,35110,35190,500,500,9810
143,14217418,14217434,14221735,4317,16,4301,45000,35190,35269,500,500,9731
144,14317464,14317480,14321722,4258,16,4242,45000,35269,35348,500,500,9652
145,14417510,14417526,14421740,4230,16,4214,45000,35348,35426,500,500,9574
146,14517557,14517573,14521728,4171,16,4155,45000,35426,35505,500,500,9495
147,14617603,14617619,14621735,4132,16,4116,45000,35505,35583,500,500,9417
148,14717651,14717667,14721728,4077,16,4061,45000,35583,35660,500,500,9340
149,14817698,14817714,14821732,4034,16,4018,45000,35660,35738,500,500,9262
150,14917744,14917760,14921735,3991,16,3975,45000,35738,35815,500,500,9185
151,15017791,15017808,15021721,3930,17,3913,45000,35815,35891,500,500,9109
152,15117838,15117854,15121762,3924,16,3908,45000,35891,35968,500,500,9032
153,15217906,15217922,15221748,3842,16,3826,45000,35968,36044,500,500,8956
154,15317952,15317968,15321742,3790,16,3774,45000,36044,36120,500,500,8880
155,15417999,15418015,15421728,3729,16,3713,45000,36120,36195,500,500,8805
156,15518046,15518062,15521732,3686,16,3670,45000,36195,36271,500,500,8729
157,15618093,15618109,15621723,3630,16,3614,45000,36271,36345,500,500,8655
158,15718139,15718155,15721741,3602,16,3586,45000,36345,36420,500,500,8580
159,15818187,15818203,15821730,3543,16,3527,45000,36420,36494,500,500,8506
160,15918233,15918249,15921735,3502,16,3486,45000,36494,36568,500,500,8432
161,16018280,16018296,16021722,3442,16,3426,45000,36568,36642,500,500,8358
162,16118326,16118341,16121732,3406,15,3391,45000,36642,36716,500,500,8284
163,16218372,16218388,16221735,3363,16,3347,45000,36716,36789,500,500,8211
164,16318419,16318435,16321721,3302,16,3286,45000,36789,36862,500,500,8138
165,16418465,16418481,16421717,3252,16,3236,45000,36862,36934,500,500,8066
166,16518512,16518528,16521728,3216,16,3200,45000,36934,37006,500,500,7994
167,16618559,16618574,16621733,3174,15,3159,45000,37006,37078,500,500,7922
168,16718605,16718621,16721721,3116,16,3100,45000,37078,37150,500,500,7850
169,16818652,16818668,16821740,3088,16,3072,45000,37150,37221,500,500,7779
170,16918699,16918715,16921727,3028,16,3012,45000,37221,37293,500,500,7707
171,17018746,17018762,17021725,2979,16,2963,45000,37293,37363,500,500,7637
172,17118793,17118809,17121739,2946,16,2930,45000,37363,37434,500,500,7566
173,17218840,17218856,17221729,2889,16,2873,45000,37434,37504,500,500,7496
174,17318886,17318903,17321724,2838,17,2821,45000,37504,37574,500,500,7426
175,17418933,17418949,17421874,2941,16,2925,45000,37574,37644,500,500,7356
176,17518979,17518995,17521962,2983,16,2967,45000,37644,37713,500,500,7287
177,17619025,17619041,17622027,3002,16,2986,45000,37713,37782,500,500,7218
178,17719070,17719086,17722094,3024,16,3008,45000,37782,37851,500,500,7149
179,17819116,17819132,17822176,3060,16,3044,45000,37851,37920,500,500,7080
180,17919161,17919177,17922232,3071,16,3055,45000,37920,37988,500,500,7012
181,18019209,18019225,18022315,3106,16,3090,45000,37988,38056,500,500,6944
182,18119255,18119271,18122357,3102,16,3086,45000,38056,38124,500,500,6876
183,18219301,18219317,18222433,3132,16,3116,45000,38124,38192,500,500,6808
184,18319364,18319380,18322497,3133,16,3117,45000,38192,38259,500,500,6741
185,18419429,18419445,18422571,3142,16,3126,45000,38259,38326,500,500,6674
186,18519477,18519493,18522637,3160,16,3144,45000,38326,38392,500,500,6608
187,18619543,18619559,18622669,3126,16,3110,45000,38392,38459,500,500,6541
188,18719589,18719606,18722663,3074,17,3057,45000,38459,38525,500,500,6475
189,18819635,18819651,18822671,3036,16,3020,45000,38525,38591,500,500,6409
190,18919680,18919696,18922663,2983,16,2967,45000,38591,38657,500,500,6343
191,19019726,19019742,19022665,2939,16,2923,45000,38657,38722,500,500,6278
192,19119771,19119787,19122661,2890,16,2874,45000,38722,38787,500,500,6213
193,19219816,19219832,19222672,2856,16,2840,45000,38787,38852,500,500,6148
194,19319862,19319878,19321663,1801,16,1785,45000,38852,38917,500,500,6083
195,19419907,19419923,19421772,1865,16,1849,45000,38917,38981,500,500,6019
196,19519952,19519969,19531711,11759,17,11742,45000,38981,39045,500,500,5955
197,19619999,19620015,19631740,11741,16,11725,45000,39045,39109,500,500,5891
198,19720045,19720061,19731741,11696,16,11680,45000,39109,39172,500,500,5828
199,19820091,19820107,19831737,11646,16,11630,45000,39172,39236,500,500,5764
200,19920138,19920154,19934574,14436,16,14420,45000,39236,39299,500,500,5701
201,20020188,20020220,20031702,11514,32,11482,45000,39299,39361,500,500,5639
202,20120240,20120256,20131742,11502,16,11486,45000,39361,39424,500,500,5576
203,20220307,20220323,20231731,11424,16,11408,45000,39424,39486,500,500,5514
204,20320353,20320368,20331749,11396,15,11381,45000,39486,39548,500,500,5452
205,20420399,20420415,20431734,11335,16,11319,45000,39548,39610,500,500,5390
206,20520461,20520477,20531722,11261,16,11245,45000,39610,39672,500,500,5328
207,20620508,20620524,20631756,11248,16,11232,45000,39672,39733,500,500,5267
208,20720575,20720591,20731753,11178,16,11162,45000,39733,39794,500,500,5206
209,20820622,20820638,20831756,11134,16,11118,45000,39794,39855,500,500,5145
210,20920669,20920685,20931731,11062,16,11046,45000,39855,39916,500,500,5084
211,21020715,21020731,21031723,11008,16,10992,45000,39916,39976,500,500,5024
212,21120761,21120778,21131722,10961,17,10944,45000,39976,40036,500,500,4964
213,21220808,21220824,21231742,10934,16,10918,45000,40036,40096,500,500,4904
214,21320854,21320871,21331728,10874,17,10857,45000,40096,40155,500,500,4845
215,21420900,21420916,21431721,10821,16,10805,45000,40155,40215,500,500,4785
216,21520947,21520963,21531723,10776,16,10760,45000,40215,40274,500,500,4726
217,21620993,21621009,21631733,10740,16,10724,45000,40274,40333,500,500,4667
218,21721038,21721055,21731738,10700,17,10683,45000,40333,40392,500,500,4608
219,21821085,21821101,21831725,10640,16,10624,45000,40392,40450,500,500,4550
220,21921133,21921149,21931729,10596,16,10580,45000,40450,40508,500,500,4492
221,22021180,22021196,22031727,10547,16,10531,45000,40508,40566,500,500,4434
222,22121228,22121244,22131736,10508,16,10492,45000,40566,40624,500,500,4376
223,22221276,22221292,22231723,10447,16,10431,45000,40624,40681,500,500,4319
224,22321323,22321339,22331733,10410,16,10394,45000,40681,40739,500,500,4261
225,22421371,22421387,22431736,10365,16,10349,45000,40739,40796,500,500,4204
226,22521419,22521436,22531723,10304,17,10287,45000,40796,40853,500,500,4147
227,22621468,22621484,22631726,10258,16,10242,45000,40853,40909,500,500,4091
228,22721516,22721532,22731730,10214,16,10198,45000,40909,40965,500,500,4035
229,22821563,22821579,22831735,10172,16,10156,45000,40965,41022,500,500,3978
230,22921611,22921627,22931724,10113,16,10097,45000,41022,41078,500,500,3922
231,23021659,23021675,23031732,10073,16,10057,45000,41078,41133,500,500,3867
232,23121707,23121723,23131726,10019,16,10003,45000,41133,41189,500,500,3811
233,23221755,23221771,23231732,9977,16,9961,45000,41189,41244,500,500,3756
234,23321803,23321819,23331739,9936,16,9920,45000,41244,41299,500,500,3701
235,23421850,23421867,23431758,9908,17,9891,45000,41299,41354,500,500,3646
236,23521898,23521914,23531753,9855,16,9839,45000,41354,41408,500,500,3592
237,23621946,23621962,23631734,9788,16,9772,45000,41408,41463,500,500,3537
238,23722010,23722030,23731735,9725,20,9705,45000,41463,41517,500,500,3483
239,23822047,23822063,23831723,9676,16,9660,45000,41517,41571,500,500,3429
240,23922093,23922109,23931730,9637,16,9621,45000,41571,41625,500,500,3375
241,24022140,24022156,24031737,9597,16,9581,45000,41625,41678,500,500,3322
242,24122186,24122203,24131724,9538,17,9521,45000,41678,41731,500,500,3269
243,24222233,24222249,24231720,9487,16,9471,45000,41731,41784,500,500,3216
244,24322280,24322296,24331741,9461,16,9445,45000,41784,41837,500,500,3163
245,24422328,24422344,24431728,9400,16,9384,45000,41837,41890,500,500,3110
246,24522375,24522391,24531723,9348,16,9332,45000,41890,41942,500,500,3058
247,24622423,24622439,24631741,9318,16,9302,45000,41942,41995,500,500,3005
248,24722471,24722487,24731736,9265,16,9249,45000,41995,42047,500,500,2953
249,24822518,24822534,24831731,9213,16,9197,45000,42047,42098,500,500,2902
250,24922565,24922581,24931736,9171,16,9155,45000,42098,42150,500,500,2850
251,25022614,25022630,25031725,9111,16,9095,45000,42150,42201,500,500,2799
252,25122661,25122677,25131753,9092,16,9076,45000,42201,42253,500,500,2747
253,25222727,25222743,25231763,9036,16,9020,45000,42253,42304,500,500,2696
254,25322774,25322790,25331757,8983,16,8967,45000,42304,42354,500,500,2646
255,25422821,25422838,25431747,8926,17,8909,45000,42354,42405,500,500,2595
256,25522868,25522885,25531724,8856,17,8839,45000,42405,42455,500,500,2545
257,25622915,25622932,25631720,8805,17,8788,45000,42455,42506,500,500,2494
258,25722963,25722979,25731728,8765,16,8749,45000,42506,42555,500,500,2445
259,25823011,25823027,25831729,8718,16,8702,45000,42555,42605,500,500,2395
260,25923058,25923074,25931725,8667,16,8651,45000,42605,42655,500,500,2345
261,26023105,26023121,26031732,8627,16,8611,45000,42655,42704,500,500,2296
262,26123153,26123169,26131760,8607,16,8591,45000,42704,42753,500,500,2247
263,26223202,26223218,26231757,8555,16,8539,45000,42753,42802,500,500,2198
264,26323249,26323265,26331757,8508,16,8492,45000,42802,42851,500,500,2149
265,26423297,26423313,26431731,8434,16,8418,45000,42851,42900,500,500,2100
266,26523344,26523360,26531724,8380,16,8364,45000,42900,42948,500,500,2052
267,26623392,26623408,26631720,8328,16,8312,45000,42948,42996,500,500,2004
268,26723439,26723456,26731731,8292,17,8275,45000,42996,43044,500,500,1956
269,26823488,26823504,26831736,8248,16,8232,45000,43044,43092,500,500,1908
270,26923535,26923552,26931722,8187,17,8170,45000,43092,43140,500,500,1860
271,27023583,27023599,27031729,8146,16,8130,45000,43140,43187,500,500,1813
272,27123632,27123649,27131737,8105,17,8088,45000,43187,43235,500,500,1765
273,27223679,27223695,27231725,8046,16,8030,45000,43235,43282,500,500,1718
274,27323726,27323743,27331719,7993,17,7976,45000,43282,43328,500,500,1672
275,27423774,27423790,27431732,7958,16,7942,45000,43328,43375,500,500,1625
276,27523822,27523838,27531737,7915,16,7899,45000,43375,43422,500,500,1578
277,27623869,27623885,27631724,7855,16,7839,45000,43422,43468,500,500,1532
278,27723917,27723934,27731742,7825,17,7808,45000,43468,43514,500,500,1486
279,27823965,27823981,27831737,7772,16,7756,45000,43514,43560,500,500,1440
280,27924012,27924029,27931730,7718,17,7701,45000,43560,43606,500,500,1394
281,28024060,28024077,28031728,7668,17,7651,45000,43606,43651,500,500,1349
282,28124108,28124124,28131736,7628,16,7612,45000,43651,43697,500,500,1303
283,28224156,28224172,28231723,7567,16,7551,45000,43697,43742,500,500,1258
284,28324202,28324219,28331740,7538,17,7521,45000,43742,43787,500,500,1213
285,28424273,28424288,28431743,7470,15,7455,45000,43787,43832,500,500,1168
286,28524320,28524336,28531731,7411,16,7395,45000,43832,43877,500,500,1123
287,28624367,28624383,28631736,7369,16,7353,45000,43877,43921,500,500,1079
288,28724415,28724431,28731728,7313,16,7297,45000,43921,43965,500,500,1035
289,28824462,28824478,28831743,7281,16,7265,45000,43965,44010,500,500,990
290,28924510,28924526,28931736,7226,16,7210,45000,44010,44053,500,500,947
291,29024557,29024573,29031720,7163,16,7147,45000,44053,44097,500,500,903
292,29124604,29124620,29131732,7128,16,7112,45000,44097,44141,500,500,859
293,29224653,29224669,29231738,7085,16,7069,45000,44141,44184,500,500,816
294,29324700,29324716,29331725,7025,16,7009,45000,44184,44228,500,500,772
295,29424747,29424763,29431727,6980,16,6964,45000,44228,44271,500,500,729
296,29524795,29524811,29531730,6935,16,6919,45000,44271,44314,500,500,686
297,29624842,29624858,29631737,6895,16,6879,45000,44314,44356,500,500,644
298,29724891,29724907,29731723,6832,16,6816,45000,44356,44399,500,500,601
299,29824938,29824954,29831730,6792,16,6776,45000,44399,44441,500,500,559
300,29924986,29925002,29934571,9585,16,9569,45000,44441,44484,500,500,516
301,30025037,30025053,30031676,6639,16,6623,45000,44484,44526,500,500,474
302,30125085,30125101,30131728,6643,16,6627,45000,44526,44568,500,500,432
303,30225133,30225149,30231729,6596,16,6580,45000,44568,44609,500,500,391
304,30325181,30325197,30331724,6543,16,6527,45000,44609,44651,500,500,349
305,30425228,30425245,30431730,6502,17,6485,45000,44651,44692,500,500,308
306,30525276,30525292,30531733,6457,16,6441,45000,44692,44733,500,500,267
307,30625323,30625340,30631734,6411,17,6394,45000,44733,44774,500,500,226
308,30725371,30725387,30731726,6355,16,6339,45000,44774,44815,500,500,185
309,30825418,30825434,30831745,6327,16,6311,45000,44815,44856,500,500,144
310,30925466,30925482,30931750,6284,16,6268,45000,44856,44897,500,500,103
311,31025513,31025529,31031745,6232,16,6216,45000,44897,44937,500,500,63
312,31125561,31125577,31131739,6178,16,6162,45000,44937,44977,500,500,23
313,31225609,31225625,31231727,6118,16,6102,45000,44977,45017,500,500,-17
314,31325657,31325673,31331734,6077,16,6061,45000,45017,45057,500,500,-57
315,31425705,31425721,31431731,6026,16,6010,45000,45057,45097,500,500,-97
316,31525752,31525768,31531744,5992,16,5976,45000,45097,45137,500,500,-137
317,31625801,31625818,31631730,5929,17,5912,45000,45137,45176,500,500,-176
318,31725849,31725865,31731724,5875,16,5859,45000,45176,45216,500,500,-216
319,31825896,31825913,31831715,5819,17,5802,45000,45216,45255,500,500,-255
320,31925944,31925960,31931732,5788,16,5772,45000,45255,45294,500,500,-294
321,32025991,32026008,32031734,5743,17,5726,45000,45294,45332,500,500,-332
322,32126039,32126055,32131720,5681,16,5665,45000,45332,45371,500,500,-371
323,32226087,32226103,32231740,5653,16,5637,45000,45371,45410,500,500,-410
324,32326137,32326153,32331729,5592,16,5576,45000,45410,45448,500,500,-448
325,32426184,32426200,32431732,5548,16,5532,45000,45448,45486,500,500,-486
326,32526231,32526247,32531727,5496,16,5480,45000,45486,45524,500,500,-524
327,32626279,32626295,32631726,5447,16,5431,45000,45524,45562,500,500,-562
328,32726326,32726342,32731725,5399,16,5383,45000,45562,45600,500,500,-600
329,32826374,32826390,32831732,5358,16,5342,45000,45600,45638,500,500,-638
330,32926422,32926439,32931730,5308,17,5291,45000,45638,45675,500,500,-675
331,33026470,33026486,33031725,5255,16,5239,45000,45675,45712,500,500,-712
332,33126517,33126533,33131732,5215,16,5199,45000,45712,45749,500,500,-749
333,33226564,33226580,33231727,5163,16,5147,45000,45749,45786,500,500,-786
334,33326612,33326628,33331728,5116,16,5100,45000,45786,45823,500,500,-823
335,33426659,33426676,33431726,5067,17,5050,45000,45823,45860,500,500,-860
336,33526707,33526723,33531711,5004,16,4988,45000,45860,45897,500,500,-897
337,33626754,33626770,33631755,5001,16,4985,45000,45897,45933,500,500,-933
338,33726806,33726822,33731758,4952,16,4936,45000,45933,45969,500,500,-969
339,33826853,33826869,33831744,4891,16,4875,45000,45969,46005,500,500,-1005
340,33926900,33926916,33931728,4828,16,4812,45000,46005,46041,500,500,-1041
341,34026946,34026962,34031723,4777,16,4761,45000,46041,46077,500,500,-1077
342,34126993,34127009,34131720,4727,16,4711,45000,46077,46113,500,500,-1113
343,34227039,34227055,34231736,4697,16,4681,45000,46113,46148,500,500,-1148
344,34327087,34327103,34331730,4643,16,4627,45000,46148,46184,500,500,-1184
345,34427133,34427149,34431737,4604,16,4588,45000,46184,46219,500,500,-1219
346,34527180,34527196,34531722,4542,16,4526,45000,46219,46254,500,500,-1254
347,34627226,34627242,34631732,4506,16,4490,45000,46254,46289,500,500,-1289
348,34727273,34727289,34731737,4464,16,4448,45000,46289,46324,500,500,-1324
349,34827319,34827335,34831724,4405,16,4389,45000,46324,46359,500,500,-1359
350,34927366,34927382,34931718,4352,16,4336,45000,46359,46393,500,500,-1393
351,35027412,35027428,35031729,4317,16,4301,45000,46393,46428,500,500,-1428
352,35127459,35127475,35131725,4266,16,4250,45000,46428,46462,500,500,-1462
353,35227506,35227522,35231711,4205,16,4189,45000,46462,46496,500,500,-1496
354,35327553,35327569,35331732,4179,16,4163,45000,46496,46530,500,500,-1530
355,35427599,35427615,35431736,4137,16,4121,45000,46530,46564,500,500,-1564
356,35527645,35527662,35531724,4079,17,4062,45000,46564,46598,500,500,-1598
357,35627692,35627708,35631715,4023,16,4007,45000,46598,46631,500,500,-1631
358,35727739,35727755,35731731,3992,16,3976,45000,46631,46665,500,500,-1665
359,35827785,35827801,35831726,3941,16,3925,45000,46665,46698,500,500,-1698
360,35927832,35927848,35931716,3884,16,3868,45000,46698,46731,500,500,-1731
361,36027879,36027895,36031733,3854,16,3838,45000,46731,46765,500,500,-1765
362,36127925,36127941,36131727,3802,16,3786,45000,46765,46797,500,500,-1797
363,36227972,36227988,36231732,3760,16,3744,45000,46797,46830,500,500,-1830
364,36328018,36328035,36331739,3721,17,3704,45000,46830,46863,500,500,-1863
