sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
65,6452261,6452464,6462450,10189,203,9986,45000,32758,32893,662,662,12107
66,6552315,6552518,6562441,10126,203,9923,45000,32893,33025,658,658,11975
67,6652369,6652570,6662438,10069,201,9868,45000,33025,33156,655,655,11844
68,6752424,6752625,6762447,10023,201,9822,45000,33156,33286,651,651,11714
69,6852478,6852679,6862448,9970,201,9769,45000,33286,33414,648,648,11586
70,6952533,6952764,6962440,9907,231,9676,45000,33414,33541,644,644,11459
71,7052586,7052819,7062449,9863,233,9630,45000,33541,33666,641,641,11334
72,7152641,7152871,7162446,9805,230,9575,45000,33666,33790,638,638,11210
73,7252695,7252921,7262444,9749,226,9523,45000,33790,33913,634,634,11087
74,7352762,7352963,7362450,9688,201,9487,45000,33913,34034,631,631,10966
75,7452815,7453017,7462436,9621,202,9419,45000,34034,34153,628,628,10847
76,7552868,7553070,7562450,9582,202,9380,45000,34153,34272,625,625,10728
77,7652921,7653123,7662453,9532,202,9330,45000,34272,34389,621,621,10611
78,7752974,7753176,7762440,9466,202,9264,45000,34389,34504,618,618,10496
79,7853027,7853228,7862433,9406,201,9205,45000,34504,34618,615,615,10382
80,7953080,7953282,7962445,9365,202,9163,45000,34618,34731,612,612,10269
81,8053133,8053336,8062449,9316,203,9113,45000,34731,34843,609,609,10157
82,8153187,8153389,8162435,9248,202,9046,45000,34843,34953,606,606,10047
83,8253240,8253442,8262446,9206,202,9004,45000,34953,35062,603,603,9938
84,8353314,8353516,8362446,9132,202,8930,45000,35062,35170,600,600,9830
85,8453367,8453569,8462447,9080,202,8878,45000,35170,35276,597,597,9724
86,8553421,8553623,8562449,9028,202,8826,45000,35276,35382,595,595,9618
87,8653473,8653675,8662455,8982,202,8780,45000,35382,35486,592,592,9514
88,8753526,8753728,8762445,8919,202,8717,45000,35486,35589,589,589,9411
89,8853579,8853781,8862436,8857,202,8655,45000,35589,35691,586,586,9309
90,8953631,8953833,8962458,8827,202,8625,45000,35691,35792,584,584,9208
91,9053685,9053886,9062451,8766,201,8565,45000,35792,35891,581,581,9109
92,9153738,9153939,9162441,8703,201,8502,45000,35891,35989,578,578,9011
93,9253791,9253993,9262440,8649,202,8447,45000,35989,36087,576,576,8913
94,9353843,9354044,9362448,8605,201,8404,45000,36087,36183,573,573,8817
95,9453917,9454117,9462450,8533,200,8333,45000,36183,36278,571,571,8722
96,9553970,9554172,9562450,8480,202,8278,45000,36278,36372,568,568,8628
97,9654023,9654224,9662455,8432,201,8231,45000,36372,36465,565,565,8535
98,9754075,9754278,9762440,8365,203,8162,45000,36465,36556,563,563,8444
99,9854128,9854330,9862449,8321,202,8119,45000,36556,36647,561,561,8353
100,9954182,9954383,9965188,11006,201,10805,45000,36647,36737,558,558,8263
101,10054240,10054443,10062390,8150,203,7947,45000,36737,36826,556,556,8174
102,10154293,10154495,10162438,8145,202,7943,45000,36826,36913,553,553,8087
103,10254370,10254570,10262452,8082,200,7882,45000,36913,37000,551,551,8000
104,10354425,10354626,10362444,8019,201,7818,45000,37000,37085,549,549,7915
105,10454478,10454680,10462440,7962,202,7760,45000,37085,37170,547,547,7830
106,10554531,10554733,10562434,7903,202,7701,45000,37170,37254,544,544,7746
107,10654584,10654786,10662456,7872,202,7670,45000,37254,37337,542,542,7663
108,10754638,10754839,10762445,7807,201,7606,45000,37337,37419,540,540,7581
109,10854690,10854892,10862431,7741,202,7539,45000,37419,37499,538,538,7501
110,10954743,10954945,10962444,7701,202,7499,45000,37499,37580,536,536,7420
111,11054796,11054997,11062451,7655,201,7454,45000,37580,37658,533,533,7342
112,11154849,11155052,11162439,7590,203,7387,45000,37658,37737,531,531,7263
113,11254902,11255104,11262438,7536,202,7334,45000,37737,37814,529,529,7186
114,11354955,11355157,11362455,7500,202,7298,45000,37814,37890,527,527,7110
115,11455009,11455210,11462445,7436,201,7235,45000,37890,37965,525,525,7035
116,11555061,11555263,11562452,7391,202,7189,45000,37965,38040,523,523,6960
117,11655114,11655316,11662441,7327,202,7125,45000,38040,38114,521,521,6886
118,11755167,11755370,11762446,7279,203,7076,45000,38114,38187,519,519,6813
119,11855220,11855422,11862452,7232,202,7030,45000,38187,38259,517,517,6741
120,11955273,11955476,11962436,7163,203,6960,45000,38259,38330,515,515,6670
121,12055327,12055538,12062454,7127,211,6916,45000,38330,38400,513,513,6600
122,12155380,12155581,12162451,7071,201,6870,45000,38400,38470,512,512,6530
123,12255434,12255635,12262449,7015,201,6814,45000,38470,38539,510,510,6461
124,12355487,12355688,12362452,6965,201,6764,45000,38539,38607,508,508,6393
125,12455540,12455742,12462438,6898,202,6696,45000,38607,38674,506,506,6326
126,12555593,12555794,12562446,6853,201,6652,45000,38674,38741,504,504,6259
127,12655646,12655849,12662448,6802,203,6599,45000,38741,38806,502,502,6194
128,12755700,12755901,12762442,6742,201,6541,45000,38806,38871,501,501,6129
129,12855753,12855956,12862450,6697,203,6494,45000,38871,38935,499,499,6065
130,12955807,12956008,12962439,6632,201,6431,45000,38935,38999,497,497,6001
131,13055859,13056061,13062455,6596,202,6394,45000,38999,39061,495,495,5939
132,13155914,13156115,13162443,6529,201,6328,45000,39061,39124,494,494,5876
133,13255967,13256169,13262433,6466,202,6264,45000,39124,39185,492,492,5815
134,13356020,13356221,13362444,6424,201,6223,45000,39185,39246,491,491,5754
135,13456074,13456275,13462452,6378,201,6177,45000,39246,39305,489,489,5695
136,13556126,13556329,13562441,6315,203,6112,45000,39305,39365,488,488,5635
137,13656178,13662026,13672386,16208,5848,10360,45000,39365,39424,486,486,5576
138,13756232,13756434,13762415,6183,202,5981,45000,39424,39481,484,484,5519
139,13856286,13856488,13862443,6157,202,5955,45000,39481,39539,483,483,5461
140,13956358,13956559,13962440,6082,201,5881,45000,39539,39595,481,481,5405
141,14056411,14056613,14062442,6031,202,5829,45000,39595,39651,480,480,5349
142,14156464,14156666,14162446,5982,202,5780,45000,39651,39706,478,478,5294
143,14256517,14256719,14262439,5922,202,5720,45000,39706,39761,477,477,5239
144,14356570,14356771,14362436,5866,201,5665,45000,39761,39815,475,475,5185
145,14456622,14456824,14462449,5827,202,5625,45000,39815,39869,474,474,5131
146,14556677,14556878,14562452,5775,201,5574,45000,39869,39921,472,472,5079
147,14656730,14656932,14662439,5709,202,5507,45000,39921,39973,471,471,5027
148,14756783,14756986,14762442,5659,203,5456,45000,39973,40025,470,470,4975
149,14856837,14857039,14862451,5614,202,5412,45000,40025,40076,468,468,4924
150,14956890,14957092,14962441,5551,202,5349,45000,40076,40127,467,467,4873
151,15056943,15057146,15062446,5503,203,5300,45000,40127,40176,465,465,4824
152,15157017,15157218,15162467,5450,201,5249,45000,40176,40225,464,464,4775
153,15257069,15257270,15262466,5397,201,5196,45000,40225,40274,463,463,4726
154,15357122,15357323,15362467,5345,201,5144,45000,40274,40322,462,462,4678
155,15457176,15457376,15462448,5272,200,5072,45000,40322,40370,460,460,4630
156,15557228,15557430,15562449,5221,202,5019,45000,40370,40417,459,459,4583
157,15657283,15657485,15662439,5156,202,4954,45000,40417,40464,458,458,4536
158,15757336,15757537,15762449,5113,201,4912,45000,40464,40510,457,457,4490
159,15857390,15857592,15862448,5058,202,4856,45000,40510,40555,455,455,4445
160,15957443,15957645,15962449,5006,202,4804,45000,40555,40600,454,454,4400
161,16057497,16057699,16062439,4942,202,4740,45000,40600,40644,453,453,4356
162,16157550,16157751,16162458,4908,201,4707,45000,40644,40688,452,452,4312
163,16257605,16257805,16262444,4839,200,4639,45000,40688,40732,451,451,4268
164,16357657,16357859,16362435,4778,202,4576,45000,40732,40775,449,449,4225
165,16457710,16457911,16462445,4735,201,4534,45000,40775,40817,448,448,4183
166,16557764,16557966,16562452,4688,202,4486,45000,40817,40859,447,447,4141
167,16657818,16658020,16662441,4623,202,4421,45000,40859,40900,446,446,4100
168,16757870,16758072,16762440,4570,202,4368,45000,40900,40941,445,445,4059
169,16857924,16858126,16862457,4533,202,4331,45000,40941,40982,444,444,4018
170,16957978,16958179,16962446,4468,201,4267,45000,40982,41022,443,443,3978
171,17058031,17058233,17062450,4419,202,4217,45000,41022,41062,442,442,3938
172,17158086,17158288,17162447,4361,202,4159,45000,41062,41101,441,441,3899
173,17258139,17258340,17262441,4302,201,4101,45000,41101,41140,440,440,3860
174,17358191,17358392,17362440,4249,201,4048,45000,41140,41178,439,439,3822
175,17458245,17458447,17462437,4192,202,3990,45000,41178,41216,438,438,3784
176,17558298,17558499,17562456,4158,201,3957,45000,41216,41254,437,437,3746
177,17658352,17658585,17662446,4094,233,3861,45000,41254,41291,436,436,3709
178,17758405,17758640,17762449,4044,235,3809,45000,41291,41327,435,435,3673
179,17858458,17858687,17862452,3994,229,3765,45000,41327,41363,434,434,3637
180,17958529,17958732,17962467,3938,203,3735,45000,41363,41399,433,433,3601
181,18058564,18058765,18062468,3904,201,3703,45000,41399,41435,432,432,3565
182,18158617,18158819,18162453,3836,202,3634,45000,41435,41470,431,431,3530
183,18258670,18258871,18262441,3771,201,3570,45000,41470,41504,430,430,3496
184,18358722,18358923,18362449,3727,201,3526,45000,41504,41538,429,429,3462
185,18458775,18458976,18462446,3671,201,3470,45000,41538,41572,428,428,3428
186,18558827,18559028,18562443,3616,201,3415,45000,41572,41605,427,427,3395
187,18658881,18659082,18662445,3564,201,3363,45000,41605,41638,426,426,3362
188,18758933,18759136,18762448,3515,203,3312,45000,41638,41670,425,425,3330
189,18858987,18859188,18862446,3459,201,3258,45000,41670,41703,425,425,3297
190,18959039,18959241,18962452,3413,202,3211,45000,41703,41735,424,424,3265
191,19059092,19059294,19062441,3349,202,3147,45000,41735,41766,423,423,3234
192,19159144,19159345,19162434,3290,201,3089,45000,41766,41797,422,422,3203
193,19259197,19259398,19262454,3257,201,3056,45000,41797,41828,421,421,3172
194,19359250,19359451,19362444,3194,201,2993,45000,41828,41858,420,420,3142
195,19459302,19459503,19462432,3130,201,2929,45000,41858,41888,420,420,3112
196,19559355,19559557,19562443,3088,202,2886,45000,41888,41918,419,419,3082
197,19659408,19659610,19662610,3202,202,3000,45000,41918,41948,418,418,3052
198,19759460,19759662,19762688,3228,202,3026,45000,41948,41977,417,417,3023
199,19859511,19859713,19862738,3227,202,3025,45000,41977,42005,416,416,2995
200,19959565,19959765,19965190,5625,200,5425,45000,42005,42034,416,416,2966
201,20059624,20059828,20063355,3731,204,3527,45000,42034,42062,415,415,2938
202,20159674,20159876,20163390,3716,202,3514,45000,42062,42089,414,414,2911
203,20259747,20259968,20263394,3647,221,3426,45000,42089,42117,413,413,2883
204,20359798,20360027,20363391,3593,229,3364,45000,42117,42143,412,412,2857
205,20459850,20460078,20463393,3543,228,3315,45000,42143,42170,412,412,2830
206,20559902,20560124,20563383,3481,222,3259,45000,42170,42197,411,411,2803
207,20659968,20660170,20663414,3446,202,3244,45000,42197,42223,410,410,2777
208,20760026,20760228,20763408,3382,202,3180,45000,42223,42249,410,410,2751
209,20860079,20860280,20863409,3330,201,3129,45000,42249,42274,409,409,2726
210,20960130,20960332,20963390,3260,202,3058,45000,42274,42300,409,409,2700
211,21060182,21060383,21063394,3212,201,3011,45000,42300,42325,408,408,2675
212,21160234,21160435,21163385,3151,201,2950,45000,42325,42349,407,407,2651
213,21260285,21260488,21263397,3112,203,2909,45000,42349,42374,407,407,2626
214,21360338,21360539,21362388,2050,201,1849,45000,42374,42398,406,406,2602
215,21460389,21460592,21462499,2110,203,1907,45000,42398,42422,405,405,2578
216,21560441,21560642,21572429,11988,201,11787,45000,42422,42445,404,404,2555
217,21660493,21660696,21672459,11966,203,11763,45000,42445,42469,404,404,2531
218,21760546,21760747,21772460,11914,201,11713,45000,42469,42492,403,403,2508
219,21860598,21860800,21872454,11856,202,11654,45000,42492,42514,403,403,2486
220,21960652,21960853,21972466,11814,201,11613,45000,42514,42537,402,402,2463
221,22060705,22060906,22072465,11760,201,11559,45000,42537,42559,401,401,2441
222,22160758,22160959,22172441,11683,201,11482,45000,42559,42581,401,401,2419
223,22260810,22261012,22272451,11641,202,11439,45000,42581,42603,400,400,2397
224,22360862,22361065,22372448,11586,203,11383,45000,42603,42624,400,400,2376
225,22460919,22461121,22472452,11533,202,11331,45000,42624,42646,399,399,2354
226,22560973,22561173,22572439,11466,200,11266,45000,42646,42666,398,398,2334
227,22661027,22661229,22672444,11417,202,11215,45000,42666,42687,398,398,2313
228,22761082,22761282,22772451,11369,200,11169,45000,42687,42708,397,397,2292
229,22861136,22861337,22872440,11304,201,11103,45000,42708,42728,397,397,2272
230,22961189,22961390,22972449,11260,201,11059,45000,42728,42748,396,396,2252
231,23061243,23061444,23072449,11206,201,11005,45000,42748,42768,396,396,2232
232,23161297,23161498,23172453,11156,201,10955,45000,42768,42787,395,395,2213
233,23261352,23261553,23272443,11091,201,10890,45000,42787,42807,395,395,2193
234,23361405,23361607,23372465,11060,202,10858,45000,42807,42826,394,394,2174
235,23461460,23461663,23472471,11011,203,10808,45000,42826,42845,394,394,2155
236,23561515,23561717,23572465,10950,202,10748,45000,42845,42864,393,393,2136
237,23661569,23661771,23672448,10879,202,10677,45000,42864,42882,393,393,2118
238,23761623,23761824,23772441,10818,201,10617,45000,42882,42900,392,392,2100
239,23861677,23861879,23872448,10771,202,10569,45000,42900,42919,392,392,2081
240,23961731,23961932,23972447,10716,201,10515,45000,42919,42936,391,391,2064
241,24061786,24061988,24072442,10656,202,10454,45000,42936,42954,391,391,2046
242,24161839,24162040,24172437,10598,201,10397,45000,42954,42971,390,390,2029
243,24261894,24262096,24272439,10545,202,10343,45000,42971,42989,390,390,2011
244,24361949,24362149,24372455,10506,200,10306,45000,42989,43006,389,389,1994
245,24462004,24462206,24472445,10441,202,10239,45000,43006,43023,389,389,1977
246,24562058,24562260,24572449,10391,202,10189,45000,43023,43039,388,388,1961
247,24662112,24662314,24672449,10337,202,10135,45000,43039,43056,388,388,1944
248,24762165,24762367,24772452,10287,202,10085,45000,43056,43072,388,388,1928
249,24862220,24862421,24872456,10236,201,10035,45000,43072,43088,387,387,1912
250,24962274,24962475,24972443,10169,201,9968,45000,43088,43104,387,387,1896
251,25062329,25062529,25072438,10109,200,9909,45000,43104,43120,386,386,1880
252,25162383,25162585,25172476,10093,202,9891,45000,43120,43135,386,386,1865
253,25262458,25262658,25272479,10021,200,9821,45000,43135,43151,386,386,1849
254,25362512,25362713,25372473,9961,201,9760,45000,43151,43166,385,385,1834
255,25462566,25462800,25472458,9892,234,9658,45000,43166,43181,385,385,1819
256,25562620,25562858,25572446,9826,238,9588,45000,43181,43196,384,384,1804
257,25662674,25662931,25672439,9765,257,9508,45000,43196,43211,384,384,1789
258,25762744,25762944,25772428,9684,200,9484,45000,43211,43225,383,383,1775
259,25862797,25862998,25872445,9648,201,9447,45000,43225,43240,383,383,1760
260,25962850,25963050,25972448,9598,200,9398,45000,43240,43254,383,383,1746
261,26062903,26063103,26072435,9532,200,9332,45000,43254,43268,382,382,1732
262,26162956,26163157,26172483,9527,201,9326,45000,43268,43282,382,382,1718
263,26263031,26263232,26272474,9443,201,9242,45000,43282,43295,382,382,1705
264,26363084,26363285,26372472,9388,201,9187,45000,43295,43309,381,381,1691
265,26463136,26463337,26472445,9309,201,9108,45000,43309,43322,381,381,1678
266,26563190,26563392,26572448,9258,202,9056,45000,43322,43336,381,381,1664
267,26663243,26663444,26672439,9196,201,8995,45000,43336,43349,380,380,1651
268,26763294,26763496,26772455,9161,202,8959,45000,43349,43362,380,380,1638
269,26863348,26863550,26872444,9096,202,8894,45000,43362,43375,379,379,1625
270,26963400,26963602,26972439,9039,202,8837,45000,43375,43387,379,379,1613
271,27063453,27063654,27072452,8999,201,8798,45000,43387,43400,379,379,1600
272,27163506,27163707,27172448,8942,201,8741,45000,43400,43412,378,378,1588
273,27263559,27263760,27272439,8880,201,8679,45000,43412,43424,378,378,1576
274,27363611,27368815,27372438,8827,5204,3623,45000,43424,43436,378,378,1564
275,27463663,27463866,27472454,8791,203,8588,45000,43436,43448,378,378,1552
276,27563716,27563916,27572442,8726,200,8526,45000,43448,43460,377,377,1540
277,27663769,27663969,27672435,8666,200,8466,45000,43460,43472,377,377,1528
278,27763822,27764022,27772448,8626,200,8426,45000,43472,43484,377,377,1516
279,27863875,27864076,27872457,8582,201,8381,45000,43484,43495,376,376,1505
280,27963927,27964129,27972449,8522,202,8320,45000,43495,43506,376,376,1494
281,28063981,28064193,28072454,8473,212,8261,45000,43506,43517,376,376,1483
282,28164033,28164235,28172444,8411,202,8209,45000,43517,43528,375,375,1472
283,28264085,28264286,28272447,8362,201,8161,45000,43528,43539,375,375,1461
284,28364138,28364339,28372453,8315,201,8114,45000,43539,43550,375,375,1450
285,28464190,28464391,28472447,8257,201,8056,45000,43550,43561,374,374,1439
286,28564243,28564443,28572456,8213,200,8013,45000,43561,43571,374,374,1429
287,28664297,28664497,28672445,8148,200,7948,45000,43571,43582,374,374,1418
288,28764349,28764552,28772449,8100,203,7897,45000,43582,43592,374,374,1408
289,28864403,28864605,28872456,8053,202,7851,45000,43592,43602,373,373,1398
290,28964455,28964656,28972446,7991,201,7790,45000,43602,43612,373,373,1388
291,29064508,29064709,29072435,7927,201,7726,45000,43612,43622,373,373,1378
292,29164561,29164763,29172447,7886,202,7684,45000,43622,43632,373,373,1368
293,29264615,29264816,29272446,7831,201,7630,45000,43632,43642,372,372,1358
294,29364667,29364869,29372450,7783,202,7581,45000,43642,43651,372,372,1349
295,29464721,29464923,29472447,7726,202,7524,45000,43651,43661,372,372,1339
296,29564773,29564975,29572446,7673,202,7471,45000,43661,43670,371,371,1330
297,29664826,29665028,29672451,7625,202,7423,45000,43670,43679,371,371,1321
298,29764879,29765082,29772436,7557,203,7354,45000,43679,43688,371,371,1312
299,29864931,29865133,29872448,7517,202,7315,45000,43688,43698,371,371,1302
300,29964986,29965187,29975181,10195,201,9994,45000,43698,43706,370,370,1294
301,30065043,30065245,30072391,7348,202,7146,45000,43706,43715,370,370,1285
302,30165096,30165299,30172448,7352,203,7149,45000,43715,43724,370,370,1276
303,30265149,30265351,30272456,7307,202,7105,45000,43724,43733,370,370,1267
304,30365202,30365404,30372444,7242,202,7040,45000,43733,43741,370,370,1259
305,30465255,30465457,30472435,7180,202,6978,45000,43741,43750,370,370,1250
306,30565308,30565511,30572453,7145,203,6942,45000,43750,43758,369,369,1242
307,30665361,30665564,30672457,7096,203,6893,45000,43758,43766,369,369,1234
308,30765416,30765619,30772443,7027,203,6824,45000,43766,43775,369,369,1225
309,30865469,30865671,30872456,6987,202,6785,45000,43775,43783,368,368,1217
310,30965523,30965725,30972469,6946,202,6744,45000,43783,43791,368,368,1209
311,31065577,31065779,31072473,6896,202,6694,45000,43791,43798,368,368,1202
312,31165631,31165833,31172456,6825,202,6623,45000,43798,43806,368,368,1194
313,31265682,31265885,31272455,6773,203,6570,45000,43806,43814,368,368,1186
314,31365736,31365938,31372446,6710,202,6508,45000,43814,43822,367,367,1178
315,31465788,31465991,31472439,6651,203,6448,45000,43822,43829,367,367,1171
316,31565842,31566044,31572450,6608,202,6406,45000,43829,43837,367,367,1163
317,31665895,31666097,31672449,6554,202,6352,45000,43837,43844,367,367,1156
318,31765948,31766150,31772454,6506,202,6304,45000,43844,43851,367,367,1149
319,31866002,31866205,31872444,6442,203,6239,45000,43851,43859,367,367,1141
320,31966055,31966256,31972458,6403,201,6202,45000,43859,43866,366,366,1134
321,32066109,32066311,32072446,6337,202,6135,45000,43866,43873,366,366,1127
322,32166164,32166365,32172435,6271,201,6070,45000,43873,43880,366,366,1120
323,32266217,32266419,32272446,6229,202,6027,45000,43880,43887,366,366,1113
324,32366271,32366472,32372451,6180,201,5979,45000,43887,43894,366,366,1106
325,32466324,32466527,32472437,6113,203,5910,45000,43894,43900,365,365,1100
326,32566377,32566579,32572443,6066,202,5864,45000,43900,43907,365,365,1093
327,32666430,32666632,32672446,6016,202,5814,45000,43907,43913,365,365,1087
328,32766482,32766684,32772449,5967,202,5765,45000,43913,43920,365,365,1080
329,32866536,32866738,32872439,5903,202,5701,45000,43920,43926,365,365,1074
330,32966589,32966792,32972456,5867,203,5664,45000,43926,43933,365,365,1067
331,33066643,33066844,33072444,5801,201,5600,45000,43933,43939,364,364,1061
332,33166695,33166898,33172438,5743,203,5540,45000,43939,43945,364,364,1055
333,33266749,33266952,33272453,5704,203,5501,45000,43945,43951,364,364,1049
334,33366802,33367003,33372444,5642,201,5441,45000,43951,43958,364,364,1042
335,33466855,33467056,33472438,5583,201,5382,45000,43958,43963,363,363,1037
336,33566908,33567110,33572447,5539,202,5337,45000,43963,43969,364,364,1031
337,33666961,33667163,33672467,5506,202,5304,45000,43969,43975,363,363,1025
338,33767015,33767218,33772466,5451,203,5248,45000,43975,43981,363,363,1019
339,33867068,33867270,33872455,5387,202,5185,45000,43981,43987,363,363,1013
340,33967121,33967322,33972442,5321,201,5120,45000,43987,43992,363,363,1008
341,34067173,34067376,34072449,5276,203,5073,45000,43992,43998,363,363,1002
342,34167227,34167429,34172437,5210,202,5008,45000,43998,44004,363,363,996
343,34267280,34267482,34272451,5171,202,4969,45000,44004,44009,362,362,991
344,34367333,34367536,34372447,5114,203,4911,45000,44009,44014,362,362,986
345,34467386,34467587,34472437,5051,201,4850,45000,44014,44020,362,362,980
346,34567439,34567641,34572436,4997,202,4795,45000,44020,44025,362,362,975
347,34667493,34667695,34672453,4960,202,4758,45000,44025,44030,362,362,970
348,34767546,34767749,34772444,4898,203,4695,45000,44030,44035,362,362,965
349,34867599,34867802,34872450,4851,203,4648,45000,44035,44041,362,362,959
350,34967672,34967874,34972440,4768,202,4566,45000,44041,44046,361,361,954
351,35067725,35067927,35072453,4728,202,4526,45000,44046,44050,361,361,950
352,35167778,35167980,35172443,4665,202,4463,45000,44050,44055,361,361,945
353,35267830,35268033,35272429,4599,203,4396,45000,44055,44060,361,361,940
354,35367883,35368086,35372448,4565,203,4362,45000,44060,44065,361,361,935
355,35467936,35468138,35472451,4515,202,4313,45000,44065,44070,361,361,930
356,35567989,35568192,35572436,4447,203,4244,45000,44070,44075,361,361,925
357,35668042,35668245,35672441,4399,203,4196,45000,44075,44079,361,361,921
358,35768096,35768297,35772446,4350,201,4149,45000,44079,44084,361,361,916
359,35868149,35868352,35872449,4300,203,4097,45000,44084,44089,360,360,911
360,35968202,35968404,35972438,4236,202,4034,45000,44089,44093,360,360,907
361,36068256,36068458,36072456,4200,202,3998,45000,44093,44098,360,360,902
362,36168309,36168538,36172443,4134,229,3905,45000,44098,44102,360,360,898
363,36268362,36268595,36272438,4076,233,3843,45000,44102,44106,360,360,894
364,36368416,36368648,36372461,4045,232,3813,45000,44106,44111,360,360,889
