sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
1,5410,5777,107239,101829,367,101462,45000,20000,20266,951,951,24734
2,108108,108124,121866,13758,16,13742,45000,20266,20543,992,992,24457
3,208520,208537,211891,3371,17,3354,45000,20543,20817,986,986,24183
4,308567,308585,311994,3427,18,3409,45000,20817,21088,979,979,23912
5,408615,408632,412042,3427,17,3410,45000,21088,21356,972,972,23644
6,508683,508700,512053,3370,17,3353,45000,21356,21620,965,965,23380
7,608731,608748,612059,3328,17,3311,45000,21620,21882,958,958,23118
8,708778,708795,712053,3275,17,3258,45000,21882,22141,951,951,22859
9,808825,808841,812053,3228,16,3212,45000,22141,22397,944,944,22603
10,908872,908889,912058,3186,17,3169,45000,22397,22649,937,937,22351
11,1008918,1008935,1012053,3135,17,3118,45000,22649,22899,931,931,22101
12,1108965,1108982,1112058,3093,17,3076,45000,22899,23147,924,924,21853
13,1209010,1209027,1212050,3040,17,3023,45000,23147,23391,917,917,21609
14,1309057,1309073,1312060,3003,16,2987,45000,23391,23632,911,911,21368
15,1409104,1409121,1412054,2950,17,2933,45000,23632,23871,905,905,21129
16,1509150,1509167,1512058,2908,17,2891,45000,23871,24107,898,898,20893
17,1609197,1609213,1612064,2867,16,2851,45000,24107,24340,892,892,20660
18,1709243,1709260,1711069,1826,17,1809,45000,24340,24571,886,886,20429
19,1809290,1809306,1811177,1887,16,1871,45000,24571,24799,879,879,20201
20,1909350,1909367,1921336,11986,17,11969,45000,24799,25024,873,873,19976
21,2009396,2009412,2021445,12049,16,12033,45000,25024,25247,867,867,19753
22,2109441,2109458,2121038,11597,17,11580,45000,25247,25467,861,861,19533
23,2209487,2209504,2221127,11640,17,11623,45000,25467,25685,856,856,19315
24,2309533,2309549,2321161,11628,16,11612,45000,25685,25900,850,850,19100
25,2409581,2409598,2421209,11628,17,11611,45000,25900,26113,844,844,18887
26,2509647,2509664,2521263,11616,17,11599,45000,26113,26323,838,838,18677
27,2609697,2609714,2621315,11618,17,11601,45000,26323,26531,833,833,18469
28,2709762,2709779,2721399,11637,17,11620,45000,26531,26736,827,827,18264
29,2809808,2809825,2821434,11626,17,11609,45000,26736,26940,822,822,18060
30,2909874,2909890,2921496,11622,16,11606,45000,26940,27140,816,816,17860
31,3009920,3009937,3021546,11626,17,11609,45000,27140,27339,811,811,17661
32,3109986,3110003,3121663,11677,17,11660,45000,27339,27535,806,806,17465
33,3210033,3210049,3221692,11659,16,11643,45000,27535,27729,801,801,17271
34,3310111,3310128,3321752,11641,17,11624,45000,27729,27921,795,795,17079
35,3410143,3410159,3421767,11624,16,11608,45000,27921,28110,790,790,16890
36,3510188,3510205,3521821,11633,17,11616,45000,28110,28298,785,785,16702
37,3610233,3610250,3621861,11628,17,11611,45000,28298,28483,780,780,16517
38,3710296,3710312,3721944,11648,16,11632,45000,28483,28666,775,775,16334
39,3810340,3810356,3821972,11632,16,11616,45000,28666,28847,770,770,16153
40,3910406,3910423,3922019,11613,17,11596,45000,28847,29026,766,766,15974
41,4010473,4010489,4022059,11586,16,11570,45000,29026,29203,761,761,15797
42,4110534,4110551,4122053,11519,17,11502,45000,29203,29378,756,756,15622
43,4210579,4210596,4222071,11492,17,11475,45000,29378,29551,752,752,15449
44,4310625,4310641,4322065,11440,16,11424,45000,29551,29722,747,747,15278
45,4410670,4410687,4422059,11389,17,11372,45000,29722,29891,742,742,15109
46,4510715,4510732,4522051,11336,17,11319,45000,29891,30058,738,738,14942
47,4610760,4610777,4622051,11291,17,11274,45000,30058,30223,733,733,14777
48,4710805,4710822,4722061,11256,17,11239,45000,30223,30386,729,729,14614
49,4810850,4810867,4822055,11205,17,11188,45000,30386,30548,725,725,14452
50,4910895,4910912,4922053,11158,17,11141,45000,30548,30707,720,720,14293
51,5010941,5010957,5022050,11109,16,11093,45000,30707,30865,716,716,14135
52,5110986,5111003,5122060,11074,17,11057,45000,30865,31021,712,712,13979
53,5211033,5211050,5222053,11020,17,11003,45000,31021,31175,708,708,13825
54,5311080,5311096,5322052,10972,16,10956,45000,31175,31327,704,704,13673
55,5411126,5411143,5422062,10936,17,10919,45000,31327,31478,700,700,13522
56,5511174,5511191,5522054,10880,17,10863,45000,31478,31627,696,696,13373
57,5611221,5611238,5622051,10830,17,10813,45000,31627,31774,692,692,13226
58,5711268,5711285,5722052,10784,17,10767,45000,31774,31920,688,688,13080
59,5811316,5811332,5822062,10746,16,10730,45000,31920,32063,684,684,12937
60,5911362,5911379,5922055,10693,17,10676,45000,32063,32206,680,680,12794
61,6011409,6011425,6022053,10644,16,10628,45000,32206,32346,676,676,12654
62,6111457,6111473,6122052,10595,16,10579,45000,32346,32485,673,673,12515
63,6211503,6211520,6222076,10573,17,10556,45000,32485,32622,669,669,12378
64,6311568,6311585,6322042,10474,17,10457,45000,32622,32758,665,665,12242
65,6411616,6411633,6422060,10444,17,10427,45000,32758,32893,662,662,12107
66,6511663,6511680,6522056,10393,17,10376,45000,32893,33025,658,658,11975
67,6611711,6611728,6622051,10340,17,10323,45000,33025,33156,655,655,11844
68,6711758,6711775,6722053,10295,17,10278,45000,33156,33286,651,651,11714
69,6811805,6811822,6822057,10252,17,10235,45000,33286,33414,648,648,11586
70,6911853,6911869,6922053,10200,16,10184,45000,33414,33541,644,644,11459
71,7011900,7011916,7022051,10151,16,10135,45000,33541,33666,641,641,11334
72,7111947,7111964,7122059,10112,17,10095,45000,33666,33790,638,638,11210
73,7211994,7212011,7222053,10059,17,10042,45000,33790,33913,634,634,11087
74,7312041,7312057,7322055,10014,16,9998,45000,33913,34034,631,631,10966
75,7412088,7412105,7422051,9963,17,9946,45000,34034,34153,628,628,10847
76,7512136,7512152,7522060,9924,16,9908,45000,34153,34272,625,625,10728
77,7612201,7612219,7622053,9852,18,9834,45000,34272,34389,621,621,10611
78,7712231,7712248,7722051,9820,17,9803,45000,34389,34504,618,618,10496
79,7812279,7812296,7822059,9780,17,9763,45000,34504,34618,615,615,10382
80,7912327,7912343,7922053,9726,16,9710,45000,34618,34731,612,612,10269
81,8012372,8012389,8022056,9684,17,9667,45000,34731,34843,609,609,10157
82,8112419,8112436,8122050,9631,17,9614,45000,34843,34953,606,606,10047
83,8212465,8212482,8222058,9593,17,9576,45000,34953,35062,603,603,9938
84,8312512,8312529,8322053,9541,17,9524,45000,35062,35170,600,600,9830
85,8412558,8412575,8422050,9492,17,9475,45000,35170,35276,597,597,9724
86,8512605,8512622,8522059,9454,17,9437,45000,35276,35382,595,595,9618
87,8612653,8612670,8622052,9399,17,9382,45000,35382,35486,592,592,9514
88,8712699,8712716,8722054,9355,17,9338,45000,35486,35589,589,589,9411
89,8812745,8812762,8822048,9303,17,9286,45000,35589,35691,586,586,9309
90,8912792,8912809,8922064,9272,17,9255,45000,35691,35792,584,584,9208
91,9012840,9012857,9022057,9217,17,9200,45000,35792,35891,581,581,9109
92,9112885,9112902,9122055,9170,17,9153,45000,35891,35989,578,578,9011
93,9212933,9212949,9222052,9119,16,9103,45000,35989,36087,576,576,8913
94,9312979,9312996,9322049,9070,17,9053,45000,36087,36183,573,573,8817
95,9413026,9413042,9422062,9036,16,9020,45000,36183,36278,571,571,8722
96,9513073,9513090,9522056,8983,17,8966,45000,36278,36372,568,568,8628
97,9613118,9613135,9622057,8939,17,8922,45000,36372,36465,565,565,8535
98,9713165,9713182,9722053,8888,17,8871,45000,36465,36556,563,563,8444
99,9813212,9813229,9822050,8838,17,8821,45000,36556,36647,561,561,8353
100,9913259,9913276,9923871,10612,17,10595,45000,36647,36737,558,558,8263
101,10013309,10013326,10022019,8710,17,8693,45000,36737,36826,556,556,8174
102,10113357,10113374,10122054,8697,17,8680,45000,36826,36913,553,553,8087
103,10213407,10213424,10222058,8651,17,8634,45000,36913,37000,551,551,8000
104,10313452,10313468,10322056,8604,16,8588,45000,37000,37085,549,549,7915
105,10413498,10413515,10422056,8558,17,8541,45000,37085,37170,547,547,7830
106,10513546,10513563,10522048,8502,17,8485,45000,37170,37254,544,544,7746
107,10613592,10613609,10622058,8466,17,8449,45000,37254,37337,542,542,7663
108,10713640,10713656,10722054,8414,16,8398,45000,37337,37419,540,540,7581
109,10813685,10813702,10822050,8365,17,8348,45000,37419,37499,538,538,7501
110,10913732,10913749,10922061,8329,17,8312,45000,37499,37580,536,536,7420
111,11013780,11013797,11022055,8275,17,8258,45000,37580,37658,533,533,7342
112,11113826,11113843,11122054,8228,17,8211,45000,37658,37737,531,531,7263
113,11213873,11213890,11222051,8178,17,8161,45000,37737,37814,529,529,7186
114,11313936,11313953,11322058,8122,17,8105,45000,37814,37890,527,527,7110
115,11413983,11414000,11422052,8069,17,8052,45000,37890,37965,525,525,7035
116,11514029,11514046,11522056,8027,17,8010,45000,37965,38040,523,523,6960
117,11614076,11614093,11622053,7977,17,7960,45000,38040,38114,521,521,6886
118,11714122,11714139,11722053,7931,17,7914,45000,38114,38187,519,519,6813
119,11814169,11814186,11822054,7885,17,7868,45000,38187,38259,517,517,6741
120,11914217,11914233,11922052,7835,16,7819,45000,38259,38330,515,515,6670
121,12014263,12014280,12022065,7802,17,7785,45000,38330,38400,513,513,6600
122,12114310,12114327,12122058,7748,17,7731,45000,38400,38470,512,512,6530
123,12214356,12214373,12222056,7700,17,7683,45000,38470,38539,510,510,6461
124,12314403,12314420,12322056,7653,17,7636,45000,38539,38607,508,508,6393
125,12414451,12414467,12422051,7600,16,7584,45000,38607,38674,506,506,6326
126,12514497,12514513,12522061,7564,16,7548,45000,38674,38741,504,504,6259
127,12614544,12614560,12622056,7512,16,7496,45000,38741,38806,502,502,6194
128,12714589,12714606,12722054,7465,17,7448,45000,38806,38871,501,501,6129
129,12814636,12814653,12822051,7415,17,7398,45000,38871,38935,499,499,6065
130,12914682,12914699,12922051,7369,17,7352,45000,38935,38999,497,497,6001
131,13014729,13014746,13022053,7324,17,7307,45000,38999,39061,495,495,5939
132,13114775,13114792,13122055,7280,17,7263,45000,39061,39124,494,494,5876
133,13214822,13214839,13222050,7228,17,7211,45000,39124,39185,492,492,5815
134,13314868,13314885,13322057,7189,17,7172,45000,39185,39246,491,491,5754
135,13414915,13414932,13422052,7137,17,7120,45000,39246,39305,489,489,5695
136,13514961,13514977,13522054,7093,16,7077,45000,39305,39365,488,488,5635
137,13615007,13615024,13622050,7043,17,7026,45000,39365,39424,486,486,5576
138,13715055,13715072,13722060,7005,17,6988,45000,39424,39481,484,484,5519
139,13815102,13815119,13822054,6952,17,6935,45000,39481,39539,483,483,5461
140,13915148,13915165,13922049,6901,17,6884,45000,39539,39595,481,481,5405
141,14015194,14015211,14022060,6866,17,6849,45000,39595,39651,480,480,5349
142,14115241,14115258,14122054,6813,17,6796,45000,39651,39706,478,478,5294
143,14215287,14215303,14222055,6768,16,6752,45000,39706,39761,477,477,5239
144,14315333,14315350,14322050,6717,17,6700,45000,39761,39815,475,475,5185
145,14415380,14415396,14422058,6678,16,6662,45000,39815,39869,474,474,5131
146,14515427,14515444,14522053,6626,17,6609,45000,39869,39921,472,472,5079
147,14615473,14615490,14622051,6578,17,6561,45000,39921,39973,471,471,5027
148,14715519,14715536,14722061,6542,17,6525,45000,39973,40025,470,470,4975
149,14815567,14815584,14822055,6488,17,6471,45000,40025,40076,468,468,4924
150,14915612,14915629,14922054,6442,17,6425,45000,40076,40127,467,467,4873
151,15015658,15015675,15022051,6393,17,6376,45000,40127,40176,465,465,4824
152,15115706,15115722,15122072,6366,16,6350,45000,40176,40225,464,464,4775
153,15215770,15215787,15222066,6296,17,6279,45000,40225,40274,463,463,4726
154,15315817,15315833,15322068,6251,16,6235,45000,40274,40322,462,462,4678
155,15415863,15415880,15422056,6193,17,6176,45000,40322,40370,460,460,4630
156,15515909,15515926,15522052,6143,17,6126,45000,40370,40417,459,459,4583
157,15615956,15615973,15622051,6095,17,6078,45000,40417,40464,458,458,4536
158,15716003,15716019,15722062,6059,16,6043,45000,40464,40510,457,457,4490
159,15816050,15816067,15822054,6004,17,5987,45000,40510,40555,455,455,4445
160,15916096,15916113,15922056,5960,17,5943,45000,40555,40600,454,454,4400
161,16016142,16016159,16022050,5908,17,5891,45000,40600,40644,453,453,4356
162,16116188,16116204,16122060,5872,16,5856,45000,40644,40688,452,452,4312
163,16216235,16216252,16222053,5818,17,5801,45000,40688,40732,451,451,4268
164,16316281,16316298,16322049,5768,17,5751,45000,40732,40775,449,449,4225
165,16416328,16416344,16422060,5732,16,5716,45000,40775,40817,448,448,4183
166,16516375,16516392,16522053,5678,17,5661,45000,40817,40859,447,447,4141
167,16616421,16616438,16622053,5632,17,5615,45000,40859,40900,446,446,4100
168,16716468,16716485,16722054,5586,17,5569,45000,40900,40941,445,445,4059
169,16816515,16816532,16822059,5544,17,5527,45000,40941,40982,444,444,4018
170,16916561,16916578,16922055,5494,17,5477,45000,40982,41022,443,443,3978
171,17016608,17016625,17022051,5443,17,5426,45000,41022,41062,442,442,3938
172,17116655,17116672,17122062,5407,17,5390,45000,41062,41101,441,441,3899
173,17216703,17216719,17222053,5350,16,5334,45000,41101,41140,440,440,3860
174,17316748,17316765,17322055,5307,17,5290,45000,41140,41178,439,439,3822
175,17416796,17416812,17422048,5252,16,5236,45000,41178,41216,438,438,3784
176,17516842,17516858,17522061,5219,16,5203,45000,41216,41254,437,437,3746
177,17616889,17616906,17622055,5166,17,5149,45000,41254,41291,436,436,3709
178,17716935,17716952,17722051,5116,17,5099,45000,41291,41327,435,435,3673
179,17816982,17816998,17822068,5086,16,5070,45000,41327,41363,434,434,3637
180,17917046,17917063,17922073,5027,17,5010,45000,41363,41399,433,433,3601
181,18017092,18017108,18022072,4980,16,4964,45000,41399,41435,432,432,3565
182,18117138,18117155,18122055,4917,17,4900,45000,41435,41470,431,431,3530
183,18217185,18217201,18222056,4871,16,4855,45000,41470,41504,430,430,3496
184,18317231,18317248,18322050,4819,17,4802,45000,41504,41538,429,429,3462
185,18417277,18417294,18422058,4781,17,4764,45000,41538,41572,428,428,3428
186,18517325,18517341,18522060,4735,16,4719,45000,41572,41605,427,427,3395
187,18617370,18617387,18622055,4685,17,4668,45000,41605,41638,426,426,3362
188,18717418,18717435,18722054,4636,17,4619,45000,41638,41670,425,425,3330
189,18817465,18817481,18822062,4597,16,4581,45000,41670,41703,425,425,3297
190,18917512,18917528,18922056,4544,16,4528,45000,41703,41735,424,424,3265
191,19017557,19017574,19022050,4493,17,4476,45000,41735,41766,423,423,3234
192,19117604,19117621,19122051,4447,17,4430,45000,41766,41797,422,422,3203
193,19217652,19217669,19222059,4407,17,4390,45000,41797,41828,421,421,3172
194,19317698,19317715,19322055,4357,17,4340,45000,41828,41858,420,420,3142
195,19417745,19417762,19422050,4305,17,4288,45000,41858,41888,420,420,3112
196,19517791,19517808,19522060,4269,17,4252,45000,41888,41918,419,419,3082
197,19617838,19617855,19622054,4216,17,4199,45000,41918,41948,418,418,3052
198,19717884,19717901,19722053,4169,17,4152,45000,41948,41977,417,417,3023
199,19817931,19817948,19822050,4119,17,4102,45000,41977,42005,416,416,2995
200,19917979,19917995,19923870,5891,16,5875,45000,42005,42034,416,416,2966
201,20018030,20018047,20022019,3989,17,3972,45000,42034,42062,415,415,2938
202,20118075,20118092,20122055,3980,17,3963,45000,42062,42089,414,414,2911
203,20218124,20218141,20222057,3933,17,3916,45000,42089,42117,413,413,2883
204,20318171,20318188,20322055,3884,17,3867,45000,42117,42143,412,412,2857
205,20418218,20418234,20422054,3836,16,3820,45000,42143,42170,412,412,2830
206,20518265,20518282,20522049,3784,17,3767,45000,42170,42197,411,411,2803
207,20618311,20618327,20622077,3766,16,3750,45000,42197,42223,410,410,2777
208,20718377,20718394,20722070,3693,17,3676,45000,42223,42249,410,410,2751
209,20818423,20818440,20822074,3651,17,3634,45000,42249,42274,409,409,2726
210,20918470,20918487,20922038,3568,17,3551,45000,42274,42300,409,409,2700
211,21018518,21018535,21022057,3539,17,3522,45000,42300,42325,408,408,2675
212,21118564,21118580,21122052,3488,16,3472,45000,42325,42349,407,407,2651
213,21218610,21218627,21222061,3451,17,3434,45000,42349,42374,407,407,2626
214,21318657,21318674,21322053,3396,17,3379,45000,42374,42398,406,406,2602
215,21418702,21418719,21422051,3349,17,3332,45000,42398,42422,405,405,2578
216,21518749,21518766,21522061,3312,17,3295,45000,42422,42445,404,404,2555
217,21618796,21618813,21622062,3266,17,3249,45000,42445,42469,404,404,2531
218,21718843,21718859,21722057,3214,16,3198,45000,42469,42492,403,403,2508
219,21818889,21818905,21822054,3165,16,3149,45000,42492,42514,403,403,2486
220,21918936,21918953,21922056,3120,17,3103,45000,42514,42537,402,402,2463
221,22018983,22018999,22022056,3073,16,3057,45000,42537,42559,401,401,2441
222,22119029,22119046,22122053,3024,17,3007,45000,42559,42581,401,401,2419
223,22219075,22219092,22222050,2975,17,2958,45000,42581,42603,400,400,2397
224,22319122,22319138,22322059,2937,16,2921,45000,42603,42624,400,400,2376
225,22419170,22419186,22422053,2883,16,2867,45000,42624,42646,399,399,2354
226,22519215,22519232,22522059,2844,17,2827,45000,42646,42666,398,398,2334
227,22619262,22619278,22621075,1813,16,1797,45000,42666,42687,398,398,2313
228,22719308,22719342,22731259,11951,34,11917,45000,42687,42708,397,397,2292
229,22819354,22819370,22831363,12009,16,11993,45000,42708,42728,397,397,2272
230,22919399,22919416,22931427,12028,17,12011,45000,42728,42748,396,396,2252
231,23019444,23019461,23031041,11597,17,11580,45000,42748,42768,396,396,2232
232,23119490,23119506,23131134,11644,16,11628,45000,42768,42787,395,395,2213
233,23219535,23219552,23231160,11625,17,11608,45000,42787,42807,395,395,2193
234,23319600,23319617,23331246,11646,17,11629,45000,42807,42826,394,394,2174
235,23419645,23419662,23431289,11644,17,11627,45000,42826,42845,394,394,2155
236,23519691,23519708,23531336,11645,17,11628,45000,42845,42864,393,393,2136
237,23619756,23619772,23631378,11622,16,11606,45000,42864,42882,393,393,2118
238,23719819,23719836,23731455,11636,17,11619,45000,42882,42900,392,392,2100
239,23819865,23819882,23831487,11622,17,11605,45000,42900,42919,392,392,2081
240,23919930,23919947,23931574,11644,17,11627,45000,42919,42936,391,391,2064
241,24019976,24019993,24031609,11633,17,11616,45000,42936,42954,391,391,2046
242,24120025,24120042,24131655,11630,17,11613,45000,42954,42971,390,390,2029
243,24220090,24220122,24231716,11626,32,11594,45000,42971,42989,390,390,2011
244,24320141,24320158,24331766,11625,17,11608,45000,42989,43006,389,389,1994
245,24420218,24420235,24431858,11640,17,11623,45000,43006,43023,389,389,1977
246,24520263,24520280,24531890,11627,17,11610,45000,43023,43039,388,388,1961
247,24620330,24620346,24631972,11642,16,11626,45000,43039,43056,388,388,1944
248,24720374,24720391,24732012,11638,17,11621,45000,43056,43072,388,388,1928
249,24820421,24820438,24832054,11633,17,11616,45000,43072,43088,387,387,1912
250,24920485,24920501,24932072,11587,16,11571,45000,43088,43104,387,387,1896
251,25020530,25020547,25032049,11519,17,11502,45000,43104,43120,386,386,1880
252,25120575,25120592,25132116,11541,17,11524,45000,43120,43135,386,386,1865
253,25220619,25220636,25232092,11473,17,11456,45000,43135,43151,386,386,1849
254,25320664,25320681,25332092,11428,17,11411,45000,43151,43166,385,385,1834
255,25420710,25420726,25432051,11341,16,11325,45000,43166,43181,385,385,1819
256,25520769,25520786,25532058,11289,17,11272,45000,43181,43196,384,384,1804
257,25620814,25620831,25632051,11237,17,11220,45000,43196,43211,384,384,1789
258,25720859,25720876,25732058,11199,17,11182,45000,43211,43225,383,383,1775
259,25820906,25820922,25832052,11146,16,11130,45000,43225,43240,383,383,1760
260,25920951,25920967,25932055,11104,16,11088,45000,43240,43254,383,383,1746
261,26020996,26021013,26032048,11052,17,11035,45000,43254,43268,382,382,1732
262,26121043,26121060,26132075,11032,17,11015,45000,43268,43282,382,382,1718
263,26221111,26221127,26232077,10966,16,10950,45000,43282,43295,382,382,1705
264,26321158,26321175,26332070,10912,17,10895,45000,43295,43309,381,381,1691
265,26421204,26421221,26432056,10852,17,10835,45000,43309,43322,381,381,1678
266,26521252,26521268,26532052,10800,16,10784,45000,43322,43336,381,381,1664
267,26621298,26621315,26632054,10756,17,10739,45000,43336,43349,380,380,1651
268,26721345,26721362,26732059,10714,17,10697,45000,43349,43362,380,380,1638
269,26821391,26821408,26832055,10664,17,10647,45000,43362,43375,379,379,1625
270,26921438,26921455,26932053,10615,17,10598,45000,43375,43387,379,379,1613
271,27021485,27021502,27032061,10576,17,10559,45000,43387,43400,379,379,1600
272,27121533,27121549,27132055,10522,16,10506,45000,43400,43412,378,378,1588
273,27221579,27221596,27232055,10476,17,10459,45000,43412,43424,378,378,1576
274,27321626,27321643,27332050,10424,17,10407,45000,43424,43436,378,378,1564
275,27421674,27421690,27432060,10386,16,10370,45000,43436,43448,378,378,1552
276,27521720,27521737,27532053,10333,17,10316,45000,43448,43460,377,377,1540
277,27621766,27621783,27632050,10284,17,10267,45000,43460,43472,377,377,1528
278,27721813,27721830,27732061,10248,17,10231,45000,43472,43484,377,377,1516
279,27821860,27821877,27832058,10198,17,10181,45000,43484,43495,376,376,1505
280,27921907,27921923,27932058,10151,16,10135,45000,43495,43506,376,376,1494
281,28021954,28021970,28032059,10105,16,10089,45000,43506,43517,376,376,1483
282,28122000,28122017,28132053,10053,17,10036,45000,43517,43528,375,375,1472
283,28222048,28222065,28232053,10005,17,9988,45000,43528,43539,375,375,1461
284,28322095,28322112,28332060,9965,17,9948,45000,43539,43550,375,375,1450
285,28422162,28422198,28432055,9893,36,9857,45000,43550,43561,374,374,1439
286,28522220,28522237,28532057,9837,17,9820,45000,43561,43571,374,374,1429
287,28622267,28622283,28632054,9787,16,9771,45000,43571,43582,374,374,1418
288,28722313,28722330,28732048,9735,17,9718,45000,43582,43592,374,374,1408
289,28822358,28822375,28832068,9710,17,9693,45000,43592,43602,373,373,1398
290,28922423,28922440,28932034,9611,17,9594,45000,43602,43612,373,373,1388
291,29022470,29022486,29032049,9579,16,9563,45000,43612,43622,373,373,1378
292,29122516,29122533,29132057,9541,17,9524,45000,43622,43632,373,373,1368
293,29222563,29222580,29232052,9489,17,9472,45000,43632,43642,372,372,1358
294,29322608,29322624,29332050,9442,16,9426,45000,43642,43651,372,372,1349
295,29422655,29422672,29432059,9404,17,9387,45000,43651,43661,372,372,1339
296,29522702,29522719,29532053,9351,17,9334,45000,43661,43670,371,371,1330
297,29622747,29622763,29632052,9305,16,9289,45000,43670,43679,371,371,1321
298,29722795,29722812,29732052,9257,17,9240,45000,43679,43688,371,371,1312
299,29822840,29822857,29832058,9218,17,9201,45000,43688,43698,371,371,1302
300,29922886,29922902,29933869,10983,16,10967,45000,43698,43706,370,370,1294
301,30022936,30022953,30032016,9080,17,9063,45000,43706,43715,370,370,1285
302,30122983,30123000,30132074,9091,17,9074,45000,43715,43724,370,370,1276
303,30223030,30223047,30232054,9024,17,9007,45000,43724,43733,370,370,1267
304,30323076,30323092,30332054,8978,16,8962,45000,43733,43741,370,370,1259
