sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
1,5386,5402,108303,102917,16,102901,45000,20000,20140,500,500,24860
2,108847,108862,122283,13436,15,13421,45000,20140,20279,500,500,24721
3,209262,209279,212340,3078,17,3061,45000,20279,20418,500,500,24582
4,309308,309324,312372,3064,16,3048,45000,20418,20557,500,500,24443
5,409357,409372,412367,3010,15,2995,45000,20557,20694,500,500,24306
6,509401,509418,512365,2964,17,2947,45000,20694,20832,500,500,24168
7,609447,609463,612376,2929,16,2913,45000,20832,20968,500,500,24032
8,709492,709508,712371,2879,16,2863,45000,20968,21104,500,500,23896
9,809536,809552,812374,2838,16,2822,45000,21104,21240,500,500,23760
10,909582,909598,911389,1807,16,1791,45000,21240,21375,500,500,23625
11,1009627,1009643,1011497,1870,16,1854,45000,21375,21510,500,500,23490
12,1109672,1109689,1121656,11984,17,11967,45000,21510,21644,500,500,23356
13,1209718,1209734,1221759,12041,16,12025,45000,21644,21777,500,500,23223
14,1309764,1309780,1321357,11593,16,11577,45000,21777,21910,500,500,23090
15,1409810,1409826,1421453,11643,16,11627,45000,21910,22042,500,500,22958
16,1509855,1509872,1521478,11623,17,11606,45000,22042,22174,500,500,22826
17,1609921,1609937,1621562,11641,16,11625,45000,22174,22305,500,500,22695
18,1709966,1709982,1721595,11629,16,11613,45000,22305,22436,500,500,22564
19,1810032,1810048,1821646,11614,16,11598,45000,22436,22566,500,500,22434
20,1910098,1910114,1921729,11631,16,11615,45000,22566,22696,500,500,22304
21,2010143,2010159,2021772,11629,16,11613,45000,22696,22825,500,500,22175
22,2110190,2110206,2121820,11630,16,11614,45000,22825,22954,500,500,22046
23,2210254,2210270,2221881,11627,16,11611,45000,22954,23082,500,500,21918
24,2310300,2310331,2321937,11637,31,11606,45000,23082,23210,500,500,21790
25,2410350,2410366,2421975,11625,16,11609,45000,23210,23337,500,500,21663
26,2510411,2510428,2522031,11620,17,11603,45000,23337,23464,500,500,21536
27,2610457,2610473,2622073,11616,16,11600,45000,23464,23590,500,500,21410
28,2710520,2710536,2722164,11644,16,11628,45000,23590,23715,500,500,21285
29,2810565,2810581,2822195,11630,16,11614,45000,23715,23841,500,500,21159
30,2910630,2910646,2922252,11622,16,11606,45000,23841,23965,500,500,21035
31,3010677,3010693,3022302,11625,16,11609,45000,23965,24089,500,500,20911
