sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
1,5383,5399,114568,109185,16,109169,45000,20000,20140,500,500,24860
2,115096,115111,122010,6914,15,6899,45000,20140,20279,500,500,24721
3,215534,215550,222065,6531,16,6515,45000,20279,20418,500,500,24582
4,315580,315596,322061,6481,16,6465,45000,20418,20557,500,500,24443
5,415627,415643,422058,6431,16,6415,45000,20557,20694,500,500,24306
6,515674,515690,522053,6379,16,6363,45000,20694,20832,500,500,24168
7,615722,615738,622065,6343,16,6327,45000,20832,20968,500,500,24032
8,715771,715787,722060,6289,16,6273,45000,20968,21104,500,500,23896
9,815818,815834,822063,6245,16,6229,45000,21104,21240,500,500,23760
10,915866,915882,922061,6195,16,6179,45000,21240,21375,500,500,23625
11,1015913,1015929,1022070,6157,16,6141,45000,21375,21510,500,500,23490
12,1115961,1115977,1122059,6098,16,6082,45000,21510,21644,500,500,23356
13,1216009,1216025,1222064,6055,16,6039,45000,21644,21777,500,500,23223
14,1316056,1316072,1322063,6007,16,5991,45000,21777,21910,500,500,23090
15,1416104,1416120,1422060,5956,16,5940,45000,21910,22042,500,500,22958
16,1516151,1516167,1522065,5914,16,5898,45000,22042,22174,500,500,22826
17,1616199,1616215,1622061,5862,16,5846,45000,22174,22305,500,500,22695
18,1716246,1716262,1722071,5825,16,5809,45000,22305,22436,500,500,22564
19,1816295,1816311,1822058,5763,16,5747,45000,22436,22566,500,500,22434
20,1916343,1916359,1922052,5709,16,5693,45000,22566,22696,500,500,22304
21,2016390,2016407,2022064,5674,17,5657,45000,22696,22825,500,500,22175
22,2116438,2116454,2122069,5631,16,5615,45000,22825,22954,500,500,22046
23,2216486,2216502,2222056,5570,16,5554,45000,22954,23082,500,500,21918
24,2316533,2316549,2322074,5541,16,5525,45000,23082,23210,500,500,21790
25,2416582,2416598,2422063,5481,16,5465,45000,23210,23337,500,500,21663
26,2516628,2516644,2522067,5439,16,5423,45000,23337,23464,500,500,21536
27,2616678,2616694,2622055,5377,16,5361,45000,23464,23590,500,500,21410
28,2716724,2716740,2722070,5346,16,5330,45000,23590,23715,500,500,21285
29,2816773,2816789,2822071,5298,16,5282,45000,23715,23841,500,500,21159
30,2916820,2916837,2922058,5238,17,5221,45000,23841,23965,500,500,21035
31,3016867,3016883,3022065,5198,16,5182,45000,23965,24089,500,500,20911
32,3116915,3116932,3122107,5192,17,5175,45000,24089,24213,500,500,20787
33,3216964,3216980,3222101,5137,16,5121,45000,24213,24336,500,500,20664
34,3317011,3317028,3322104,5093,17,5076,45000,24336,24459,500,500,20541
35,3417059,3417074,3422062,5003,15,4988,45000,24459,24581,500,500,20419
36,3517106,3517122,3522056,4950,16,4934,45000,24581,24703,500,500,20297
37,3617154,3617170,3622047,4893,16,4877,45000,24703,24824,500,500,20176
38,3717201,3717217,3722066,4865,16,4849,45000,24824,24945,500,500,20055
39,3817250,3817266,3822068,4818,16,4802,45000,24945,25065,500,500,19935
40,3917297,3917313,3922056,4759,16,4743,45000,25065,25185,500,500,19815
41,4017345,4017361,4022059,4714,16,4698,45000,25185,25304,500,500,19696
42,4117392,4117408,4122062,4670,16,4654,45000,25304,25423,500,500,19577
43,4217439,4217455,4222068,4629,16,4613,45000,25423,25541,500,500,19459
44,4317488,4317504,4322056,4568,16,4552,45000,25541,25659,500,500,19341
45,4417551,4417567,4422074,4523,16,4507,45000,25659,25776,500,500,19224
46,4517597,4517613,4522060,4463,16,4447,45000,25776,25893,500,500,19107
47,4617643,4617659,4622053,4410,16,4394,45000,25893,26009,500,500,18991
48,4717689,4717706,4722063,4374,17,4357,45000,26009,26125,500,500,18875
49,4817737,4817753,4822069,4332,16,4316,45000,26125,26241,500,500,18759
50,4917784,4917800,4922056,4272,16,4256,45000,26241,26356,500,500,18644
51,5017830,5017846,5022052,4222,16,4206,45000,26356,26470,500,500,18530
52,5117876,5117892,5122063,4187,16,4171,45000,26470,26585,500,500,18415
53,5217922,5217938,5222068,4146,16,4130,45000,26585,26698,500,500,18302
54,5317969,5317985,5322054,4085,16,4069,45000,26698,26811,500,500,18189
55,5418015,5418031,5422061,4046,16,4030,45000,26811,26924,500,500,18076
56,5518062,5518078,5522059,3997,16,3981,45000,26924,27037,500,500,17963
57,5618109,5618125,5622057,3948,16,3932,45000,27037,27148,500,500,17852
58,5718155,5718171,5722063,3908,16,3892,45000,27148,27260,500,500,17740
59,5818201,5818217,5822068,3867,16,3851,45000,27260,27371,500,500,17629
60,5918247,5918263,5922061,3814,16,3798,45000,27371,27481,500,500,17519
61,6018294,6018310,6022071,3777,16,3761,45000,27481,27591,500,500,17409
62,6118341,6118357,6122057,3716,16,3700,45000,27591,27701,500,500,17299
63,6218387,6218403,6222076,3689,16,3673,45000,27701,27810,500,500,17190
64,6318434,6318451,6322078,3644,17,3627,45000,27810,27919,500,500,17081
65,6418481,6418497,6422065,3584,16,3568,45000,27919,28027,500,500,16973
66,6518528,6518544,6522070,3542,16,3526,45000,28027,28135,500,500,16865
67,6618574,6618591,6622058,3484,17,3467,45000,28135,28243,500,500,16757
68,6718621,6718637,6722052,3431,16,3415,45000,28243,28350,500,500,16650
69,6818667,6818683,6822064,3397,16,3381,45000,28350,28456,500,500,16544
70,6918714,6918730,6922068,3354,16,3338,45000,28456,28562,500,500,16438
71,7018761,7018777,7022055,3294,16,3278,45000,28562,28668,500,500,16332
72,7118808,7118824,7122060,3252,16,3236,45000,28668,28773,500,500,16227
73,7218854,7218871,7222057,3203,17,3186,45000,28773,28878,500,500,16122
74,7318900,7318916,7322056,3156,16,3140,45000,28878,28983,500,500,16017
75,7418947,7418963,7422062,3115,16,3099,45000,28983,29087,500,500,15913
76,7518994,7519010,7522063,3069,16,3053,45000,29087,29191,500,500,15809
77,7619040,7619057,7622055,3015,17,2998,45000,29191,29294,500,500,15706
78,7719086,7719103,7722050,2964,17,2947,45000,29294,29397,500,500,15603
79,7819133,7819149,7822062,2929,16,2913,45000,29397,29499,500,500,15501
80,7919180,7919196,7922068,2888,16,2872,45000,29499,29601,500,500,15399
81,8019227,8019243,8022058,2831,16,2815,45000,29601,29703,500,500,15297
82,8119273,8119289,8122208,2935,16,2919,45000,29703,29804,500,500,15196
83,8219319,8219335,8222298,2979,16,2963,45000,29804,29905,500,500,15095
84,8319364,8319380,8322363,2999,16,2983,45000,29905,30005,500,500,14995
85,8419409,8419425,8422431,3022,16,3006,45000,30005,30105,500,500,14895
86,8519455,8519471,8522486,3031,16,3015,45000,30105,30205,500,500,14795
87,8619503,8619519,8622569,3066,16,3050,45000,30205,30304,500,500,14696
88,8719549,8719565,8722638,3089,16,3073,45000,30304,30403,500,500,14597
89,8819595,8819611,8822703,3108,16,3092,45000,30403,30501,500,500,14499
90,8919641,8919657,8922791,3150,16,3134,45000,30501,30599,500,500,14401
91,9019687,9019703,9022840,3153,16,3137,45000,30599,30697,500,500,14303
92,9119753,9119769,9122900,3147,16,3131,45000,30697,30794,500,500,14206
93,9219800,9219816,9222966,3166,16,3150,45000,30794,30891,500,500,14109
94,9319866,9319882,9322999,3133,16,3117,45000,30891,30987,500,500,14013
95,9419911,9419928,9423006,3095,17,3078,45000,30987,31083,500,500,13917
96,9519957,9519973,9523003,3046,16,3030,45000,31083,31179,500,500,13821
97,9620003,9620019,9622999,2996,16,2980,45000,31179,31274,500,500,13726
98,9720048,9720064,9722995,2947,16,2931,45000,31274,31369,500,500,13631
99,9820094,9820110,9822998,2904,16,2888,45000,31369,31463,500,500,13537
100,9920140,9920156,9924906,4766,16,4750,45000,31463,31558,500,500,13442
101,10020190,10020206,10022962,2772,16,2756,45000,31558,31651,500,500,13349
102,10120235,10120251,10122046,1811,16,1795,45000,31651,31745,500,500,13255
103,10220281,10220297,10232067,11786,16,11770,45000,31745,31838,500,500,13162
104,10320339,10320355,10332069,11730,16,11714,45000,31838,31930,500,500,13070
105,10420385,10420401,10432074,11689,16,11673,45000,31930,32023,500,500,12977
106,10520430,10520447,10532081,11651,17,11634,45000,32023,32115,500,500,12885
107,10620477,10620493,10632076,11599,16,11583,45000,32115,32206,500,500,12794
108,10720523,10720539,10732076,11553,16,11537,45000,32206,32297,500,500,12703
109,10820570,10820586,10832072,11502,16,11486,45000,32297,32388,500,500,12612
110,10920617,10920633,10932054,11437,16,11421,45000,32388,32479,500,500,12521
111,11020664,11020680,11032081,11417,16,11401,45000,32479,32569,500,500,12431
112,11120725,11120741,11132068,11343,16,11327,45000,32569,32658,500,500,12342
113,11220791,11220806,11232054,11263,15,11248,45000,32658,32748,500,500,12252
114,11320838,11320854,11332065,11227,16,11211,45000,32748,32837,500,500,12163
115,11420885,11420901,11432066,11181,16,11165,45000,32837,32925,500,500,12075
116,11520931,11520947,11532056,11125,16,11109,45000,32925,33014,500,500,11986
117,11620979,11620995,11632046,11067,16,11051,45000,33014,33102,500,500,11898
118,11721025,11721041,11732063,11038,16,11022,45000,33102,33189,500,500,11811
119,11821072,11821088,11832058,10986,16,10970,45000,33189,33277,500,500,11723
120,11921118,11921134,11932062,10944,16,10928,45000,33277,33363,500,500,11637
121,12021165,12021181,12032070,10905,16,10889,45000,33363,33450,500,500,11550
122,12121212,12121228,12132075,10863,16,10847,45000,33450,33536,500,500,11464
123,12221260,12221276,12232065,10805,16,10789,45000,33536,33622,500,500,11378
124,12321308,12321323,12332067,10759,15,10744,45000,33622,33708,500,500,11292
125,12421355,12421371,12432056,10701,16,10685,45000,33708,33793,500,500,11207
126,12521404,12521420,12532063,10659,16,10643,45000,33793,33878,500,500,11122
127,12621452,12621468,12632067,10615,16,10599,45000,33878,33962,500,500,11038
128,12721499,12721515,12732071,10572,16,10556,45000,33962,34046,500,500,10954
129,12821547,12821563,12832058,10511,16,10495,45000,34046,34130,500,500,10870
130,12921595,12921611,12932052,10457,16,10441,45000,34130,34213,500,500,10787
131,13021643,13021659,13032072,10429,16,10413,45000,34213,34297,500,500,10703
132,13121692,13121708,13132059,10367,16,10351,45000,34297,34379,500,500,10621
133,13221740,13221756,13232063,10323,16,10307,45000,34379,34462,500,500,10538
