sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
57,5829206,5829223,5837769,8563,17,8546,65000,33160,33388,1000,1000,31612
58,5929251,5929267,5937783,8532,16,8516,65000,33388,33614,1000,1000,31386
59,6029297,6029313,6037778,8481,16,8465,65000,33614,33840,1000,1000,31160
60,6129341,6129358,6249131,119790,17,119773,65000,33840,34064,1000,1000,30936
61,6249156,6249172,6257763,8607,16,8591,65000,34064,34288,1000,1000,30712
62,6349205,6349221,6357771,8566,16,8550,65000,34288,34511,1000,1000,30489
63,6449249,6449266,6457782,8533,17,8516,65000,34511,34733,1000,1000,30267
64,6549296,6549313,6557773,8477,17,8460,65000,34733,34954,1000,1000,30046
65,6649341,6649358,6769126,119785,17,119768,65000,34954,35174,1000,1000,29826
66,6769152,6769167,6777754,8602,15,8587,65000,35174,35394,1000,1000,29606
67,6869200,6869216,6877776,8576,16,8560,65000,35394,35612,1000,1000,29388
68,6969263,6969279,6977770,8507,16,8491,50000,35612,35771,792,792,14229
69,7069307,7069324,7077778,8471,17,8454,50000,35771,35926,778,778,14074
70,7169353,7169369,7289133,119780,16,119764,50000,35926,36079,773,773,13921
71,7289158,7289174,7297761,8603,16,8587,50000,36079,36230,769,769,13770
72,7389207,7389223,7397775,8568,16,8552,50000,36230,36379,765,765,13621
73,7489252,7489268,7497777,8525,16,8509,50000,36379,36527,761,761,13473
74,7589297,7589313,7597772,8475,16,8459,50000,36527,36672,757,757,13328
75,7689342,7689358,7809133,119791,16,119775,50000,36672,36817,754,754,13183
76,7809158,7809174,7817748,8590,16,8574,50000,36817,36960,750,750,13040
77,7909206,7909223,7917776,8570,17,8553,50000,36960,37101,746,746,12899
78,8009270,8009287,8017769,8499,17,8482,50000,37101,37240,742,742,12760
79,8109315,8109332,8117780,8465,17,8448,50000,37240,37378,738,738,12622
80,8209361,8209377,8329130,119769,16,119753,50000,37378,37514,735,735,12486
81,8329155,8329171,8337755,8600,16,8584,50000,37514,37649,731,731,12351
82,8429204,8429220,8437784,8580,16,8564,50000,37649,37782,727,727,12218
83,8529267,8529283,8537777,8510,16,8494,50000,37782,37913,724,724,12087
84,8629312,8629328,8637775,8463,16,8447,50000,37913,38043,721,721,11957
85,8729357,8729373,8849130,119773,16,119757,50000,38043,38172,717,717,11828
86,8849156,8849171,8857765,8609,15,8594,50000,38172,38299,714,714,11701
87,8949203,8949220,8957780,8577,17,8560,50000,38299,38425,710,710,11575
88,9049249,9049266,9057779,8530,17,8513,50000,38425,38549,707,707,11451
89,9149294,9149311,9157775,8481,17,8464,50000,38549,38672,704,704,11328
90,9249340,9249357,9369128,119788,17,119771,50000,38672,38793,700,700,11207
91,9369153,9369169,9377760,8607,16,8591,50000,38793,38913,697,697,11087
92,9469201,9469217,9477774,8573,16,8557,50000,38913,39032,694,694,10968
93,9569245,9569262,9577773,8528,17,8511,50000,39032,39149,691,691,10851
94,9669290,9669307,9677777,8487,17,8470,50000,39149,39265,688,688,10735
95,9769335,9769352,9889132,119797,17,119780,50000,39265,39380,685,685,10620
96,9889158,9889173,9897762,8604,15,8589,50000,39380,39493,681,681,10507
97,9989205,9989222,9997777,8572,17,8555,50000,39493,39605,678,678,10395
98,10089265,10089281,10097778,8513,16,8497,50000,39605,39716,675,675,10284
99,10189309,10189326,10197772,8463,17,8446,50000,39716,39825,672,672,10175
100,10289355,10289371,10408221,118866,16,118850,50000,39825,39933,670,670,10067
