sequence,input0_bits,input1_bits,input2_bits,input3_bits,output_bits,actuator_permille,wall_ns,device_us
314,3cc25072,3ea00000,3c03126f,3ebc6a7f,3ebc2000,367,1675917,1589
315,3cc12ad8,3ea00000,3be56042,3ebbe76d,3ebc0000,367,1680000,1592
316,3cbfdb4d,3ea00000,3c03126f,3ebbe76d,3ebbe000,367,1673875,1587
317,3cbeb5b3,3ea00000,3be56042,3ebbe76d,3ebbe000,367,1676208,1588
318,3cbd9019,3ea00000,3be56042,3ebbe76d,3ebbc000,367,1673000,1587
319,3cbc408e,3ea00000,3c03126f,3ebbe76d,3ebba000,366,1676500,1590
320,3cbb1af4,3ea00000,3be56042,3ebb645a,3ebb8000,366,1672708,1585
321,3cb9f55a,3ea00000,3be56042,3ebb645a,3ebb6000,366,1679125,1592
322,3cb8cfc0,3ea00000,3be56042,3ebb645a,3ebb6000,366,1677375,1591
323,3cb7aa26,3ea00000,3be56042,3ebb645a,3ebb4000,366,1676500,1589
324,3cb6848c,3ea00000,3be56042,3ebb645a,3ebb2000,365,1673875,1587
325,3cb55ef2,3ea00000,3be56042,3ebae148,3ebb0000,365,1678834,1592
326,3cb46349,3ea00000,3bc49ba6,3ebae148,3ebb0000,365,1674458,1587
327,3cb33db0,3ea00000,3be56042,3ebae148,3ebae000,365,1679417,1592
328,3cb24207,3ea00000,3bc49ba6,3ebae148,3ebae000,365,1673875,1586
329,3cb11c6d,3ea00000,3be56042,3ebae148,3ebaa000,365,1677084,1590
330,3caff6d3,3ea00000,3be56042,3ebae148,3eba8000,364,1674458,1586
331,3caefb2b,3ea00000,3bc49ba6,3eba5e35,3eba8000,364,1679125,1592
332,3cadff82,3ea00000,3bc49ba6,3eba5e35,3eba8000,364,1678250,1591
333,3cad03da,3ea00000,3bc49ba6,3eba5e35,3eba6000,364,1679708,1592
334,3cac0831,3ea00000,3bc49ba6,3eba5e35,3eba4000,364,1675041,1587
335,3cab0c89,3ea00000,3bc49ba6,3eba5e35,3eba4000,364,1680000,1593
336,3caa10e0,3ea00000,3bc49ba6,3eba5e35,3eba2000,364,1674458,1587
337,3ca8eb46,3ea00000,3be56042,3eba5e35,3eb9e000,363,1681458,1594
338,3ca8198f,3ea00000,3ba3d70a,3eb9db23,3eba0000,363,1672709,1586
339,3ca71de7,3ea00000,3bc49ba6,3eb9db23,3eb9e000,363,1677084,1589
340,3ca6223e,3ea00000,3bc49ba6,3eb9db23,3eb9c000,363,1673583,1587
341,3ca55087,3ea00000,3ba3d70a,3eb9db23,3eb9c000,363,1678250,1590
342,3ca454de,3ea00000,3bc49ba6,3eb9db23,3eb9a000,363,1677958,1591
343,3ca35936,3ea00000,3bc49ba6,3eb9db23,3eb98000,362,1679708,1592
344,3ca2877f,3ea00000,3ba3d70a,3eb95810,3eb98000,362,1676500,1589
345,3ca1b5c8,3ea00000,3ba3d70a,3eb95810,3eb96000,362,1675625,1588
346,3ca0ba1f,3ea00000,3bc49ba6,3eb95810,3eb94000,362,1671834,1584
347,3c9fe868,3ea00000,3ba3d70a,3eb95810,3eb94000,362,1679416,1592
348,3c9f16b1,3ea00000,3ba3d70a,3eb95810,3eb94000,362,1675334,1588
349,3c9e1b09,3ea00000,3bc49ba6,3eb95810,3eb90000,361,1680292,1592
350,3c9d7343,3ea00000,3b83126f,3eb8d4fe,3eb92000,362,1673875,1588
351,3c9c779a,3ea00000,3bc49ba6,3eb95810,3eb8e000,361,1678541,1592
352,3c9ba5e3,3ea00000,3ba3d70a,3eb8d4fe,3eb8e000,361,1678250,1592
353,3c9afe1e,3ea00000,3b83126f,3eb8d4fe,3eb8e000,361,1677666,1590
354,3c9a2c67,3ea00000,3ba3d70a,3eb8d4fe,3eb8c000,361,1678833,1591
355,3c995aaf,3ea00000,3ba3d70a,3eb8d4fe,3eb8c000,361,1678250,1591
356,3c9888f8,3ea00000,3ba3d70a,3eb8d4fe,3eb8a000,361,1676209,1590
357,3c97b741,3ea00000,3ba3d70a,3eb8d4fe,3eb8a000,361,1680000,1592
358,3c96e58a,3ea00000,3ba3d70a,3eb8d4fe,3eb88000,360,1672709,1586
359,3c963dc5,3ea00000,3b83126f,3eb851ec,3eb88000,360,1679125,1592
360,3c956c0d,3ea00000,3ba3d70a,3eb851ec,3eb86000,360,1671250,1584
361,3c94c448,3ea00000,3b83126f,3eb851ec,3eb86000,360,1677959,1590
362,3c941c82,3ea00000,3b83126f,3eb851ec,3eb86000,360,1684958,1597
363,3c934acb,3ea00000,3ba3d70a,3eb851ec,3eb82000,360,1678250,1592
364,3c92a305,3ea00000,3b83126f,3eb851ec,3eb84000,360,1675625,1588
365,3c91d14e,3ea00000,3ba3d70a,3eb851ec,3eb80000,359,1677375,1590
366,3c912989,3ea00000,3b83126f,3eb7ced9,3eb80000,359,1673583,1587
367,3c9081c3,3ea00000,3b83126f,3eb7ced9,3eb80000,359,1677667,1590
368,3c8fd9fd,3ea00000,3b83126f,3eb7ced9,3eb7e000,359,1675916,1588
369,3c8f3238,3ea00000,3b83126f,3eb7ced9,3eb7e000,359,1678834,1591
370,3c8e8a72,3ea00000,3b83126f,3eb7ced9,3eb7c000,359,1674458,1587
371,3c8de2ac,3ea00000,3b83126f,3eb7ced9,3eb7c000,359,1678542,1591
372,3c8d3ae7,3ea00000,3b83126f,3eb7ced9,3eb7c000,359,1679417,1592
373,3c8c9321,3ea00000,3b83126f,3eb7ced9,3eb7a000,359,1676209,1589
374,3c8beb5b,3ea00000,3b83126f,3eb7ced9,3eb7a000,359,1676500,1589
375,3c8b4396,3ea00000,3b83126f,3eb7ced9,3eb78000,358,1677084,1590
376,3c8ac5c1,3ea00000,3b449ba6,3eb74bc7,3eb78000,358,1675917,1588
377,3c8a1dfc,3ea00000,3b83126f,3eb74bc7,3eb76000,358,1677375,1590
378,3c897636,3ea00000,3b83126f,3eb74bc7,3eb76000,358,1672416,1586
379,3c88f862,3ea00000,3b449ba6,3eb74bc7,3eb76000,358,1676791,1589
380,3c88509c,3ea00000,3b83126f,3eb74bc7,3eb74000,358,1708583,1587
381,3c87d2c8,3ea00000,3b449ba6,3eb74bc7,3eb74000,358,1716458,1626
382,3c872b02,3ea00000,3b83126f,3eb74bc7,3eb72000,358,1731333,1641
383,3c86ad2e,3ea00000,3b449ba6,3eb74bc7,3eb74000,358,1728417,1639
384,3c860568,3ea00000,3b83126f,3eb74bc7,3eb70000,357,1722584,1633
385,3c858794,3ea00000,3b449ba6,3eb6c8b4,3eb72000,358,1726958,1637
386,3c84dfce,3ea00000,3b83126f,3eb74bc7,3eb70000,357,1722292,1633
387,3c8461fa,3ea00000,3b449ba6,3eb6c8b4,3eb70000,357,1719375,1630
388,3c83e426,3ea00000,3b449ba6,3eb6c8b4,3eb6e000,357,1721125,1633
389,3c836651,3ea00000,3b449ba6,3eb6c8b4,3eb6e000,357,1730750,1643
390,3c82e87d,3ea00000,3b449ba6,3eb6c8b4,3eb6e000,357,1723459,1636
391,3c8240b8,3ea00000,3b83126f,3eb6c8b4,3eb6c000,357,1726375,1639
392,3c81c2e3,3ea00000,3b449ba6,3eb6c8b4,3eb6c000,357,1728416,1641
393,3c81450f,3ea00000,3b449ba6,3eb6c8b4,3eb6c000,357,1726667,1640
394,3c80c73b,3ea00000,3b449ba6,3eb6c8b4,3eb6a000,357,1717042,1629
395,3c804966,3ea00000,3b449ba6,3eb6c8b4,3eb6a000,357,1726958,1639
396,3c7f9724,3ea00000,3b449ba6,3eb6c8b4,3eb6a000,357,1720834,1634
397,3c7e9b7c,3ea00000,3b449ba6,3eb6c8b4,3eb68000,356,1724042,1637
398,3c7d9fd3,3ea00000,3b449ba6,3eb645a2,3eb68000,356,1723167,1636
399,3c7ca42b,3ea00000,3b449ba6,3eb645a2,3eb66000,356,1724916,1637
400,3c7ba882,3ea00000,3b449ba6,3eb645a2,3eb66000,356,1752333,1637
401,3c7b00bd,3ea00000,3b03126f,3eb645a2,3eb68000,356,1708875,1619
402,3c7a0514,3ea00000,3b449ba6,3eb645a2,3eb66000,356,1764292,1675
403,3c79096c,3ea00000,3b449ba6,3eb645a2,3eb64000,356,1763125,1673
404,3c780dc3,3ea00000,3b449ba6,3eb645a2,3eb64000,356,1762542,1672
405,3c7765fe,3ea00000,3b03126f,3eb645a2,3eb64000,356,1766625,1677
406,3c766a55,3ea00000,3b449ba6,3eb645a2,3eb62000,356,1754959,1665
407,3c756ead,3ea00000,3b449ba6,3eb645a2,3eb62000,356,1752625,1663
408,3c74c6e7,3ea00000,3b03126f,3eb645a2,3eb64000,356,1755833,1667
409,3c73cb3e,3ea00000,3b449ba6,3eb645a2,3eb62000,356,1760500,1673
410,3c72cf96,3ea00000,3b449ba6,3eb645a2,3eb60000,355,1746792,1659
411,3c7227d0,3ea00000,3b03126f,3eb5c28f,3eb60000,355,1751167,1639
412,3c71800a,3ea00000,3b03126f,3eb5c28f,3eb60000,355,1720542,1633
413,3c708462,3ea00000,3b449ba6,3eb5c28f,3eb5e000,355,1720250,1633
414,3c6fdc9c,3ea00000,3b03126f,3eb5c28f,3eb60000,355,1711208,1622
415,3c6f34d7,3ea00000,3b03126f,3eb5c28f,3eb5e000,355,1720833,1633
416,3c6e392e,3ea00000,3b449ba6,3eb5c28f,3eb5c000,355,1713833,1627
417,3c6d9168,3ea00000,3b03126f,3eb5c28f,3eb5e000,355,1719083,1631
418,3c6ce9a3,3ea00000,3b03126f,3eb5c28f,3eb5e000,355,1718500,1631
419,3c6bedfa,3ea00000,3b449ba6,3eb5c28f,3eb5c000,355,1723459,1636
420,3c6b4635,3ea00000,3b03126f,3eb5c28f,3eb5c000,355,1719375,1632
421,3c6a9e6f,3ea00000,3b03126f,3eb5c28f,3eb5c000,355,1722583,1635
422,3c69f6a9,3ea00000,3b03126f,3eb5c28f,3eb5c000,355,1720833,1633
423,3c68fb01,3ea00000,3b449ba6,3eb5c28f,3eb5a000,355,1718208,1630
424,3c68533b,3ea00000,3b03126f,3eb5c28f,3eb5a000,355,1713834,1627
425,3c67ab75,3ea00000,3b03126f,3eb5c28f,3eb5a000,355,1718208,1630
426,3c6703b0,3ea00000,3b03126f,3eb5c28f,3eb5a000,355,1710917,1623
427,3c660807,3ea00000,3b449ba6,3eb5c28f,3eb58000,354,1711208,1623
428,3c65b424,3ea00000,3a83126f,3eb53f7d,3eb5a000,355,1717917,1630
429,3c64b87c,3ea00000,3b449ba6,3eb5c28f,3eb56000,354,1715000,1627
430,3c6410b6,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1708875,1621
431,3c6368f1,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1708000,1621
432,3c63150e,3ea00000,3a83126f,3eb53f7d,3eb58000,354,1707417,1620
433,3c626d48,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1680000,1589
434,3c61c582,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1673584,1586
435,3c611dbd,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1680875,1593
436,3c6075f7,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1674167,1586
437,3c5fce31,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1679125,1592
438,3c5f266c,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1673292,1587
439,3c5e7ea6,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1680000,1593
440,3c5e2ac3,3ea00000,3a83126f,3eb53f7d,3eb54000,354,1675042,1588
441,3c5d82fd,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1678542,1592
442,3c5cdb38,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1681458,1594
443,3c5c3372,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1677375,1591
444,3c5b8bac,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1671833,1585
445,3c5b37ca,3ea00000,3a83126f,3eb53f7d,3eb52000,354,1678833,1592
446,3c5a9004,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1677959,1591
447,3c59e83e,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1682625,1596
448,3c594079,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1671250,1585
449,3c5898b3,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1676500,1589
450,3c5844d0,3ea00000,3a83126f,3eb53f7d,3eb50000,354,1676208,1590
451,3c579d0a,3ea00000,3b03126f,3eb53f7d,3eb4e000,353,1677083,1589
452,3c56f545,3ea00000,3b03126f,3eb4bc6a,3eb4e000,353,1680875,1593
453,3c56a162,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1680875,1593
454,3c564d7f,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1698375,1589
455,3c55a5b9,3ea00000,3b03126f,3eb4bc6a,3eb4c000,353,1707125,1617
456,3c5551d7,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1707708,1618
457,3c54aa11,3ea00000,3b03126f,3eb4bc6a,3eb4c000,353,1717042,1627
458,3c54562e,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1708000,1618
459,3c53ae68,3ea00000,3b03126f,3eb4bc6a,3eb4c000,353,1714708,1625
460,3c535a86,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1710625,1620
461,3c52b2c0,3ea00000,3b03126f,3eb4bc6a,3eb4a000,353,1708000,1618
462,3c525edd,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1717042,1628
463,3c520afa,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1719083,1631
464,3c516335,3ea00000,3b03126f,3eb4bc6a,3eb4a000,353,1712084,1624
465,3c510f52,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1716458,1629
466,3c50678c,3ea00000,3b03126f,3eb4bc6a,3eb4a000,353,1715875,1629
467,3c5013a9,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1717333,1629
468,3c4fbfc6,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1711209,1624
469,3c4f1801,3ea00000,3b03126f,3eb4bc6a,3eb48000,353,1715875,1628
470,3c4ec41e,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1714125,1626
471,3c4e703b,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1717042,1628
472,3c4dc875,3ea00000,3b03126f,3eb4bc6a,3eb48000,353,1715000,1627
473,3c4d7492,3ea00000,3a83126f,3eb4bc6a,3eb48000,353,1713541,1625
474,3c4d20b0,3ea00000,3a83126f,3eb4bc6a,3eb48000,353,1712375,1624
475,3c4c78ea,3ea00000,3b03126f,3eb4bc6a,3eb46000,352,1719958,1633
476,3c4c2507,3ea00000,3a83126f,3eb43958,3eb48000,353,1712375,1625
477,3c4bd124,3ea00000,3a83126f,3eb4bc6a,3eb48000,353,1715292,1627
478,3c4b295f,3ea00000,3b03126f,3eb4bc6a,3eb46000,352,1716750,1629
479,3c4ad57c,3ea00000,3a83126f,3eb43958,3eb46000,352,1713833,1626
480,3c4a8199,3ea00000,3a83126f,3eb43958,3eb46000,352,1705083,1618
481,3c4a2db6,3ea00000,3a83126f,3eb43958,3eb46000,352,1710042,1623
482,3c49d9d3,3ea00000,3a83126f,3eb43958,3eb46000,352,1713833,1626
483,3c4985f0,3ea00000,3a83126f,3eb43958,3eb46000,352,1710042,1622
484,3c49320e,3ea00000,3a83126f,3eb43958,3eb46000,352,1706541,1618
485,3c48de2b,3ea00000,3a83126f,3eb43958,3eb44000,352,1703042,1615
486,3c488a48,3ea00000,3a83126f,3eb43958,3eb44000,352,1697792,1610
487,3c483665,3ea00000,3a83126f,3eb43958,3eb44000,352,1693708,1593
488,3c47e282,3ea00000,3a83126f,3eb43958,3eb44000,352,1680000,1594
489,3c478e9f,3ea00000,3a83126f,3eb43958,3eb44000,352,1680000,1592
490,3c473abd,3ea00000,3a83126f,3eb43958,3eb44000,352,1673875,1588
491,3c46e6da,3ea00000,3a83126f,3eb43958,3eb44000,352,1681750,1595
492,3c4692f7,3ea00000,3a83126f,3eb43958,3eb44000,352,1682916,1596
493,3c463f14,3ea00000,3a83126f,3eb43958,3eb44000,352,1681167,1593
494,3c45eb31,3ea00000,3a83126f,3eb43958,3eb44000,352,1672417,1586
495,3c45974e,3ea00000,3a83126f,3eb43958,3eb42000,352,1680292,1593
496,3c45436c,3ea00000,3a83126f,3eb43958,3eb42000,352,1676208,1589
497,3c44ef89,3ea00000,3a83126f,3eb43958,3eb42000,352,1679125,1592
498,3c449ba6,3ea00000,3a83126f,3eb43958,3eb42000,352,1676500,1589
499,3c4447c3,3ea00000,3a83126f,3eb43958,3eb42000,352,1680584,1594
500,3c43f3e0,3ea00000,3a83126f,3eb43958,3eb42000,352,1673000,1587
501,3c43f3e0,3ea00000,00000000,3eb43958,3eb44000,352,1680292,1594
502,3c439ffd,3ea00000,3a83126f,3eb43958,3eb42000,352,1676792,1590
503,3c434c1b,3ea00000,3a83126f,3eb43958,3eb42000,352,1678250,1591
504,3c42f838,3ea00000,3a83126f,3eb43958,3eb42000,352,1676208,1589
505,3c42a455,3ea00000,3a83126f,3eb43958,3eb40000,352,1679125,1592
506,3c425072,3ea00000,3a83126f,3eb43958,3eb40000,352,1675333,1588
507,3c41fc8f,3ea00000,3a83126f,3eb43958,3eb40000,352,1678250,1591
508,3c41a8ac,3ea00000,3a83126f,3eb43958,3eb40000,352,1676792,1590
509,3c4154ca,3ea00000,3a83126f,3eb43958,3eb40000,352,1677667,1591
510,3c4100e7,3ea00000,3a83126f,3eb43958,3eb40000,352,1674750,1587
511,3c40ad04,3ea00000,3a83126f,3eb43958,3eb40000,352,1680000,1592
512,3c405921,3ea00000,3a83126f,3eb43958,3eb40000,352,1680583,1593
513,3c40053e,3ea00000,3a83126f,3eb43958,3eb40000,352,1680291,1592
514,3c3fb15b,3ea00000,3a83126f,3eb43958,3eb40000,352,1734250,1648
515,3c3fb15b,3ea00000,00000000,3eb43958,3eb40000,352,1677958,1591
516,3c3f5d79,3ea00000,3a83126f,3eb43958,3eb3e000,351,1671542,1585
517,3c3f0996,3ea00000,3a83126f,3eb3b646,3eb3e000,351,1679417,1593
518,3c3eb5b3,3ea00000,3a83126f,3eb3b646,3eb3e000,351,1674166,1587
519,3c3eb5b3,3ea00000,00000000,3eb3b646,3eb40000,352,1679125,1592
520,3c3e61d0,3ea00000,3a83126f,3eb43958,3eb3e000,351,1675334,1588
521,3c3e0ded,3ea00000,3a83126f,3eb3b646,3eb3e000,351,1680292,1593
522,3c3e0ded,3ea00000,00000000,3eb3b646,3eb3e000,351,1678542,1591
523,3c3dba0a,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1680291,1593
524,3c3dba0a,3ea00000,00000000,3eb3b646,3eb3e000,351,1675042,1588
525,3c3d6627,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1678833,1592
526,3c3d1245,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1676208,1589
527,3c3d1245,3ea00000,00000000,3eb3b646,3eb3e000,351,1678542,1591
528,3c3cbe62,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1676500,1589
529,3c3cbe62,3ea00000,00000000,3eb3b646,3eb3e000,351,1679417,1592
530,3c3c6a7f,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1677667,1591
531,3c3c169c,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1679708,1592
532,3c3c169c,3ea00000,00000000,3eb3b646,3eb3e000,351,1679125,1592
533,3c3bc2b9,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1679416,1592
534,3c3bc2b9,3ea00000,00000000,3eb3b646,3eb3e000,351,1674459,1587
535,3c3b6ed6,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1678542,1593
536,3c3b6ed6,3ea00000,00000000,3eb3b646,3eb3c000,351,1673583,1586
537,3c3b1af4,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1675333,1589
538,3c3ac711,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1677666,1590
539,3c3ac711,3ea00000,00000000,3eb3b646,3eb3c000,351,1679125,1592
540,3c3a732e,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1677667,1590
541,3c3a732e,3ea00000,00000000,3eb3b646,3eb3c000,351,1680584,1594
542,3c3a1f4b,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1678833,1592
543,3c3a1f4b,3ea00000,00000000,3eb3b646,3eb3c000,351,1678833,1591
544,3c39cb68,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1675917,1589
545,3c39cb68,3ea00000,00000000,3eb3b646,3eb3c000,351,1677666,1591
546,3c397785,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1675334,1587
547,3c3923a3,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1675625,1588
548,3c3923a3,3ea00000,00000000,3eb3b646,3eb3c000,351,1674166,1586
549,3c38cfc0,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1679416,1592
550,3c38cfc0,3ea00000,00000000,3eb3b646,3eb3c000,351,1676500,1590
551,3c387bdd,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1677375,1591
552,3c387bdd,3ea00000,00000000,3eb3b646,3eb3c000,351,1679416,1593
553,3c3827fa,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1678833,1593
554,3c3827fa,3ea00000,00000000,3eb3b646,3eb3a000,351,1675041,1588
555,3c37d417,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1680000,1593
556,3c37d417,3ea00000,00000000,3eb3b646,3eb3a000,351,1675916,1588
557,3c378034,3ea00000,3a83126f,3eb3b646,3eb38000,351,1676500,1590
558,3c378034,3ea00000,00000000,3eb3b646,3eb3a000,351,1673292,1586
559,3c372c52,3ea00000,3a83126f,3eb3b646,3eb38000,351,1678834,1592
560,3c372c52,3ea00000,00000000,3eb3b646,3eb3a000,351,1676208,1590
561,3c36d86f,3ea00000,3a83126f,3eb3b646,3eb38000,351,1677375,1590
562,3c36d86f,3ea00000,00000000,3eb3b646,3eb3a000,351,1677375,1590
563,3c36848c,3ea00000,3a83126f,3eb3b646,3eb38000,351,1678542,1591
564,3c36848c,3ea00000,00000000,3eb3b646,3eb3a000,351,1673584,1587
565,3c3630a9,3ea00000,3a83126f,3eb3b646,3eb38000,351,1676500,1590
566,3c3630a9,3ea00000,00000000,3eb3b646,3eb3a000,351,1677958,1590
567,3c35dcc6,3ea00000,3a83126f,3eb3b646,3eb38000,351,1677667,1590
568,3c35dcc6,3ea00000,00000000,3eb3b646,3eb3a000,351,1674750,1588
569,3c3588e3,3ea00000,3a83126f,3eb3b646,3eb38000,351,1678250,1591
570,3c3588e3,3ea00000,00000000,3eb3b646,3eb3a000,351,1678542,1591
571,3c353501,3ea00000,3a83126f,3eb3b646,3eb38000,351,1679416,1592
572,3c353501,3ea00000,00000000,3eb3b646,3eb38000,351,1678834,1593
573,3c34e11e,3ea00000,3a83126f,3eb3b646,3eb38000,351,1684083,1597
574,3c34e11e,3ea00000,00000000,3eb3b646,3eb38000,351,1675041,1588
575,3c348d3b,3ea00000,3a83126f,3eb3b646,3eb36000,350,1677959,1591
576,3c348d3b,3ea00000,00000000,3eb33333,3eb38000,351,1675625,1588
577,3c343958,3ea00000,3a83126f,3eb3b646,3eb36000,350,1717333,1626
578,3c343958,3ea00000,00000000,3eb33333,3eb38000,351,1708291,1618
579,3c343958,3ea00000,00000000,3eb3b646,3eb38000,351,1720542,1631
580,3c33e575,3ea00000,3a83126f,3eb3b646,3eb36000,350,1724917,1636
581,3c33e575,3ea00000,00000000,3eb33333,3eb38000,351,1725791,1636
582,3c33e575,3ea00000,00000000,3eb3b646,3eb38000,351,1728417,1639
583,3c339192,3ea00000,3a83126f,3eb3b646,3eb36000,350,1724042,1633
584,3c339192,3ea00000,00000000,3eb33333,3eb38000,351,1718500,1631
585,3c333db0,3ea00000,3a83126f,3eb3b646,3eb36000,350,1722292,1634
586,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1723750,1636
587,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1724625,1638
588,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1722584,1635
589,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1722875,1635
590,3c32e9cd,3ea00000,3a83126f,3eb33333,3eb36000,350,1721708,1634
591,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1727250,1639
592,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1726667,1638
593,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1726375,1639
594,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1722583,1635
595,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1727542,1640
596,3c3295ea,3ea00000,3a83126f,3eb33333,3eb34000,350,1721125,1633
597,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1756417,1667
598,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1752333,1663
599,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1768375,1678
600,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1759917,1670
601,3ed25edd,3f100000,3a83126f,3eb33333,3f800000,1000,1737459,1648
602,3ed081c3,3f100000,3e3a5e35,3f800000,3f800000,1000,1766042,1675
603,3ecea748,3f100000,3e395810,3f800000,3f800000,1000,1757875,1668
604,3ecccccd,3f100000,3e395810,3f800000,3f800000,1000,1765750,1678
605,3ecaf4f1,3f100000,3e3851ec,3f800000,3f800000,1000,1767792,1680
606,3ec91fb4,3f100000,3e374bc7,3f800000,3f800000,1000,1764000,1676
607,3ec74a77,3f100000,3e374bc7,3f800000,3f800000,1000,1759625,1672
608,3ec577d9,3f100000,3e3645a2,3f800000,3f800000,1000,1759917,1673
609,3ec3a7db,3f100000,3e353f7d,3f800000,3f800000,1000,1732209,1644
610,3ec1da7b,3f100000,3e343958,3f800000,3f800000,1000,1725208,1638
611,3ec00d1b,3f100000,3e343958,3f800000,3f800000,1000,1724334,1638
612,3ebe425b,3f100000,3e333333,3f800000,3f800000,1000,1730459,1643
613,3ebc7a3a,3f100000,3e322d0e,3f800000,3f800000,1000,1729583,1642
614,3ebab218,3f100000,3e322d0e,3f800000,3f800000,1000,1726083,1638
615,3eb8ec96,3f100000,3e3126e9,3f800000,3f800000,1000,1728125,1640
616,3eb729b3,3f100000,3e3020c5,3f800000,3f800000,1000,1726375,1639
617,3eb566cf,3f100000,3e3020c5,3f800000,3f800000,1000,1727250,1639
618,3eb3a92a,3f100000,3e2e147b,3f800000,3f800000,1000,1729291,1642
619,3eb1e8e6,3f100000,3e2f1aa0,3f800000,3f800000,1000,1729000,1641
620,3eb02de0,3f100000,3e2d0e56,3f800000,3f800000,1000,1725209,1638
621,3eae72da,3f100000,3e2d0e56,3f800000,3f800000,1000,1727833,1639
622,3eacba73,3f100000,3e2c0831,3f800000,3f800000,1000,1716167,1629
623,3eab020c,3f100000,3e2c0831,3f800000,3f800000,1000,1714125,1627
624,3ea94ee4,3f100000,3e29fbe7,3f800000,3f800000,1000,1711792,1624
625,3ea79bbb,3f100000,3e29fbe7,3f800000,3f800000,1000,1719083,1632
626,3ea5e892,3f100000,3e29fbe7,3f800000,3f800000,1000,1711792,1624
627,3ea43809,3f100000,3e28f5c3,3f800000,3f800000,1000,1713250,1626
628,3ea28a1e,3f100000,3e27ef9e,3f800000,3f800000,1000,1705084,1617
629,3ea0ded3,3f100000,3e26e979,3f800000,3f800000,1000,1707125,1619
630,3e9f3387,3f100000,3e26e979,3f800000,3f800000,1000,1699250,1590
631,3e9d8adb,3f100000,3e25e354,3f800000,3f7f4000,997,1676500,1590
632,3e9be4cd,3f100000,3e24dd2f,3f7f3b64,3f7e2000,993,1677083,1590
633,3e9a43fe,3f100000,3e22d0e5,3f7e353f,3f7d0000,988,1679417,1592
