sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
1,1586,19601,126145,124559,18015,106544,45000,20000,20266,951,951,24734
2,126712,126940,139305,12593,228,12365,45000,20266,20543,992,992,24457
3,226774,226990,229818,3044,216,2828,45000,20543,20817,986,986,24183
4,326827,327034,329921,3094,207,2887,45000,20817,21088,979,979,23912
5,426878,427086,429969,3091,208,2883,45000,21088,21356,972,972,23644
6,526951,527154,530035,3084,203,2881,45000,21356,21620,965,965,23380
7,627038,627240,630124,3086,202,2884,45000,21620,21882,958,958,23118
8,727128,727330,730193,3065,202,2863,45000,21882,22141,951,951,22859
9,827204,827407,830259,3055,203,2852,45000,22141,22397,944,944,22603
10,927276,927476,929336,2060,200,1860,45000,22397,22649,937,937,22351
11,1027328,1027555,1039362,12034,227,11807,45000,22649,22899,931,931,22101
12,1127381,1127611,1139362,11981,230,11751,45000,22899,23147,924,924,21853
13,1227434,1227656,1239365,11931,222,11709,45000,23147,23391,917,917,21609
14,1327488,1327707,1339383,11895,219,11676,45000,23391,23632,911,911,21368
15,1427547,1427749,1439372,11825,202,11623,45000,23632,23871,905,905,21129
16,1527600,1527802,1539369,11769,202,11567,45000,23871,24107,898,898,20893
17,1627653,1627857,1639383,11730,204,11526,45000,24107,24340,892,892,20660
18,1727706,1727907,1739360,11654,201,11453,45000,24340,24571,886,886,20429
19,1827758,1827959,1839368,11610,201,11409,45000,24571,24799,879,879,20201
20,1927811,1928012,1939345,11534,201,11333,45000,24799,25024,873,873,19976
21,2027865,2028067,2039361,11496,202,11294,45000,25024,25247,867,867,19753
22,2127918,2128120,2139364,11446,202,11244,45000,25247,25467,861,861,19533
23,2227971,2228172,2239351,11380,201,11179,45000,25467,25685,856,856,19315
24,2328024,2328227,2339353,11329,203,11126,45000,25685,25900,850,850,19100
25,2428077,2428277,2439355,11278,200,11078,45000,25900,26113,844,844,18887
26,2528131,2528333,2539359,11228,202,11026,45000,26113,26323,838,838,18677
27,2628183,2628385,2639349,11166,202,10964,45000,26323,26531,833,833,18469
28,2728237,2728439,2739371,11134,202,10932,45000,26531,26736,827,827,18264
29,2828290,2828491,2839358,11068,201,10867,45000,26736,26940,822,822,18060
30,2928343,2928545,2939352,11009,202,10807,45000,26940,27140,816,816,17860
31,3028396,3028597,3039344,10948,201,10747,45000,27140,27339,811,811,17661
32,3128451,3128652,3139399,10948,201,10747,45000,27339,27535,806,806,17465
33,3228508,3228711,3239393,10885,203,10682,45000,27535,27729,801,801,17271
34,3328562,3328763,3339399,10837,201,10636,45000,27729,27921,795,795,17079
35,3428617,3428819,3439358,10741,202,10539,45000,27921,28110,790,790,16890
36,3528671,3528872,3539362,10691,201,10490,45000,28110,28298,785,785,16702
37,3628726,3628928,3639351,10625,202,10423,45000,28298,28483,780,780,16517
