sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
1,1584,19574,122350,120766,17990,102776,45000,20000,20266,951,951,24734
2,122917,123148,130889,7972,231,7741,45000,20266,20543,992,992,24457
3,222978,223194,230999,8021,216,7805,45000,20543,20817,986,986,24183
4,323052,323260,331046,7994,208,7786,45000,20817,21088,979,979,23912
5,423127,423335,431111,7984,208,7776,45000,21088,21356,972,972,23644
6,523198,523403,531126,7928,205,7723,45000,21356,21620,965,965,23380
7,623253,623455,631136,7883,202,7681,45000,21620,21882,958,958,23118
8,723306,723509,731134,7828,203,7625,45000,21882,22141,951,951,22859
9,823359,823564,831132,7773,205,7568,45000,22141,22397,944,944,22603
10,923413,923615,931134,7721,202,7519,45000,22397,22649,937,937,22351
11,1023466,1023669,1031135,7669,203,7466,45000,22649,22899,931,931,22101
12,1123520,1123723,1131126,7606,203,7403,45000,22899,23147,924,924,21853
13,1223573,1223774,1231130,7557,201,7356,45000,23147,23391,917,917,21609
14,1323626,1323826,1331134,7508,200,7308,45000,23391,23632,911,911,21368
15,1423678,1423880,1431135,7457,202,7255,45000,23632,23871,905,905,21129
16,1523733,1523934,1531132,7399,201,7198,45000,23871,24107,898,898,20893
17,1623785,1623990,1631140,7355,205,7150,45000,24107,24340,892,892,20660
18,1723839,1724041,1731128,7289,202,7087,45000,24340,24571,886,886,20429
19,1823892,1824094,1831132,7240,202,7038,45000,24571,24799,879,879,20201
20,1923946,1924147,1931130,7184,201,6983,45000,24799,25024,873,873,19976
21,2023998,2024200,2031138,7140,202,6938,45000,25024,25247,867,867,19753
22,2124051,2124252,2131129,7078,201,6877,45000,25247,25467,861,861,19533
23,2224104,2224307,2231131,7027,203,6824,45000,25467,25685,856,856,19315
24,2324157,2324358,2331142,6985,201,6784,45000,25685,25900,850,850,19100
25,2424211,2424412,2431131,6920,201,6719,45000,25900,26113,844,844,18887
26,2524265,2524466,2531134,6869,201,6668,45000,26113,26323,838,838,18677
27,2624318,2624520,2631124,6806,202,6604,45000,26323,26531,833,833,18469
28,2724371,2724572,2731136,6765,201,6564,45000,26531,26736,827,827,18264
29,2824425,2824626,2831135,6710,201,6509,45000,26736,26940,822,822,18060
30,2924478,2924680,2931132,6654,202,6452,45000,26940,27140,816,816,17860
31,3024531,3024732,3031128,6597,201,6396,45000,27140,27339,811,811,17661
32,3124585,3124786,3131161,6576,201,6375,45000,27339,27535,806,806,17465
33,3224660,3224863,3231159,6499,203,6296,45000,27535,27729,801,801,17271
34,3324713,3324914,3331160,6447,201,6246,45000,27729,27921,795,795,17079
35,3424768,3424969,3431112,6344,201,6143,45000,27921,28110,790,790,16890
36,3524824,3525025,3531131,6307,201,6106,45000,28110,28298,785,785,16702
37,3624878,3625080,3631124,6246,202,6044,45000,28298,28483,780,780,16517
38,3724948,3725150,3731134,6186,202,5984,45000,28483,28666,775,775,16334
39,3825002,3825204,3831133,6131,202,5929,45000,28666,28847,770,770,16153
40,3925056,3925259,3931127,6071,203,5868,45000,28847,29026,766,766,15974
41,4025109,4025322,4031136,6027,213,5814,45000,29026,29203,761,761,15797
42,4125163,4125365,4131133,5970,202,5768,45000,29203,29378,756,756,15622
43,4225216,4225418,4231133,5917,202,5715,45000,29378,29551,752,752,15449
44,4325270,4325471,4331124,5854,201,5653,45000,29551,29722,747,747,15278
45,4425322,4425525,4431136,5814,203,5611,45000,29722,29891,742,742,15109
46,4525376,4525579,4531132,5756,203,5553,45000,29891,30058,738,738,14942
47,4625429,4625631,4631130,5701,202,5499,45000,30058,30223,733,733,14777
48,4725483,4725684,4731137,5654,201,5453,45000,30223,30386,729,729,14614
49,4825536,4825738,4831135,5599,202,5397,45000,30386,30548,725,725,14452
50,4925589,4925790,4931131,5542,201,5341,45000,30548,30707,720,720,14293
51,5025643,5025844,5031127,5484,201,5283,45000,30707,30865,716,716,14135
52,5125695,5125896,5131135,5440,201,5239,45000,30865,31021,712,712,13979
53,5225748,5225951,5231134,5386,203,5183,45000,31021,31175,708,708,13825
54,5325802,5326002,5331127,5325,200,5125,45000,31175,31327,704,704,13673
55,5425855,5426056,5431137,5282,201,5081,45000,31327,31478,700,700,13522
56,5525909,5526111,5531135,5226,202,5024,45000,31478,31627,696,696,13373
57,5625962,5626163,5631131,5169,201,4968,45000,31627,31774,692,692,13226
58,5726015,5726217,5731128,5113,202,4911,45000,31774,31920,688,688,13080
59,5826068,5826269,5831139,5071,201,4870,45000,31920,32063,684,684,12937
60,5926121,5926322,5931137,5016,201,4815,45000,32063,32206,680,680,12794
61,6026174,6026374,6031131,4957,200,4757,45000,32206,32346,676,676,12654
62,6126227,6126428,6131130,4903,201,4702,45000,32346,32485,673,673,12515
63,6226280,6226481,6231150,4870,201,4669,45000,32485,32622,669,669,12378
64,6326352,6326553,6331138,4786,201,4585,45000,32622,32758,665,665,12242
65,6426404,6426609,6431137,4733,205,4528,45000,32758,32893,662,662,12107
66,6526458,6526659,6531133,4675,201,4474,45000,32893,33025,658,658,11975
67,6626511,6626713,6631133,4622,202,4420,45000,33025,33156,655,655,11844
68,6726563,6726764,6731130,4567,201,4366,45000,33156,33286,651,651,11714
