sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
37,3607364,3607381,3612552,5188,17,5171,65000,31853,32086,1000,1000,32914
38,3707411,3707428,3712548,5137,17,5120,65000,32086,32317,1000,1000,32683
39,3807457,3807474,3812560,5103,17,5086,65000,32317,32548,1000,1000,32452
40,3907505,3907521,3912567,5062,16,5046,65000,32548,32778,1000,1000,32222
41,4007550,4007567,4012556,5006,17,4989,65000,32778,33007,1000,1000,31993
42,4107597,4107614,4112549,4952,17,4935,65000,33007,33235,1000,1000,31765
43,4207643,4207660,4212560,4917,17,4900,65000,33235,33462,1000,1000,31538
44,4307690,4307706,4312554,4864,16,4848,65000,33462,33688,1000,1000,31312
45,4407736,4407752,4412561,4825,16,4809,65000,33688,33913,1000,1000,31087
46,4507783,4507799,4512558,4775,16,4759,65000,33913,34137,1000,1000,30863
47,4607829,4607845,4612556,4727,16,4711,65000,34137,34361,1000,1000,30639
48,4707875,4707892,4712563,4688,17,4671,65000,34361,34583,1000,1000,30417
49,4807922,4807939,4812558,4636,17,4619,65000,34583,34805,1000,1000,30195
50,4907968,4907984,4912567,4599,16,4583,65000,34805,35026,1000,1000,29974
51,5008014,5008031,5012554,4540,17,4523,65000,35026,35246,1000,1000,29754
52,5108061,5108077,5112562,4501,16,4485,65000,35246,35465,1000,1000,29535
53,5208107,5208124,5212559,4452,17,4435,65000,35465,35683,1000,1000,29317
54,5308153,5308170,5312555,4402,17,4385,65000,35683,35900,1000,1000,29100
55,5408200,5408217,5412554,4354,17,4337,65000,35900,36117,1000,1000,28883
56,5508246,5508263,5512561,4315,17,4298,65000,36117,36332,1000,1000,28668
57,5608292,5608309,5612563,4271,17,4254,65000,36332,36547,1000,1000,28453
58,5708339,5708355,5712568,4229,16,4213,65000,36547,36761,1000,1000,28239
59,5808385,5808402,5812556,4171,17,4154,65000,36761,36974,1000,1000,28026
60,5908431,5908448,5912550,4119,17,4102,65000,36974,37186,1000,1000,27814
61,6008478,6008494,6012579,4101,16,4085,65000,37186,37397,1000,1000,27603
62,6108542,6108559,6112566,4024,17,4007,65000,37397,37607,1000,1000,27393
63,6208588,6208604,6212571,3983,16,3967,65000,37607,37817,1000,1000,27183
64,6308635,6308651,6312558,3923,16,3907,65000,37817,38026,1000,1000,26974
65,6408681,6408698,6412552,3871,17,3854,65000,38026,38234,1000,1000,26766
66,6508728,6508744,6512570,3842,16,3826,65000,38234,38441,1000,1000,26559
67,6608774,6608791,6612560,3786,17,3769,65000,38441,38647,1000,1000,26353
68,6708821,6708837,6712554,3733,16,3717,50000,38647,38773,716,716,11227
69,6808867,6808883,6812561,3694,16,3678,50000,38773,38893,698,698,11107
70,6908914,6908930,6912564,3650,16,3634,50000,38893,39012,694,694,10988
71,7008960,7008976,7012565,3605,16,3589,50000,39012,39129,691,691,10871
72,7109007,7109023,7112555,3548,16,3532,50000,39129,39245,688,688,10755
73,7209053,7209069,7212550,3497,16,3481,50000,39245,39360,685,685,10640
74,7309099,7309116,7312561,3462,17,3445,50000,39360,39474,682,682,10526
75,7409146,7409163,7412551,3405,17,3388,50000,39474,39586,679,679,10414
76,7509192,7509209,7512552,3360,17,3343,50000,39586,39697,676,676,10303
77,7609239,7609256,7612566,3327,17,3310,50000,39697,39807,673,673,10193
78,7709285,7709302,7712557,3272,17,3255,50000,39807,39915,670,670,10085
79,7809331,7809348,7812565,3234,17,3217,50000,39915,40022,667,667,9978
80,7909378,7909395,7915296,5918,17,5901,50000,40022,40128,664,664,9872
81,8009424,8009442,8012512,3088,18,3070,50000,40128,40232,661,661,9768
82,8109471,8109488,8112556,3085,17,3068,50000,40232,40336,659,659,9664
83,8209519,8209536,8212562,3043,17,3026,50000,40336,40438,656,656,9562
84,8309566,8309583,8312561,2995,17,2978,50000,40438,40539,653,653,9461
85,8409612,8409629,8412556,2944,17,2927,50000,40539,40640,651,651,9360
86,8509659,8509675,8512563,2904,16,2888,50000,40640,40738,648,648,9262
87,8609706,8609722,8612560,2854,16,2838,50000,40738,40836,645,645,9164
88,8709752,8709769,8712720,2968,17,2951,50000,40836,40933,643,643,9067
89,8809798,8809815,8812799,3001,17,2984,50000,40933,41028,640,640,8972
90,8909843,8909860,8912862,3019,17,3002,50000,41028,41123,638,638,8877
91,9009889,9009906,9012927,3038,17,3021,50000,41123,41216,635,635,8784
92,9109935,9109951,9113006,3071,16,3055,50000,41216,41309,633,633,8691
93,9209981,9209998,9213054,3073,17,3056,50000,41309,41400,630,630,8600
94,9310046,9310063,9313138,3092,17,3075,50000,41400,41490,628,628,8510
95,9410092,9410109,9413186,3094,17,3077,50000,41490,41579,625,625,8421
96,9510157,9510174,9513265,3108,17,3091,50000,41579,41667,623,623,8333
97,9610221,9610238,9613336,3115,17,3098,50000,41667,41754,621,621,8246
98,9710271,9710288,9713398,3127,17,3110,50000,41754,41840,618,618,8160
99,9810335,9810351,9813484,3149,16,3133,50000,41840,41925,616,616,8075
100,9910380,9910397,9918746,8366,17,8349,50000,41925,42010,614,614,7990
