sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
52,5109845,5109861,5112852,3007,16,2991,45000,26470,26585,500,500,18415
53,5209891,5209906,5212839,2948,15,2933,45000,26585,26698,500,500,18302
54,5309936,5309952,5312847,2911,16,2895,45000,26698,26811,500,500,18189
55,5409982,5409998,5412851,2869,16,2853,45000,26811,26924,500,500,18076
56,5510027,5510043,5511839,1812,16,1796,45000,26924,27037,500,500,17963
57,5610074,5610090,5611946,1872,16,1856,45000,27037,27148,500,500,17852
58,5710119,5710135,5721885,11766,16,11750,45000,27148,27260,500,500,17740
59,5810179,5810195,5821923,11744,16,11728,45000,27260,27371,500,500,17629
60,5910224,5910240,5921929,11705,16,11689,45000,27371,27481,500,500,17519
61,6010270,6010286,6021931,11661,16,11645,45000,27481,27591,500,500,17409
62,6110316,6110332,6121919,11603,16,11587,45000,27591,27701,500,500,17299
63,6210362,6210378,6221939,11577,16,11561,45000,27701,27810,500,500,17190
64,6310408,6310425,6321933,11525,17,11508,45000,27810,27919,500,500,17081
65,6410455,6410471,6421939,11484,16,11468,45000,27919,28027,500,500,16973
66,6510502,6510518,6521909,11407,16,11391,45000,28027,28135,500,500,16865
67,6610549,6610565,6621903,11354,16,11338,45000,28135,28243,500,500,16757
68,6710599,6710615,6721911,11312,16,11296,45000,28243,28350,500,500,16650
69,6810645,6810661,6821908,11263,16,11247,45000,28350,28456,500,500,16544
70,6910692,6910708,6921903,11211,16,11195,45000,28456,28562,500,500,16438
71,7010739,7010755,7021899,11160,16,11144,45000,28562,28668,500,500,16332
72,7110785,7110801,7121916,11131,16,11115,45000,28668,28773,500,500,16227
73,7210832,7210848,7221907,11075,16,11059,45000,28773,28878,500,500,16122
74,7310878,7310894,7321913,11035,16,11019,45000,28878,28983,500,500,16017
75,7410925,7410941,7421900,10975,16,10959,45000,28983,29087,500,500,15913
76,7510971,7510987,7521911,10940,16,10924,45000,29087,29191,500,500,15809
77,7611018,7611034,7621914,10896,16,10880,45000,29191,29294,500,500,15706
78,7711066,7711082,7721901,10835,16,10819,45000,29294,29397,500,500,15603
79,7811114,7811130,7821904,10790,16,10774,45000,29397,29499,500,500,15501
80,7911162,7911178,7921911,10749,16,10733,45000,29499,29601,500,500,15399
81,8011210,8011227,8021900,10690,17,10673,45000,29601,29703,500,500,15297
82,8111258,8111273,8121901,10643,15,10628,45000,29703,29804,500,500,15196
83,8211305,8211322,8221919,10614,17,10597,45000,29804,29905,500,500,15095
84,8311353,8311369,8321906,10553,16,10537,45000,29905,30005,500,500,14995
85,8411401,8411417,8421899,10498,16,10482,45000,30005,30105,500,500,14895
86,8511449,8511465,8521906,10457,16,10441,45000,30105,30205,500,500,14795
87,8611497,8611513,8621914,10417,16,10401,45000,30205,30304,500,500,14696
88,8711544,8711561,8721903,10359,17,10342,45000,30304,30403,500,500,14597
89,8811593,8811609,8821895,10302,16,10286,45000,30403,30501,500,500,14499
90,8911641,8911656,8921916,10275,15,10260,45000,30501,30599,500,500,14401
91,9011688,9011704,9021920,10232,16,10216,45000,30599,30697,500,500,14303
92,9111736,9111752,9121906,10170,16,10154,45000,30697,30794,500,500,14206
93,9211784,9211800,9221902,10118,16,10102,45000,30794,30891,500,500,14109
94,9311832,9311848,9321899,10067,16,10051,45000,30891,30987,500,500,14013
95,9411880,9411896,9421916,10036,16,10020,45000,30987,31083,500,500,13917
96,9511928,9511944,9521910,9982,16,9966,45000,31083,31179,500,500,13821
97,9611976,9611992,9621905,9929,16,9913,45000,31179,31274,500,500,13726
98,9712025,9712041,9721914,9889,16,9873,45000,31274,31369,500,500,13631
99,9812072,9812088,9821902,9830,16,9814,45000,31369,31463,500,500,13537
100,9912121,9912136,9925697,13576,15,13561,45000,31463,31558,500,500,13442
101,10012171,10012187,10021856,9685,16,9669,45000,31558,31651,500,500,13349
102,10112218,10112234,10121902,9684,16,9668,45000,31651,31745,500,500,13255
103,10212267,10212283,10221906,9639,16,9623,45000,31745,31838,500,500,13162
104,10312313,10312330,10321906,9593,17,9576,45000,31838,31930,500,500,13070
105,10412361,10412377,10421912,9551,16,9535,45000,31930,32023,500,500,12977
106,10512409,10512425,10521899,9490,16,9474,45000,32023,32115,500,500,12885
107,10612456,10612472,10621910,9454,16,9438,45000,32115,32206,500,500,12794
108,10712505,10712521,10721915,9410,16,9394,45000,32206,32297,500,500,12703
109,10812552,10812568,10821901,9349,16,9333,45000,32297,32388,500,500,12612
110,10912600,10912616,10921904,9304,16,9288,45000,32388,32479,500,500,12521
111,11012647,11012663,11021907,9260,16,9244,45000,32479,32569,500,500,12431
112,11112696,11112712,11121903,9207,16,9191,45000,32569,32658,500,500,12342
113,11212743,11212759,11221910,9167,16,9151,45000,32658,32748,500,500,12252
114,11312808,11312824,11321907,9099,16,9083,45000,32748,32837,500,500,12163
115,11412856,11412872,11421904,9048,16,9032,45000,32837,32925,500,500,12075
116,11512903,11512919,11521911,9008,16,8992,45000,32925,33014,500,500,11986
117,11612950,11612966,11621906,8956,16,8940,45000,33014,33102,500,500,11898
118,11712998,11713014,11721917,8919,16,8903,45000,33102,33189,500,500,11811
119,11813047,11813063,11821905,8858,16,8842,45000,33189,33277,500,500,11723
120,11913094,11913110,11921898,8804,16,8788,45000,33277,33363,500,500,11637
121,12013142,12013157,12021918,8776,15,8761,45000,33363,33450,500,500,11550
122,12113190,12113206,12121921,8731,16,8715,45000,33450,33536,500,500,11464
123,12213237,12213253,12221908,8671,16,8655,45000,33536,33622,500,500,11378
124,12313286,12313302,12321915,8629,16,8613,45000,33622,33708,500,500,11292
125,12413334,12413350,12421903,8569,16,8553,45000,33708,33793,500,500,11207
126,12513381,12513398,12521909,8528,17,8511,45000,33793,33878,500,500,11122
127,12613430,12613446,12621906,8476,16,8460,45000,33878,33962,500,500,11038
128,12713477,12713493,12721917,8440,16,8424,45000,33962,34046,500,500,10954
129,12813525,12813541,12821904,8379,16,8363,45000,34046,34130,500,500,10870
130,12913572,12913588,12921897,8325,16,8309,45000,34130,34213,500,500,10787
131,13013620,13013636,13021908,8288,16,8272,45000,34213,34297,500,500,10703
132,13113668,13113684,13121913,8245,16,8229,45000,34297,34379,500,500,10621
133,13213715,13213732,13221900,8185,17,8168,45000,34379,34462,500,500,10538
134,13313763,13313779,13321905,8142,16,8126,45000,34462,34544,500,500,10456
135,13413811,13413827,13421909,8098,16,8082,45000,34544,34626,500,500,10374
136,13513858,13513874,13521911,8053,16,8037,45000,34626,34707,500,500,10293
137,13613906,13613922,13621902,7996,16,7980,45000,34707,34789,500,500,10211
138,13713953,13713970,13721912,7959,17,7942,45000,34789,34869,500,500,10131
139,13814001,13814017,13821906,7905,16,7889,45000,34869,34950,500,500,10050
140,13914049,13914065,13921899,7850,16,7834,45000,34950,35030,500,500,9970
141,14014096,14014112,14021906,7810,16,7794,45000,35030,35110,500,500,9890
142,14114145,14114161,14121914,7769,16,7753,45000,35110,35190,500,500,9810
143,14214192,14214208,14221902,7710,16,7694,45000,35190,35269,500,500,9731
144,14314240,14314256,14321909,7669,16,7653,45000,35269,35348,500,500,9652
145,14414288,14414304,14421907,7619,16,7603,45000,35348,35426,500,500,9574
146,14514334,14514350,14521916,7582,16,7566,45000,35426,35505,500,500,9495
147,14614382,14614398,14621903,7521,16,7505,45000,35505,35583,500,500,9417
148,14714429,14714445,14721907,7478,16,7462,45000,35583,35660,500,500,9340
149,14814477,14814493,14821915,7438,16,7422,45000,35660,35738,500,500,9262
150,14914525,14914541,14921902,7377,16,7361,45000,35738,35815,500,500,9185
151,15014572,15014588,15021897,7325,16,7309,45000,35815,35891,500,500,9109
152,15114620,15114635,15121933,7313,15,7298,45000,35891,35968,500,500,9032
153,15214688,15214703,15221935,7247,15,7232,45000,35968,36044,500,500,8956
154,15314735,15314751,15321921,7186,16,7170,45000,36044,36120,500,500,8880
155,15414783,15414799,15421907,7124,16,7108,45000,36120,36195,500,500,8805
156,15514830,15514846,15521913,7083,16,7067,45000,36195,36271,500,500,8729
157,15614879,15614895,15621902,7023,16,7007,45000,36271,36345,500,500,8655
158,15714926,15714942,15721920,6994,16,6978,45000,36345,36420,500,500,8580
159,15814974,15814990,15821907,6933,16,6917,45000,36420,36494,500,500,8506
160,15915021,15915037,15921901,6880,16,6864,45000,36494,36568,500,500,8432
161,16015068,16015084,16021897,6829,16,6813,45000,36568,36642,500,500,8358
162,16115116,16115132,16121908,6792,16,6776,45000,36642,36716,500,500,8284
163,16215164,16215180,16221903,6739,16,6723,45000,36716,36789,500,500,8211
164,16315212,16315228,16321900,6688,16,6672,45000,36789,36862,500,500,8138
165,16415259,16415275,16421916,6657,16,6641,45000,36862,36934,500,500,8066
166,16515307,16515323,16521907,6600,16,6584,45000,36934,37006,500,500,7994
167,16615354,16615370,16621900,6546,16,6530,45000,37006,37078,500,500,7922
168,16715402,16715418,16721910,6508,16,6492,45000,37078,37150,500,500,7850
169,16815450,16815465,16821907,6457,15,6442,45000,37150,37221,500,500,7779
170,16915497,16915513,16921902,6405,16,6389,45000,37221,37293,500,500,7707
171,17015546,17015562,17021899,6353,16,6337,45000,37293,37363,500,500,7637
172,17115594,17115610,17121904,6310,16,6294,45000,37363,37434,500,500,7566
173,17215641,17215657,17221908,6267,16,6251,45000,37434,37504,500,500,7496
174,17315689,17315705,17321913,6224,16,6208,45000,37504,37574,500,500,7426
175,17415736,17415752,17421900,6164,16,6148,45000,37574,37644,500,500,7356
176,17515783,17515800,17521908,6125,17,6108,45000,37644,37713,500,500,7287
177,17615831,17615847,17621903,6072,16,6056,45000,37713,37782,500,500,7218
178,17715878,17715894,17721909,6031,16,6015,45000,37782,37851,500,500,7149
179,17815926,17815942,17821914,5988,16,5972,45000,37851,37920,500,500,7080
180,17915972,17915989,17921938,5966,17,5949,45000,37920,37988,500,500,7012
181,18016021,18016037,18021927,5906,16,5890,45000,37988,38056,500,500,6944
182,18116068,18116084,18121910,5842,16,5826,45000,38056,38124,500,500,6876
183,18216116,18216132,18221903,5787,16,5771,45000,38124,38192,500,500,6808
184,18316164,18316180,18321901,5737,16,5721,45000,38192,38259,500,500,6741
185,18416211,18416227,18421901,5690,16,5674,45000,38259,38326,500,500,6674
186,18516259,18516275,18521908,5649,16,5633,45000,38326,38392,500,500,6608
187,18616306,18616322,18621917,5611,16,5595,45000,38392,38459,500,500,6541
188,18716353,18716369,18721903,5550,16,5534,45000,38459,38525,500,500,6475
189,18816401,18816417,18821918,5517,16,5501,45000,38525,38591,500,500,6409
190,18916450,18916466,18921907,5457,16,5441,45000,38591,38657,500,500,6343
191,19016496,19016512,19021899,5403,16,5387,45000,38657,38722,500,500,6278
192,19116544,19116560,19121899,5355,16,5339,45000,38722,38787,500,500,6213
193,19216592,19216608,19221918,5326,16,5310,45000,38787,38852,500,500,6148
194,19316640,19316656,19321905,5265,16,5249,45000,38852,38917,500,500,6083
195,19416686,19416702,19421898,5212,16,5196,45000,38917,38981,500,500,6019
196,19516734,19516750,19521890,5156,16,5140,45000,38981,39045,500,500,5955
197,19616781,19616797,19621906,5125,16,5109,45000,39045,39109,500,500,5891
198,19716829,19716845,19721900,5071,16,5055,45000,39109,39172,500,500,5828
199,19816876,19816892,19821898,5022,16,5006,45000,39172,39236,500,500,5764
200,19916923,19916939,19924749,7826,16,7810,45000,39236,39299,500,500,5701
201,20016973,20016989,20021856,4883,16,4867,45000,39299,39361,500,500,5639
202,20117019,20117035,20121902,4883,16,4867,45000,39361,39424,500,500,5576
203,20217069,20217085,20221913,4844,16,4828,45000,39424,39486,500,500,5514
204,20317116,20317133,20321905,4789,17,4772,45000,39486,39548,500,500,5452
205,20417163,20417180,20421901,4738,17,4721,45000,39548,39610,500,500,5390
206,20517212,20517228,20521909,4697,16,4681,45000,39610,39672,500,500,5328
207,20617259,20617275,20621935,4676,16,4660,45000,39672,39733,500,500,5267
208,20717307,20717323,20721930,4623,16,4607,45000,39733,39794,500,500,5206
209,20817354,20817370,20821924,4570,16,4554,45000,39794,39855,500,500,5145
210,20917402,20917418,20921914,4512,16,4496,45000,39855,39916,500,500,5084
211,21017449,21017465,21021902,4453,16,4437,45000,39916,39976,500,500,5024
212,21117497,21117513,21121898,4401,16,4385,45000,39976,40036,500,500,4964
213,21217544,21217560,21221911,4367,16,4351,45000,40036,40096,500,500,4904
214,21317593,21317609,21321916,4323,16,4307,45000,40096,40155,500,500,4845
215,21417640,21417656,21421899,4259,16,4243,45000,40155,40215,500,500,4785
216,21517687,21517703,21521909,4222,16,4206,45000,40215,40274,500,500,4726
217,21617736,21617752,21621918,4182,16,4166,45000,40274,40333,500,500,4667
218,21717783,21717799,21721906,4123,16,4107,45000,40333,40392,500,500,4608
219,21817830,21817846,21821901,4071,16,4055,45000,40392,40450,500,500,4550
220,21917877,21917893,21921899,4022,16,4006,45000,40450,40508,500,500,4492
221,22017924,22017940,22021909,3985,16,3969,45000,40508,40566,500,500,4434
222,22117972,22117988,22121913,3941,16,3925,45000,40566,40624,500,500,4376
223,22218020,22218036,22221899,3879,16,3863,45000,40624,40681,500,500,4319
224,22318067,22318083,22321910,3843,16,3827,45000,40681,40739,500,500,4261
225,22418115,22418131,22421914,3799,16,3783,45000,40739,40796,500,500,4204
226,22518163,22518179,22521900,3737,16,3721,45000,40796,40853,500,500,4147
227,22618210,22618226,22621907,3697,16,3681,45000,40853,40909,500,500,4091
228,22718277,22718293,22721914,3637,16,3621,45000,40909,40965,500,500,4035
229,22818341,22818357,22821901,3560,16,3544,45000,40965,41022,500,500,3978
230,22918373,22918389,22921898,3525,16,3509,45000,41022,41078,500,500,3922
231,23018419,23018435,23021910,3491,16,3475,45000,41078,41133,500,500,3867
232,23118465,23118481,23121915,3450,16,3434,45000,41133,41189,500,500,3811
233,23218512,23218528,23221901,3389,16,3373,45000,41189,41244,500,500,3756
234,23318558,23318574,23321919,3361,16,3345,45000,41244,41299,500,500,3701
235,23418604,23418619,23421930,3326,15,3311,45000,41299,41354,500,500,3646
236,23518650,23518666,23521933,3283,16,3267,45000,41354,41408,500,500,3592
237,23618697,23618712,23621918,3221,15,3206,45000,41408,41463,500,500,3537
238,23718742,23718759,23721903,3161,17,3144,45000,41463,41517,500,500,3483
239,23818788,23818805,23821911,3123,17,3106,45000,41517,41571,500,500,3429
240,23918835,23918851,23921906,3071,16,3055,45000,41571,41625,500,500,3375
241,24018880,24018897,24021916,3036,17,3019,45000,41625,41678,500,500,3322
242,24118927,24118943,24121903,2976,16,2960,45000,41678,41731,500,500,3269
243,24218973,24218989,24221898,2925,16,2909,45000,41731,41784,500,500,3216
244,24319019,24319035,24321917,2898,16,2882,45000,41784,41837,500,500,3163
245,24419065,24419081,24421907,2842,16,2826,45000,41837,41890,500,500,3110
246,24519112,24519128,24522057,2945,16,2929,45000,41890,41942,500,500,3058
247,24619156,24619172,24622146,2990,16,2974,45000,41942,41995,500,500,3005
248,24719202,24719218,24722212,3010,16,2994,45000,41995,42047,500,500,2953
249,24819247,24819263,24822278,3031,16,3015,45000,42047,42098,500,500,2902
250,24919293,24919309,24922330,3037,16,3021,45000,42098,42150,500,500,2850
251,25019359,25019375,25022417,3058,16,3042,45000,42150,42201,500,500,2799
252,25119405,25119421,25122513,3108,16,3092,45000,42201,42253,500,500,2747
253,25219467,25219483,25222564,3097,16,3081,45000,42253,42304,500,500,2696
254,25319527,25319543,25322660,3133,16,3117,45000,42304,42354,500,500,2646
255,25419587,25419604,25422690,3103,17,3086,45000,42354,42405,500,500,2595
256,25519633,25519649,25522747,3114,16,3098,45000,42405,42455,500,500,2545
257,25619681,25619697,25622819,3138,16,3122,45000,42455,42506,500,500,2494
258,25719728,25719744,25722851,3123,16,3107,45000,42506,42555,500,500,2445
259,25819773,25819790,25822843,3070,17,3053,45000,42555,42605,500,500,2395
260,25919818,25919834,25922843,3025,16,3009,45000,42605,42655,500,500,2345
261,26019864,26019880,26022840,2976,16,2960,45000,42655,42704,500,500,2296
262,26119910,26119926,26122868,2958,16,2942,45000,42704,42753,500,500,2247
263,26219975,26219991,26222865,2890,16,2874,45000,42753,42802,500,500,2198
264,26320020,26320035,26321863,1843,15,1828,45000,42802,42851,500,500,2149
265,26420065,26420081,26421960,1895,16,1879,45000,42851,42900,500,500,2100
266,26520110,26520126,26531899,11789,16,11773,45000,42900,42948,500,500,2052
267,26620169,26620187,26631925,11756,18,11738,45000,42948,42996,500,500,2004
268,26720202,26720218,26731912,11710,16,11694,45000,42996,43044,500,500,1956
269,26820248,26820264,26831930,11682,16,11666,45000,43044,43092,500,500,1908
270,26920294,26920310,26931917,11623,16,11607,45000,43092,43140,500,500,1860
271,27020340,27020357,27031931,11591,17,11574,45000,43140,43187,500,500,1813
272,27120387,27120403,27131924,11537,16,11521,45000,43187,43235,500,500,1765
273,27220433,27220449,27231929,11496,16,11480,45000,43235,43282,500,500,1718
274,27320479,27320496,27331903,11424,17,11407,45000,43282,43328,500,500,1672
275,27420526,27420542,27431929,11403,16,11387,45000,43328,43375,500,500,1625
276,27520586,27520602,27531904,11318,16,11302,45000,43375,43422,500,500,1578
277,27620632,27620649,27631910,11278,17,11261,45000,43422,43468,500,500,1532
278,27720679,27720695,27731907,11228,16,11212,45000,43468,43514,500,500,1486
279,27820725,27820741,27831915,11190,16,11174,45000,43514,43560,500,500,1440
280,27920772,27920788,27931920,11148,16,11132,45000,43560,43606,500,500,1394
281,28020819,28020835,28031906,11087,16,11071,45000,43606,43651,500,500,1349
282,28120865,28120881,28131901,11036,16,11020,45000,43651,43697,500,500,1303
283,28220911,28220927,28231898,10987,16,10971,45000,43697,43742,500,500,1258
284,28320957,28320973,28331924,10967,16,10951,45000,43742,43787,500,500,1213
285,28421006,28421022,28431913,10907,16,10891,45000,43787,43832,500,500,1168
286,28521053,28521069,28531905,10852,16,10836,45000,43832,43877,500,500,1123
287,28621101,28621117,28631901,10800,16,10784,45000,43877,43921,500,500,1079
288,28721149,28721165,28731911,10762,16,10746,45000,43921,43965,500,500,1035
289,28821197,28821213,28831917,10720,16,10704,45000,43965,44010,500,500,990
290,28921244,28921260,28931911,10667,16,10651,45000,44010,44053,500,500,947
291,29021292,29021308,29031899,10607,16,10591,45000,44053,44097,500,500,903
292,29121339,29121355,29131910,10571,16,10555,45000,44097,44141,500,500,859
293,29221387,29221404,29231914,10527,17,10510,45000,44141,44184,500,500,816
294,29321435,29321451,29331901,10466,16,10450,45000,44184,44228,500,500,772
295,29421483,29421499,29431901,10418,16,10402,45000,44228,44271,500,500,729
296,29521530,29521547,29531908,10378,17,10361,45000,44271,44314,500,500,686
297,29621578,29621594,29631913,10335,16,10319,45000,44314,44356,500,500,644
298,29721625,29721641,29731901,10276,16,10260,45000,44356,44399,500,500,601
299,29821673,29821689,29831919,10246,16,10230,45000,44399,44441,500,500,559
300,29921721,29921737,29934748,13027,16,13011,45000,44441,44484,500,500,516
301,30021772,30021788,30031853,10081,16,10065,45000,44484,44526,500,500,474
302,30121819,30121835,30131926,10107,16,10091,45000,44526,44568,500,500,432
303,30221866,30221882,30231913,10047,16,10031,45000,44568,44609,500,500,391
304,30321914,30321930,30331902,9988,16,9972,45000,44609,44651,500,500,349
305,30421961,30421977,30431912,9951,16,9935,45000,44651,44692,500,500,308
306,30522009,30522025,30531908,9899,16,9883,45000,44692,44733,500,500,267
307,30622057,30622073,30631903,9846,16,9830,45000,44733,44774,500,500,226
308,30722104,30722120,30731901,9797,16,9781,45000,44774,44815,500,500,185
309,30822152,30822187,30831911,9759,35,9724,45000,44815,44856,500,500,144
310,30922213,30922229,30931925,9712,16,9696,45000,44856,44897,500,500,103
311,31022262,31022278,31031920,9658,16,9642,45000,44897,44937,500,500,63
312,31122309,31122325,31131910,9601,16,9585,45000,44937,44977,500,500,23
313,31222356,31222372,31231913,9557,16,9541,45000,44977,45017,500,500,-17
314,31322404,31322420,31331903,9499,16,9483,45000,45017,45057,500,500,-57
315,31422451,31422467,31431909,9458,16,9442,45000,45057,45097,500,500,-97
316,31522499,31522515,31531906,9407,16,9391,45000,45097,45137,500,500,-137
317,31622546,31622563,31631906,9360,17,9343,45000,45137,45176,500,500,-176
318,31722594,31722610,31731914,9320,16,9304,45000,45176,45216,500,500,-216
319,31822642,31822658,31831902,9260,16,9244,45000,45216,45255,500,500,-255
320,31922689,31922705,31931918,9229,16,9213,45000,45255,45294,500,500,-294
321,32022737,32022753,32031903,9166,16,9150,45000,45294,45332,500,500,-332
322,32122784,32122800,32131897,9113,16,9097,45000,45332,45371,500,500,-371
323,32222832,32222848,32231917,9085,16,9069,45000,45371,45410,500,500,-410
324,32322880,32322896,32331904,9024,16,9008,45000,45410,45448,500,500,-448
325,32422927,32422943,32431911,8984,16,8968,45000,45448,45486,500,500,-486
326,32522976,32522992,32531907,8931,16,8915,45000,45486,45524,500,500,-524
327,32623023,32623039,32631905,8882,16,8866,45000,45524,45562,500,500,-562
328,32723071,32723087,32731901,8830,16,8814,45000,45562,45600,500,500,-600
329,32823118,32823134,32831899,8781,16,8765,45000,45600,45638,500,500,-638
330,32923165,32923181,32931917,8752,16,8736,45000,45638,45675,500,500,-675
331,33023213,33023229,33031906,8693,16,8677,45000,45675,45712,500,500,-712
332,33123260,33123276,33131911,8651,16,8635,45000,45712,45749,500,500,-749
333,33223308,33223324,33231906,8598,16,8582,45000,45749,45786,500,500,-786
334,33323356,33323372,33331905,8549,16,8533,45000,45786,45823,500,500,-823
335,33423404,33423420,33431913,8509,16,8493,45000,45823,45860,500,500,-860
336,33523452,33523467,33531902,8450,15,8435,45000,45860,45897,500,500,-897
337,33623499,33623515,33631941,8442,16,8426,45000,45897,45933,500,500,-933
338,33723568,33723584,33731927,8359,16,8343,45000,45933,45969,500,500,-969
339,33823614,33823630,33831921,8307,16,8291,45000,45969,46005,500,500,-1005
340,33923662,33923678,33931907,8245,16,8229,45000,46005,46041,500,500,-1041
341,34023709,34023725,34031903,8194,16,8178,45000,46041,46077,500,500,-1077
342,34123758,34123774,34131909,8151,16,8135,45000,46077,46113,500,500,-1113
343,34223805,34223821,34231911,8106,16,8090,45000,46113,46148,500,500,-1148
344,34323853,34323869,34331904,8051,16,8035,45000,46148,46184,500,500,-1184
345,34423900,34423916,34431912,8012,16,7996,45000,46184,46219,500,500,-1219
346,34523949,34523965,34531901,7952,16,7936,45000,46219,46254,500,500,-1254
347,34623996,34624012,34631910,7914,16,7898,45000,46254,46289,500,500,-1289
348,34724043,34724060,34731915,7872,17,7855,45000,46289,46324,500,500,-1324
349,34824091,34824107,34831902,7811,16,7795,45000,46324,46359,500,500,-1359
350,34924138,34924154,34931894,7756,16,7740,45000,46359,46393,500,500,-1393
351,35024185,35024201,35031908,7723,16,7707,45000,46393,46428,500,500,-1428
352,35124233,35124250,35131912,7679,17,7662,45000,46428,46462,500,500,-1462
353,35224280,35224296,35231899,7619,16,7603,45000,46462,46496,500,500,-1496
354,35324328,35324344,35331909,7581,16,7565,45000,46496,46530,500,500,-1530
355,35424376,35424392,35431913,7537,16,7521,45000,46530,46564,500,500,-1564
356,35524423,35524440,35531899,7476,17,7459,45000,46564,46598,500,500,-1598
357,35624471,35624487,35631906,7435,16,7419,45000,46598,46631,500,500,-1631
358,35724518,35724535,35731913,7395,17,7378,45000,46631,46665,500,500,-1665
359,35824565,35824581,35831900,7335,16,7319,45000,46665,46698,500,500,-1698
360,35924613,35924629,35931908,7295,16,7279,45000,46698,46731,500,500,-1731
361,36024661,36024677,36031905,7244,16,7228,45000,46731,46765,500,500,-1765
362,36124707,36124723,36131902,7195,16,7179,45000,46765,46797,500,500,-1797
363,36224755,36224771,36231899,7144,16,7128,45000,46797,46830,500,500,-1830
364,36324802,36324818,36331923,7121,16,7105,45000,46830,46863,500,500,-1863
