sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
1,5400,5416,109400,104000,16,103984,45000,20000,20140,500,500,24860
2,109948,109963,122295,12347,15,12332,45000,20140,20279,500,500,24721
3,210352,210368,221909,11557,16,11541,45000,20279,20418,500,500,24582
4,310396,310412,322025,11629,16,11613,45000,20418,20557,500,500,24443
5,410442,410458,422062,11620,16,11604,45000,20557,20694,500,500,24306
6,510499,510515,522121,11622,16,11606,45000,20694,20832,500,500,24168
7,610563,610579,622208,11645,16,11629,45000,20832,20968,500,500,24032
8,710608,710625,722237,11629,17,11612,45000,20968,21104,500,500,23896
9,810673,810689,822294,11621,16,11605,45000,21104,21240,500,500,23760
10,910719,910735,922346,11627,16,11611,45000,21240,21375,500,500,23625
11,1010785,1010800,1022376,11591,15,11576,45000,21375,21510,500,500,23490
12,1110830,1110846,1122339,11509,16,11493,45000,21510,21644,500,500,23356
13,1210877,1210893,1222375,11498,16,11482,45000,21644,21777,500,500,23223
14,1310923,1310939,1322379,11456,16,11440,45000,21777,21910,500,500,23090
15,1410968,1410984,1422356,11388,16,11372,45000,21910,22042,500,500,22958
16,1511013,1511029,1522357,11344,16,11328,45000,22042,22174,500,500,22826
17,1611075,1611091,1622361,11286,16,11270,45000,22174,22305,500,500,22695
18,1711122,1711138,1722359,11237,16,11221,45000,22305,22436,500,500,22564
19,1811168,1811184,1822356,11188,16,11172,45000,22436,22566,500,500,22434
20,1911216,1911232,1922358,11142,16,11126,45000,22566,22696,500,500,22304
21,2011262,2011278,2022363,11101,16,11085,45000,22696,22825,500,500,22175
22,2111308,2111324,2122357,11049,16,11033,45000,22825,22954,500,500,22046
23,2211355,2211371,2222356,11001,16,10985,45000,22954,23082,500,500,21918
24,2311402,2311418,2322366,10964,16,10948,45000,23082,23210,500,500,21790
25,2411449,2411465,2422361,10912,16,10896,45000,23210,23337,500,500,21663
26,2511495,2511511,2522362,10867,16,10851,45000,23337,23464,500,500,21536
27,2611542,2611558,2622356,10814,16,10798,45000,23464,23590,500,500,21410
28,2711588,2711604,2722365,10777,16,10761,45000,23590,23715,500,500,21285
29,2811634,2811650,2822358,10724,16,10708,45000,23715,23841,500,500,21159
30,2911681,2911696,2922360,10679,15,10664,45000,23841,23965,500,500,21035
31,3011728,3011744,3022355,10627,16,10611,45000,23965,24089,500,500,20911
32,3111774,3111790,3122386,10612,16,10596,45000,24089,24213,500,500,20787
33,3211842,3211858,3222382,10540,16,10524,45000,24213,24336,500,500,20664
34,3311889,3311905,3322386,10497,16,10481,45000,24336,24459,500,500,20541
35,3411936,3411952,3422342,10406,16,10390,45000,24459,24581,500,500,20419
36,3512004,3512020,3522357,10353,16,10337,45000,24581,24703,500,500,20297
37,3612051,3612067,3622353,10302,16,10286,45000,24703,24824,500,500,20176
38,3712098,3712114,3722363,10265,16,10249,45000,24824,24945,500,500,20055
39,3812145,3812161,3822352,10207,16,10191,45000,24945,25065,500,500,19935
40,3912191,3912207,3922356,10165,16,10149,45000,25065,25185,500,500,19815
41,4012238,4012254,4022363,10125,16,10109,45000,25185,25304,500,500,19696
42,4112284,4112300,4122358,10074,16,10058,45000,25304,25423,500,500,19577
43,4212331,4212347,4222359,10028,16,10012,45000,25423,25541,500,500,19459
44,4312378,4312394,4322351,9973,16,9957,45000,25541,25659,500,500,19341
45,4412424,4412440,4422361,9937,16,9921,45000,25659,25776,500,500,19224
46,4512471,4512507,4522357,9886,36,9850,45000,25776,25893,500,500,19107
47,4612529,4612546,4622353,9824,17,9807,45000,25893,26009,500,500,18991
48,4712576,4712592,4722365,9789,16,9773,45000,26009,26125,500,500,18875
49,4812622,4812639,4822358,9736,17,9719,45000,26125,26241,500,500,18759
50,4912667,4912684,4922358,9691,17,9674,45000,26241,26356,500,500,18644
51,5012713,5012729,5022353,9640,16,9624,45000,26356,26470,500,500,18530
52,5112758,5112774,5122363,9605,16,9589,45000,26470,26585,500,500,18415
53,5212805,5212821,5222357,9552,16,9536,45000,26585,26698,500,500,18302
54,5312849,5312865,5322357,9508,16,9492,45000,26698,26811,500,500,18189
55,5412895,5412911,5422360,9465,16,9449,45000,26811,26924,500,500,18076
56,5512941,5512957,5522362,9421,16,9405,45000,26924,27037,500,500,17963
57,5612987,5613003,5622356,9369,16,9353,45000,27037,27148,500,500,17852
58,5713032,5713048,5722355,9323,16,9307,45000,27148,27260,500,500,17740
59,5813077,5813094,5822366,9289,17,9272,45000,27260,27371,500,500,17629
60,5913124,5913140,5922361,9237,16,9221,45000,27371,27481,500,500,17519
61,6013169,6013185,6022359,9190,16,9174,45000,27481,27591,500,500,17409
62,6113214,6113230,6122358,9144,16,9128,45000,27591,27701,500,500,17299
63,6213260,6213275,6222379,9119,15,9104,45000,27701,27810,500,500,17190
64,6313325,6313340,6322344,9019,15,9004,45000,27810,27919,500,500,17081
65,6413371,6413388,6422362,8991,17,8974,45000,27919,28027,500,500,16973
66,6513417,6513432,6522358,8941,15,8926,45000,28027,28135,500,500,16865
67,6613462,6613478,6622357,8895,16,8879,45000,28135,28243,500,500,16757
68,6713509,6713525,6722353,8844,16,8828,45000,28243,28350,500,500,16650
69,6813555,6813571,6822362,8807,16,8791,45000,28350,28456,500,500,16544
70,6913601,6913617,6922356,8755,16,8739,45000,28456,28562,500,500,16438
71,7013647,7013663,7022357,8710,16,8694,45000,28562,28668,500,500,16332
72,7113693,7113709,7122359,8666,16,8650,45000,28668,28773,500,500,16227
73,7213739,7213755,7222356,8617,16,8601,45000,28773,28878,500,500,16122
74,7313784,7313800,7322355,8571,16,8555,45000,28878,28983,500,500,16017
75,7413830,7413846,7422355,8525,16,8509,45000,28983,29087,500,500,15913
76,7513876,7513892,7522361,8485,16,8469,45000,29087,29191,500,500,15809
77,7613923,7613939,7622356,8433,16,8417,45000,29191,29294,500,500,15706
78,7713969,7713985,7722355,8386,16,8370,45000,29294,29397,500,500,15603
79,7814015,7814031,7822364,8349,16,8333,45000,29397,29499,500,500,15501
80,7914061,7914077,7922359,8298,16,8282,45000,29499,29601,500,500,15399
81,8014106,8014122,8022356,8250,16,8234,45000,29601,29703,500,500,15297
82,8114152,8114168,8122355,8203,16,8187,45000,29703,29804,500,500,15196
83,8214198,8214214,8222359,8161,16,8145,45000,29804,29905,500,500,15095
84,8314244,8314260,8322358,8114,16,8098,45000,29905,30005,500,500,14995
85,8414289,8414305,8422355,8066,16,8050,45000,30005,30105,500,500,14895
86,8514335,8514352,8522361,8026,17,8009,45000,30105,30205,500,500,14795
87,8614381,8614397,8622358,7977,16,7961,45000,30205,30304,500,500,14696
88,8714427,8714443,8722358,7931,16,7915,45000,30304,30403,500,500,14597
89,8814472,8814488,8822354,7882,16,7866,45000,30403,30501,500,500,14499
90,8914518,8914534,8922366,7848,16,7832,45000,30501,30599,500,500,14401
91,9014565,9014581,9022361,7796,16,7780,45000,30599,30697,500,500,14303
92,9114610,9114626,9122359,7749,16,7733,45000,30697,30794,500,500,14206
93,9214657,9214673,9222361,7704,16,7688,45000,30794,30891,500,500,14109
94,9314703,9314718,9322352,7649,15,7634,45000,30891,30987,500,500,14013
95,9414748,9414764,9422365,7617,16,7601,45000,30987,31083,500,500,13917
96,9514793,9514809,9522360,7567,16,7551,45000,31083,31179,500,500,13821
97,9614839,9614855,9622361,7522,16,7506,45000,31179,31274,500,500,13726
98,9714884,9714901,9722356,7472,17,7455,45000,31274,31369,500,500,13631
99,9814931,9814947,9822356,7425,16,7409,45000,31369,31463,500,500,13537
100,9914977,9914992,9924266,9289,15,9274,45000,31463,31558,500,500,13442
101,10015044,10015060,10022322,7278,16,7262,45000,31558,31651,500,500,13349
