sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
165,16418809,16418825,16421873,3064,16,3048,45000,40775,40817,448,448,4183
166,16518854,16518871,16521939,3085,17,3068,45000,40817,40859,447,447,4141
167,16618901,16618918,16622004,3103,17,3086,45000,40859,40900,446,446,4100
168,16718947,16718963,16722069,3122,16,3106,45000,40900,40941,445,445,4059
169,16818993,16819009,16822141,3148,16,3132,45000,40941,40982,444,444,4018
170,16919039,16919055,16922210,3171,16,3155,45000,40982,41022,443,443,3978
171,17019085,17019102,17022271,3186,17,3169,45000,41022,41062,442,442,3938
172,17119131,17119147,17122340,3209,16,3193,45000,41062,41101,441,441,3899
173,17219179,17219195,17222408,3229,16,3213,45000,41101,41140,440,440,3860
174,17319244,17319261,17322465,3221,17,3204,45000,41140,41178,439,439,3822
175,17419292,17419308,17422462,3170,16,3154,45000,41178,41216,438,438,3784
176,17519338,17519354,17522472,3134,16,3118,45000,41216,41254,437,437,3746
177,17619383,17619400,17622467,3084,17,3067,45000,41254,41291,436,436,3709
178,17719429,17719445,17722465,3036,16,3020,45000,41291,41327,435,435,3673
179,17819475,17819491,17822483,3008,16,2992,45000,41327,41363,434,434,3637
180,17919537,17919554,17922487,2950,17,2933,45000,41363,41399,433,433,3601
181,18019582,18019599,18022486,2904,17,2887,45000,41399,41435,432,432,3565
182,18119628,18119645,18122474,2846,17,2829,45000,41435,41470,431,431,3530
183,18219673,18219690,18221492,1819,17,1802,45000,41470,41504,430,430,3496
184,18319718,18319735,18321601,1883,17,1866,45000,41504,41538,429,429,3462
185,18419765,18419781,18431516,11751,16,11735,45000,41538,41572,428,428,3428
186,18519830,18519847,18531545,11715,17,11698,45000,41572,41605,427,427,3395
187,18619877,18619894,18631547,11670,17,11653,45000,41605,41638,426,426,3362
188,18719924,18719940,18731537,11613,16,11597,45000,41638,41670,425,425,3330
189,18819970,18820000,18831553,11583,30,11553,45000,41670,41703,425,425,3297
190,18920025,18920042,18931557,11532,17,11515,45000,41703,41735,424,424,3265
191,19020073,19020089,19031546,11473,16,11457,45000,41735,41766,423,423,3234
192,19120118,19120135,19131540,11422,17,11405,45000,41766,41797,422,422,3203
193,19220165,19220182,19231564,11399,17,11382,45000,41797,41828,421,421,3172
194,19320211,19320228,19331531,11320,17,11303,45000,41828,41858,420,420,3142
195,19420258,19420274,19431524,11266,16,11250,45000,41858,41888,420,420,3112
196,19520305,19520321,19531531,11226,16,11210,45000,41888,41918,419,419,3082
197,19620352,19620369,19631539,11187,17,11170,45000,41918,41948,418,418,3052
198,19720398,19720415,19731528,11130,17,11113,45000,41948,41977,417,417,3023
199,19820445,19820462,19831535,11090,17,11073,45000,41977,42005,416,416,2995
200,19920492,19920509,19934285,13793,17,13776,45000,42005,42034,416,416,2966
201,20020542,20020559,20031482,10940,17,10923,45000,42034,42062,415,415,2938
202,20120588,20120605,20131529,10941,17,10924,45000,42062,42089,414,414,2911
203,20220637,20220653,20231525,10888,16,10872,45000,42089,42117,413,413,2883
204,20320684,20320701,20331534,10850,17,10833,45000,42117,42143,412,412,2857
205,20420731,20420748,20431539,10808,17,10791,45000,42143,42170,412,412,2830
206,20520778,20520795,20531524,10746,17,10729,45000,42170,42197,411,411,2803
207,20620825,20620842,20631559,10734,17,10717,45000,42197,42223,410,410,2777
208,20720891,20720907,20731554,10663,16,10647,45000,42223,42249,410,410,2751
209,20820939,20820955,20831547,10608,16,10592,45000,42249,42274,409,409,2726
210,20920986,20921003,20931540,10554,17,10537,45000,42274,42300,409,409,2700
211,21021034,21021051,21031529,10495,17,10478,45000,42300,42325,408,408,2675
212,21121082,21121098,21131524,10442,16,10426,45000,42325,42349,407,407,2651
213,21221130,21221147,21231545,10415,17,10398,45000,42349,42374,407,407,2626
214,21321178,21321195,21331531,10353,17,10336,45000,42374,42398,406,406,2602
215,21421225,21421242,21431524,10299,17,10282,45000,42398,42422,405,405,2578
216,21521273,21521290,21531533,10260,17,10243,45000,42422,42445,404,404,2555
217,21621322,21621338,21631542,10220,16,10204,45000,42445,42469,404,404,2531
218,21721369,21721386,21731531,10162,17,10145,45000,42469,42492,403,403,2508
219,21821418,21821434,21831539,10121,16,10105,45000,42492,42514,403,403,2486
220,21921466,21921483,21931525,10059,17,10042,45000,42514,42537,402,402,2463
221,22021513,22021530,22031535,10022,17,10005,45000,42537,42559,401,401,2441
222,22121561,22121578,22131537,9976,17,9959,45000,42559,42581,401,401,2419
223,22221609,22221626,22231524,9915,17,9898,45000,42581,42603,400,400,2397
224,22321658,22321674,22331544,9886,16,9870,45000,42603,42624,400,400,2376
225,22421705,22421722,22431530,9825,17,9808,45000,42624,42646,399,399,2354
226,22521753,22521769,22531524,9771,16,9755,45000,42646,42666,398,398,2334
227,22621816,22621832,22631542,9726,16,9710,45000,42666,42687,398,398,2313
228,22721891,22721908,22731533,9642,17,9625,45000,42687,42708,397,397,2292
229,22821939,22821956,22831526,9587,17,9570,45000,42708,42728,397,397,2272
230,22921986,22922002,22931518,9532,16,9516,45000,42728,42748,396,396,2252
231,23022033,23022049,23031535,9502,16,9486,45000,42748,42768,396,396,2232
232,23122080,23122096,23131531,9451,16,9435,45000,42768,42787,395,395,2213
233,23222126,23222143,23231524,9398,17,9381,45000,42787,42807,395,395,2193
234,23322173,23322190,23331543,9370,17,9353,45000,42807,42826,394,394,2174
235,23422221,23422238,23431567,9346,17,9329,45000,42826,42845,394,394,2155
236,23522270,23522287,23531557,9287,17,9270,45000,42845,42864,393,393,2136
237,23622317,23622334,23631534,9217,17,9200,45000,42864,42882,393,393,2118
238,23722364,23722381,23731539,9175,17,9158,45000,42882,42900,392,392,2100
239,23822412,23822429,23831528,9116,17,9099,45000,42900,42919,392,392,2081
240,23922459,23922476,23931533,9074,17,9057,45000,42919,42936,391,391,2064
241,24022507,24022524,24031538,9031,17,9014,45000,42936,42954,391,391,2046
242,24122554,24122571,24131528,8974,17,8957,45000,42954,42971,390,390,2029
243,24222602,24222619,24231520,8918,17,8901,45000,42971,42989,390,390,2011
244,24322649,24322665,24331533,8884,16,8868,45000,42989,43006,389,389,1994
245,24422696,24422713,24431530,8834,17,8817,45000,43006,43023,389,389,1977
246,24522744,24522761,24531536,8792,17,8775,45000,43023,43039,388,388,1961
247,24622792,24622809,24631531,8739,17,8722,45000,43039,43056,388,388,1944
248,24722840,24722856,24731537,8697,16,8681,45000,43056,43072,388,388,1928
249,24822887,24822903,24831541,8654,16,8638,45000,43072,43088,387,387,1912
250,24922934,24922951,24931530,8596,17,8579,45000,43088,43104,387,387,1896
251,25022981,25022998,25031537,8556,17,8539,45000,43104,43120,386,386,1880
252,25123030,25123046,25131552,8522,16,8506,45000,43120,43135,386,386,1865
253,25223077,25223094,25231569,8492,17,8475,45000,43135,43151,386,386,1849
254,25323126,25323143,25331571,8445,17,8428,45000,43151,43166,385,385,1834
255,25423173,25423189,25431546,8373,16,8357,45000,43166,43181,385,385,1819
256,25523220,25523237,25531537,8317,17,8300,45000,43181,43196,384,384,1804
257,25623268,25623285,25631526,8258,17,8241,45000,43196,43211,384,384,1789
258,25723315,25723332,25731531,8216,17,8199,45000,43211,43225,383,383,1775
259,25823364,25823381,25831533,8169,17,8152,45000,43225,43240,383,383,1760
260,25923411,25923428,25931537,8126,17,8109,45000,43240,43254,383,383,1746
261,26023459,26023475,26031525,8066,16,8050,45000,43254,43268,382,382,1732
262,26123505,26123522,26131564,8059,17,8042,45000,43268,43282,382,382,1718
263,26223573,26223590,26231567,7994,17,7977,45000,43282,43295,382,382,1705
264,26323621,26323638,26331553,7932,17,7915,45000,43295,43309,381,381,1691
265,26423668,26423685,26431539,7871,17,7854,45000,43309,43322,381,381,1678
266,26523716,26523732,26531526,7810,16,7794,45000,43322,43336,381,381,1664
267,26623763,26623780,26631522,7759,17,7742,45000,43336,43349,380,380,1651
268,26723811,26723827,26731542,7731,16,7715,45000,43349,43362,380,380,1638
269,26823859,26823876,26831530,7671,17,7654,45000,43362,43375,379,379,1625
270,26923906,26923922,26931524,7618,16,7602,45000,43375,43387,379,379,1613
271,27023953,27023970,27031529,7576,17,7559,45000,43387,43400,379,379,1600
272,27124002,27124018,27131532,7530,16,7514,45000,43400,43412,378,378,1588
273,27224048,27224065,27231537,7489,17,7472,45000,43412,43424,378,378,1576
274,27324096,27324113,27331526,7430,17,7413,45000,43424,43436,378,378,1564
275,27424143,27424160,27431533,7390,17,7373,45000,43436,43448,378,378,1552
276,27524191,27524207,27531530,7339,16,7323,45000,43448,43460,377,377,1540
277,27624239,27624255,27631522,7283,16,7267,45000,43460,43472,377,377,1528
278,27724286,27724302,27731533,7247,16,7231,45000,43472,43484,377,377,1516
279,27824334,27824351,27831543,7209,17,7192,45000,43484,43495,376,376,1505
280,27924382,27924398,27931534,7152,16,7136,45000,43495,43506,376,376,1494
281,28024428,28024445,28031542,7114,17,7097,45000,43506,43517,376,376,1483
282,28124476,28124492,28131529,7053,16,7037,45000,43517,43528,375,375,1472
283,28224523,28224540,28231525,7002,17,6985,45000,43528,43539,375,375,1461
284,28324570,28324587,28331548,6978,17,6961,45000,43539,43550,375,375,1450
285,28424621,28424638,28431538,6917,17,6900,45000,43550,43561,374,374,1439
286,28524668,28524685,28531531,6863,17,6846,45000,43561,43571,374,374,1429
287,28624716,28624732,28631526,6810,16,6794,45000,43571,43582,374,374,1418
288,28724764,28724780,28731524,6760,16,6744,45000,43582,43592,374,374,1408
289,28824811,28824828,28831544,6733,17,6716,45000,43592,43602,373,373,1398
290,28924860,28924877,28931537,6677,17,6660,45000,43602,43612,373,373,1388
291,29024906,29024923,29031523,6617,17,6600,45000,43612,43622,373,373,1378
292,29124954,29124971,29131534,6580,17,6563,45000,43622,43632,373,373,1368
293,29225002,29225018,29231529,6527,16,6511,45000,43632,43642,372,372,1358
294,29325049,29325066,29331536,6487,17,6470,45000,43642,43651,372,372,1349
295,29425097,29425114,29431531,6434,17,6417,45000,43651,43661,372,372,1339
296,29525144,29525161,29531542,6398,17,6381,45000,43661,43670,371,371,1330
297,29625193,29625209,29631529,6336,16,6320,45000,43670,43679,371,371,1321
298,29725240,29725257,29731522,6282,17,6265,45000,43679,43688,371,371,1312
299,29825288,29825304,29831534,6246,16,6230,45000,43688,43698,371,371,1302
300,29925350,29925366,29934277,8927,16,8911,45000,43698,43706,370,370,1294
301,30025399,30025416,30031477,6078,17,6061,45000,43706,43715,370,370,1285
302,30125445,30125462,30131550,6105,17,6088,45000,43715,43724,370,370,1276
303,30225491,30225508,30231532,6041,17,6024,45000,43724,43733,370,370,1267
304,30325537,30325554,30331526,5989,17,5972,45000,43733,43741,370,370,1259
305,30425584,30425600,30431524,5940,16,5924,45000,43741,43750,370,370,1250
306,30525629,30525646,30531533,5904,17,5887,45000,43750,43758,369,369,1242
307,30625676,30625693,30631528,5852,17,5835,45000,43758,43766,369,369,1234
308,30725722,30725739,30731523,5801,17,5784,45000,43766,43775,369,369,1225
309,30825768,30825785,30831528,5760,17,5743,45000,43775,43783,368,368,1217
310,30925814,30925831,30931551,5737,17,5720,45000,43783,43791,368,368,1209
311,31025860,31025877,31031545,5685,17,5668,45000,43791,43798,368,368,1202
312,31125907,31125923,31131534,5627,16,5611,45000,43798,43806,368,368,1194
313,31225953,31225970,31231539,5586,17,5569,45000,43806,43814,368,368,1186
314,31326000,31326017,31331527,5527,17,5510,45000,43814,43822,367,367,1178
315,31426047,31426063,31431537,5490,16,5474,45000,43822,43829,367,367,1171
316,31526093,31526110,31531542,5449,17,5432,45000,43829,43837,367,367,1163
317,31626140,31626156,31631532,5392,16,5376,45000,43837,43844,367,367,1156
318,31726186,31726203,31731534,5348,17,5331,45000,43844,43851,367,367,1149
319,31826232,31826249,31831524,5292,17,5275,45000,43851,43859,367,367,1141
320,31926279,31926295,31931531,5252,16,5236,45000,43859,43866,366,366,1134
321,32026325,32026342,32031536,5211,17,5194,45000,43866,43873,366,366,1127
322,32126372,32126388,32131523,5151,16,5135,45000,43873,43880,366,366,1120
323,32226418,32226435,32231541,5123,17,5106,45000,43880,43887,366,366,1113
324,32326465,32326481,32331531,5066,16,5050,45000,43887,43894,366,366,1106
325,32426511,32426528,32431524,5013,17,4996,45000,43894,43900,365,365,1100
326,32526557,32526574,32531528,4971,17,4954,45000,43900,43907,365,365,1093
327,32626604,32626621,32631530,4926,17,4909,45000,43907,43913,365,365,1087
328,32726650,32726667,32731525,4875,17,4858,45000,43913,43920,365,365,1080
329,32826696,32826713,32831533,4837,17,4820,45000,43920,43926,365,365,1074
330,32926742,32926759,32931536,4794,17,4777,45000,43926,43933,365,365,1067
331,33026788,33026805,33031527,4739,17,4722,45000,43933,43939,364,364,1061
332,33126835,33126851,33131524,4689,16,4673,45000,43939,43945,364,364,1055
333,33226881,33226898,33231522,4641,17,4624,45000,43945,43951,364,364,1049
334,33326927,33326944,33331530,4603,17,4586,45000,43951,43958,364,364,1042
335,33426973,33426990,33431526,4553,17,4536,45000,43958,43963,363,363,1037
336,33527020,33527036,33531535,4515,16,4499,45000,43963,43969,364,364,1031
337,33627066,33627083,33631558,4492,17,4475,45000,43969,43975,363,363,1025
338,33727113,33727130,33731561,4448,17,4431,45000,43975,43981,363,363,1019
339,33827159,33827176,33831546,4387,17,4370,45000,43981,43987,363,363,1013
340,33927205,33927222,33931531,4326,17,4309,45000,43987,43992,363,363,1008
341,34027251,34027268,34031527,4276,17,4259,45000,43992,43998,363,363,1002
342,34127299,34127316,34131518,4219,17,4202,45000,43998,44004,363,363,996
343,34227344,34227361,34231536,4192,17,4175,45000,44004,44009,362,362,991
344,34327391,34327408,34331530,4139,17,4122,45000,44009,44014,362,362,986
345,34427437,34427454,34431538,4101,17,4084,45000,44014,44020,362,362,980
346,34527483,34527500,34531523,4040,17,4023,45000,44020,44025,362,362,975
347,34627530,34627547,34631535,4005,17,3988,45000,44025,44030,362,362,970
348,34727577,34727594,34731529,3952,17,3935,45000,44030,44035,362,362,965
349,34827624,34827641,34831524,3900,17,3883,45000,44035,44041,362,362,959
350,34927670,34927686,34931513,3843,16,3827,45000,44041,44046,361,361,954
351,35027716,35027733,35031533,3817,17,3800,45000,44046,44050,361,361,950
352,35127762,35127779,35131535,3773,17,3756,45000,44050,44055,361,361,945
353,35227809,35227826,35231521,3712,17,3695,45000,44055,44060,361,361,940
354,35327855,35327872,35331542,3687,17,3670,45000,44060,44065,361,361,935
355,35427902,35427919,35431530,3628,17,3611,45000,44065,44070,361,361,930
356,35527948,35527964,35531519,3571,16,3555,45000,44070,44075,361,361,925
357,35627994,35628010,35631531,3537,16,3521,45000,44075,44079,361,361,921
358,35728041,35728057,35731539,3498,16,3482,45000,44079,44084,361,361,916
359,35828087,35828103,35831526,3439,16,3423,45000,44084,44089,360,360,911
360,35928133,35928149,35931522,3389,16,3373,45000,44089,44093,360,360,907
361,36028178,36028195,36031535,3357,17,3340,45000,44093,44098,360,360,902
362,36128226,36128243,36131539,3313,17,3296,45000,44098,44102,360,360,898
363,36228272,36228289,36231525,3253,17,3236,45000,44102,44106,360,360,894
364,36328319,36328336,36331528,3209,17,3192,45000,44106,44111,360,360,889
