sequence,cycle_started_us,command_sent_us,response_completed_us,full_loop_us,pre_send_us,transport_us,setpoint_milli_c,observed_milli_c,measured_milli_c,command_actuator_permille,status_actuator_permille,error_milli_c
57,5644893,5646610,5650366,5473,1717,3756,45000,31626,31773,692,692,13227
58,5744942,5746660,5750360,5418,1718,3700,45000,31773,31919,688,688,13081
59,5844991,5846709,5850370,5379,1718,3661,45000,31919,32062,684,684,12938
60,5945039,5946760,5950370,5331,1721,3610,45000,32062,32205,680,680,12795
61,6045088,6046807,6050357,5269,1719,3550,45000,32205,32345,676,676,12655
62,6145137,6146859,6150361,5224,1722,3502,45000,32345,32484,673,673,12516
63,6245186,6246900,6250375,5189,1714,3475,45000,32484,32622,669,669,12378
64,6345235,6346952,6350376,5141,1717,3424,45000,32622,32757,665,665,12243
65,6445286,6447010,6450378,5092,1724,3368,45000,32757,32892,662,662,12108
66,6545336,6547060,6550368,5032,1724,3308,45000,32892,33024,658,658,11976
67,6645387,6647105,6650364,4977,1718,3259,45000,33024,33156,655,655,11844
68,6745438,6747156,6750351,4913,1718,3195,45000,33156,33285,651,651,11715
69,6845489,6847209,6850370,4881,1720,3161,45000,33285,33413,647,647,11587
70,6945539,6947260,6950363,4824,1721,3103,45000,33413,33540,644,644,11460
71,7045590,7047311,7050360,4770,1721,3049,45000,33540,33665,641,641,11335
72,7145640,7147364,7150361,4721,1724,2997,45000,33665,33789,638,638,11211
73,7245691,7247409,7250366,4675,1718,2957,45000,33789,33912,634,634,11088
74,7345742,7347461,7350363,4621,1719,2902,45000,33912,34033,631,631,10967
75,7445792,7447509,7450361,4569,1717,2852,45000,34033,34152,627,627,10848
76,7545843,7547562,7550506,4663,1719,2944,45000,34152,34270,625,625,10730
77,7645893,7647605,7650588,4695,1712,2983,45000,34270,34387,622,622,10613
78,7745943,7747659,7750651,4708,1716,2992,45000,34387,34503,618,618,10497
79,7845992,7847704,7850726,4734,1712,3022,45000,34503,34617,615,615,10383
80,7946042,7947762,7950776,4734,1720,3014,45000,34617,34730,612,612,10270
81,8046114,8047826,8050845,4731,1712,3019,45000,34730,34842,609,609,10158
82,8146163,8147885,8150928,4765,1722,3043,45000,34842,34952,606,606,10048
83,8246214,8247929,8250990,4776,1715,3061,45000,34952,35061,603,603,9939
84,8346266,8347982,8351056,4790,1716,3074,45000,35061,35169,600,600,9831
85,8446344,8448060,8451156,4812,1716,3096,45000,35169,35275,597,597,9725
86,8546409,8548123,8551212,4803,1714,3089,45000,35275,35381,595,595,9619
87,8646462,8648174,8651302,4840,1712,3128,45000,35381,35485,592,592,9515
88,8746512,8748231,8751331,4819,1719,3100,45000,35485,35588,589,589,9412
89,8846595,8848311,8851332,4737,1716,3021,45000,35588,35690,586,586,9310
90,8946646,8948365,8951344,4698,1719,2979,45000,35690,35790,583,583,9210
91,9046714,9048430,9051338,4624,1716,2908,45000,35790,35890,581,581,9110
92,9146763,9148482,9151337,4574,1719,2855,45000,35890,35988,578,578,9012
93,9246813,9248527,9250336,3523,1714,1809,45000,35988,36085,576,576,8915
94,9346863,9348580,9360379,13516,1717,11799,45000,36085,36181,573,573,8819
95,9446914,9448633,9460400,13486,1719,11767,45000,36181,36276,570,570,8724
96,9546981,9548702,9560384,13403,1721,11682,45000,36276,36370,568,568,8630
97,9647032,9648748,9660378,13346,1716,11630,45000,36370,36463,565,565,8537
98,9747082,9748799,9760375,13293,1717,11576,45000,36463,36555,563,563,8445
99,9847133,9848850,9860377,13244,1717,11527,45000,36555,36646,561,561,8354
100,9947184,9948904,9963128,15944,1720,14224,45000,36646,36735,558,558,8265
101,10047239,10048954,10060315,13076,1715,11361,45000,36735,36824,556,556,8176
102,10147312,10149030,10160362,13050,1718,11332,45000,36824,36912,553,553,8088
103,10247362,10249076,10260365,13003,1714,11289,45000,36912,36998,551,551,8002
104,10347413,10349128,10360376,12963,1715,11248,45000,36998,37084,549,549,7916
105,10447463,10449177,10460367,12904,1714,11190,45000,37084,37168,546,546,7832
106,10547514,10549229,10560350,12836,1715,11121,45000,37168,37252,544,544,7748
107,10647564,10649279,10660372,12808,1715,11093,45000,37252,37335,542,542,7665
108,10747615,10749329,10760372,12757,1714,11043,45000,37335,37417,540,540,7583
109,10847665,10849380,10860360,12695,1715,10980,45000,37417,37498,538,538,7502
110,10947716,10949434,10960365,12649,1718,10931,45000,37498,37578,536,536,7422
111,11047766,11049478,11060373,12607,1712,10895,45000,37578,37657,533,533,7343
112,11147816,11149535,11160363,12547,1719,10828,45000,37657,37735,531,531,7265
113,11247867,11249585,11260359,12492,1718,10774,45000,37735,37812,529,529,7188
114,11347918,11349633,11360381,12463,1715,10748,45000,37812,37888,527,527,7112
115,11447968,11449682,11460368,12400,1714,10686,45000,37888,37964,525,525,7036
116,11548018,11549735,11560376,12358,1717,10641,45000,37964,38038,523,523,6962
117,11648068,11649787,11660367,12299,1719,10580,45000,38038,38112,521,521,6888
118,11748119,11749838,11760370,12251,1719,10532,45000,38112,38185,519,519,6815
119,11848170,11849885,11860365,12195,1715,10480,45000,38185,38257,517,517,6743
120,11948220,11949936,11960354,12134,1716,10418,45000,38257,38328,515,515,6672
121,12048271,12049985,12060376,12105,1714,10391,45000,38328,38398,513,513,6602
122,12148320,12150042,12160384,12064,1722,10342,45000,38398,38468,512,512,6532
123,12248371,12250084,12260368,11997,1713,10284,45000,38468,38537,510,510,6463
124,12348422,12350142,12360377,11955,1720,10235,45000,38537,38605,508,508,6395
125,12448473,12455429,12460367,11894,6956,4938,45000,38605,38672,506,506,6328
126,12548523,12550239,12560368,11845,1716,10129,45000,38672,38739,504,504,6261
127,12648574,12650289,12660370,11796,1715,10081,45000,38739,38804,502,502,6196
128,12748624,12750342,12760363,11739,1718,10021,45000,38804,38870,501,501,6130
129,12848674,12850396,12860362,11688,1722,9966,45000,38870,38934,499,499,6066
130,12948725,12950470,12960353,11628,1745,9883,45000,38934,38997,497,497,6003
131,13048776,13050491,13060371,11595,1715,9880,45000,38997,39060,496,496,5940
132,13148826,13150541,13160364,11538,1715,9823,45000,39060,39122,494,494,5878
133,13248877,13250593,13260362,11485,1716,9769,45000,39122,39183,492,492,5817
134,13348927,13350673,13360365,11438,1746,9692,45000,39183,39244,491,491,5756
135,13448978,13450726,13460374,11396,1748,9648,45000,39244,39304,489,489,5696
136,13549028,13550779,13560366,11338,1751,9587,45000,39304,39363,487,487,5637
137,13649078,13650842,13660351,11273,1764,9509,45000,39363,39422,486,486,5578
138,13749128,13750892,13760370,11242,1764,9478,45000,39422,39480,484,484,5520
139,13849179,13850944,13860375,11196,1765,9431,45000,39480,39537,483,483,5463
140,13949230,13950994,13960361,11131,1764,9367,45000,39537,39594,481,481,5406
141,14049280,14051038,14060363,11083,1758,9325,45000,39594,39649,479,479,5351
142,14149331,14151092,14160368,11037,1761,9276,45000,39649,39705,478,478,5295
143,14249382,14251148,14260362,10980,1766,9214,45000,39705,39759,477,477,5241
144,14349432,14351196,14360349,10917,1764,9153,45000,39759,39813,475,475,5187
145,14449482,14451247,14460369,10887,1765,9122,45000,39813,39867,474,474,5133
146,14549533,14551295,14560362,10829,1762,9067,45000,39867,39919,472,472,5081
147,14649582,14651345,14660363,10781,1763,9018,45000,39919,39972,471,471,5028
148,14749633,14751423,14760354,10721,1790,8931,45000,39972,40023,469,469,4977
149,14849683,14851478,14860369,10686,1795,8891,45000,40023,40074,468,468,4926
150,14949733,14951525,14960363,10630,1792,8838,45000,40074,40124,467,467,4876
151,15049784,15051590,15060357,10573,1806,8767,45000,40124,40174,466,466,4826
152,15149834,15151642,15160395,10561,1808,8753,45000,40174,40224,464,464,4776
153,15249908,15251707,15260384,10476,1799,8677,45000,40224,40272,463,463,4728
154,15349958,15351754,15360378,10420,1796,8624,45000,40272,40321,462,462,4679
155,15450008,15451809,15460375,10367,1801,8566,45000,40321,40368,460,460,4632
156,15550059,15551859,15560363,10304,1800,8504,45000,40368,40415,459,459,4585
157,15650108,15651911,15660358,10250,1803,8447,45000,40415,40462,458,458,4538
158,15750159,15751957,15760378,10219,1798,8421,45000,40462,40508,457,457,4492
159,15850209,15852010,15860369,10160,1801,8359,45000,40508,40553,455,455,4447
160,15950259,15952054,15960363,10104,1795,8309,45000,40553,40598,454,454,4402
161,16050310,16052103,16060355,10045,1793,8252,45000,40598,40643,453,453,4357
162,16150361,16152161,16160371,10010,1800,8210,45000,40643,40687,452,452,4313
163,16250411,16252213,16260362,9951,1802,8149,45000,40687,40730,451,451,4270
164,16350462,16352250,16360358,9896,1788,8108,45000,40730,40773,449,449,4227
165,16450512,16452301,16460352,9840,1789,8051,45000,40773,40815,448,448,4185
166,16550563,16552347,16560367,9804,1784,8020,45000,40815,40857,447,447,4143
167,16650614,16652402,16660373,9759,1788,7971,45000,40857,40899,446,446,4101
168,16750679,16752433,16760361,9682,1754,7928,45000,40899,40940,445,445,4060
169,16850728,16852488,16860370,9642,1760,7882,45000,40940,40980,444,444,4020
170,16950778,16952537,16960365,9587,1759,7828,45000,40980,41020,443,443,3980
171,17050828,17052586,17060360,9532,1758,7774,45000,41020,41060,442,442,3940
172,17150877,17152634,17160366,9489,1757,7732,45000,41060,41099,441,441,3901
173,17250926,17252682,17260362,9436,1756,7680,45000,41099,41138,440,440,3862
174,17350976,17352728,17360363,9387,1752,7635,45000,41138,41176,439,439,3824
175,17451025,17452774,17460352,9327,1749,7578,45000,41176,41214,438,438,3786
176,17551075,17552824,17560370,9295,1749,7546,45000,41214,41252,437,437,3748
177,17651125,17652883,17660375,9250,1758,7492,45000,41252,41289,436,436,3711
178,17751175,17752929,17760363,9188,1754,7434,45000,41289,41326,435,435,3674
179,17851224,17852970,17860359,9135,1746,7389,45000,41326,41362,434,434,3638
180,17951273,17953017,17960385,9112,1744,7368,45000,41362,41398,433,433,3602
181,18051326,18053068,18060381,9055,1742,7313,45000,41398,41433,432,432,3567
182,18151392,18153110,18160376,8984,1718,7266,45000,41433,41468,431,431,3532
183,18251415,18253133,18260366,8951,1718,7233,45000,41468,41502,430,430,3498
184,18351464,18353177,18360381,8917,1713,7204,45000,41502,41537,429,429,3463
185,18451514,18453232,18460369,8855,1718,7137,45000,41537,41570,428,428,3430
186,18551562,18553277,18560373,8811,1715,7096,45000,41570,41604,427,427,3396
187,18651612,18653326,18660366,8754,1714,7040,45000,41604,41636,426,426,3364
188,18751661,18753371,18760360,8699,1710,6989,45000,41636,41669,426,426,3331
189,18851710,18853430,18860365,8655,1720,6935,45000,41669,41701,425,425,3299
190,18951758,18953471,18960374,8616,1713,6903,45000,41701,41733,424,424,3267
191,19051807,19053525,19060361,8554,1718,6836,45000,41733,41765,423,423,3235
192,19151856,19153573,19160359,8503,1717,6786,45000,41765,41796,422,422,3204
193,19251906,19253622,19260371,8465,1716,6749,45000,41796,41827,421,421,3173
194,19351955,19353665,19360365,8410,1710,6700,45000,41827,41857,420,420,3143
195,19452004,19453723,19460356,8352,1719,6633,45000,41857,41887,419,419,3113
196,19552053,19553765,19560366,8313,1712,6601,45000,41887,41917,419,419,3083
197,19652102,19653818,19660375,8273,1716,6557,45000,41917,41946,418,418,3054
198,19752151,19753865,19760363,8212,1714,6498,45000,41946,41975,417,417,3025
199,19852200,19853916,19860361,8161,1716,6445,45000,41975,42004,416,416,2996
200,19952249,19953960,19963129,10880,1711,9169,45000,42004,42032,416,416,2968
201,20052302,20054052,20060315,8013,1750,6263,45000,42032,42060,415,415,2940
202,20152351,20154068,20160363,8012,1717,6295,45000,42060,42088,414,414,2912
203,20252403,20254118,20260368,7965,1715,6250,45000,42088,42115,413,413,2885
204,20352452,20354167,20360377,7925,1715,6210,45000,42115,42142,413,413,2858
205,20452501,20454214,20460365,7864,1713,6151,45000,42142,42169,412,412,2831
206,20552550,20554263,20560358,7808,1713,6095,45000,42169,42195,411,411,2805
207,20652599,20654312,20660387,7788,1713,6075,45000,42195,42222,411,411,2778
208,20752664,20754378,20760389,7725,1714,6011,45000,42222,42248,410,410,2752
209,20852713,20854431,20860389,7676,1718,5958,45000,42248,42273,409,409,2727
210,20952762,20954474,20960373,7611,1712,5899,45000,42273,42298,408,408,2702
211,21052811,21054545,21060363,7552,1734,5818,45000,42298,42323,408,408,2677
212,21152860,21154606,21160353,7493,1746,5747,45000,42323,42348,407,407,2652
213,21252910,21254654,21260371,7461,1744,5717,45000,42348,42372,406,406,2628
214,21352958,21354711,21360365,7407,1753,5654,45000,42372,42397,406,406,2603
215,21453008,21454757,21460362,7354,1749,5605,45000,42397,42420,405,405,2580
216,21553057,21554808,21560361,7304,1751,5553,45000,42420,42444,405,405,2556
217,21653106,21654854,21660370,7264,1748,5516,45000,42444,42467,404,404,2533
218,21753155,21754901,21760365,7210,1746,5464,45000,42467,42490,403,403,2510
219,21853204,21854952,21860375,7171,1748,5423,45000,42490,42513,403,403,2487
220,21953253,21955003,21960363,7110,1750,5360,45000,42513,42536,402,402,2464
221,22053302,22055052,22060364,7062,1750,5312,45000,42536,42558,401,401,2442
222,22153351,22155112,22160365,7014,1761,5253,45000,42558,42580,401,401,2420
223,22253400,22255156,22260357,6957,1756,5201,45000,42580,42602,400,400,2398
224,22353450,22355203,22360367,6917,1753,5164,45000,42602,42623,400,400,2377
225,22453498,22455248,22460363,6865,1750,5115,45000,42623,42644,399,399,2356
226,22553547,22555299,22560361,6814,1752,5062,45000,42644,42666,399,399,2334
227,22653596,22655346,22660360,6764,1750,5014,45000,42666,42686,398,398,2314
228,22753644,22755399,22760366,6722,1755,4967,45000,42686,42707,397,397,2293
229,22853693,22855450,22860361,6668,1757,4911,45000,42707,42727,397,397,2273
230,22953741,22955494,22960359,6618,1753,4865,45000,42727,42747,396,396,2253
231,23053791,23055543,23060378,6587,1752,4835,45000,42747,42767,396,396,2233
232,23153840,23155598,23160368,6528,1758,4770,45000,42767,42787,395,395,2213
233,23253888,23255645,23260354,6466,1757,4709,45000,42787,42806,395,395,2194
234,23353937,23355688,23360376,6439,1751,4688,45000,42806,42825,394,394,2175
235,23453986,23455741,23460395,6409,1755,4654,45000,42825,42844,394,394,2156
236,23554035,23555786,23560385,6350,1751,4599,45000,42844,42863,393,393,2137
237,23654084,23655835,23660375,6291,1751,4540,45000,42863,42881,393,393,2119
238,23754134,23755881,23760365,6231,1747,4484,45000,42881,42900,392,392,2100
239,23854183,23855930,23860359,6176,1747,4429,45000,42900,42918,392,392,2082
240,23954231,23955983,23960367,6136,1752,4384,45000,42918,42936,391,391,2064
241,24054281,24056030,24060375,6094,1749,4345,45000,42936,42953,391,391,2047
242,24154330,24156081,24160363,6033,1751,4282,45000,42953,42971,390,390,2029
243,24254378,24256118,24260362,5984,1740,4244,45000,42971,42988,390,390,2012
244,24354427,24356171,24360385,5958,1744,4214,45000,42988,43005,389,389,1995
245,24454476,24456210,24460368,5892,1734,4158,45000,43005,43022,389,389,1978
246,24554539,24556251,24560361,5822,1712,4110,45000,43022,43038,388,388,1962
247,24654573,24656291,24660356,5783,1718,4065,45000,43038,43055,388,388,1945
248,24754622,24756337,24760374,5752,1715,4037,45000,43055,43071,387,387,1929
249,24854672,24860899,24870320,15648,6227,9421,45000,43071,43087,387,387,1913
250,24954721,24956439,24960346,5625,1718,3907,45000,43087,43103,387,387,1897
251,25054771,25056490,25060371,5600,1719,3881,45000,43103,43119,386,386,1881
252,25154819,25156539,25160382,5563,1720,3843,45000,43119,43134,386,386,1866
253,25254868,25256584,25260402,5534,1716,3818,45000,43134,43150,386,386,1850
254,25354917,25356633,25360395,5478,1716,3762,45000,43150,43165,385,385,1835
255,25454966,25456683,25460381,5415,1717,3698,45000,43165,43180,385,385,1820
256,25555014,25556727,25560365,5351,1713,3638,45000,43180,43195,384,384,1805
257,25655063,25656784,25660351,5288,1721,3567,45000,43195,43210,384,384,1790
258,25755112,25756825,25760363,5251,1713,3538,45000,43210,43224,384,384,1776
259,25855161,25856877,25860367,5206,1716,3490,45000,43224,43239,383,383,1761
260,25955210,25956922,25960372,5162,1712,3450,45000,43239,43253,383,383,1747
261,26055258,26056972,26060363,5105,1714,3391,45000,43253,43267,382,382,1733
262,26155308,26157025,26160395,5087,1717,3370,45000,43267,43281,382,382,1719
263,26255378,26257096,26260400,5022,1718,3304,45000,43281,43295,382,382,1705
264,26355428,26357139,26360384,4956,1711,3245,45000,43295,43308,381,381,1692
265,26455479,26457195,26460367,4888,1716,3172,45000,43308,43322,381,381,1678
266,26555529,26557239,26560364,4835,1710,3125,45000,43322,43335,380,380,1665
267,26655580,26657296,26660371,4791,1716,3075,45000,43335,43348,380,380,1652
268,26755630,26757341,26760367,4737,1711,3026,45000,43348,43361,380,380,1639
269,26855681,26857398,26860363,4682,1717,2965,45000,43361,43374,379,379,1626
270,26955731,26957443,26960360,4629,1712,2917,45000,43374,43386,379,379,1614
271,27055781,27057495,27060359,4578,1714,2864,45000,43386,43399,379,379,1601
272,27155832,27157548,27160504,4672,1716,2956,45000,43399,43411,378,378,1589
273,27255882,27257595,27260587,4705,1713,2992,45000,43411,43423,378,378,1577
274,27355931,27357641,27360650,4719,1710,3009,45000,43423,43435,378,378,1565
275,27455981,27457696,27460725,4744,1715,3029,45000,43435,43447,377,377,1553
276,27556030,27557740,27560777,4747,1710,3037,45000,43447,43459,377,377,1541
277,27656101,27657818,27660864,4763,1717,3046,45000,43459,43471,377,377,1529
278,27756150,27757862,27760939,4789,1712,3077,45000,43471,43482,376,376,1518
279,27856201,27857914,27861011,4810,1713,3097,45000,43482,43493,376,376,1507
280,27956250,27957961,27961077,4827,1711,3116,45000,43493,43505,376,376,1495
281,28056301,28058019,28061165,4864,1718,3146,45000,43505,43516,375,375,1484
282,28156368,28158083,28161210,4842,1715,3127,45000,43516,43527,375,375,1473
283,28256437,28258151,28261301,4864,1714,3150,45000,43527,43538,375,375,1462
284,28356488,28358199,28361339,4851,1711,3140,45000,43538,43548,375,375,1452
285,28456556,28458273,28461340,4784,1717,3067,45000,43548,43559,375,375,1441
286,28556606,28558316,28561338,4732,1710,3022,45000,43559,43570,374,374,1430
287,28656655,28658371,28661330,4675,1716,2959,45000,43570,43580,374,374,1420
288,28756705,28758417,28761336,4631,1712,2919,45000,43580,43591,374,374,1409
289,28856756,28858471,28861345,4589,1715,2874,45000,43591,43601,373,373,1399
290,28956823,28958534,28960340,3517,1711,1806,45000,43601,43611,373,373,1389
291,29056873,29058589,29070382,13509,1716,11793,45000,43611,43621,373,373,1379
292,29156923,29158642,29170383,13460,1719,11741,45000,43621,43631,373,373,1369
293,29256973,29258688,29270376,13403,1715,11688,45000,43631,43640,372,372,1360
294,29357022,29358735,29370379,13357,1713,11644,45000,43640,43650,372,372,1350
295,29457091,29458806,29470380,13289,1715,11574,45000,43650,43659,372,372,1341
296,29557140,29558852,29570388,13248,1712,11536,45000,43659,43669,372,372,1331
297,29657191,29658907,29670394,13203,1716,11487,45000,43669,43678,371,371,1322
298,29757241,29758949,29770377,13136,1708,11428,45000,43678,43687,371,371,1313
299,29857291,29859004,29870372,13081,1713,11368,45000,43687,43696,371,371,1304
300,29957342,29959055,29973125,15783,1713,14070,45000,43696,43706,371,371,1294
301,30057396,30059114,30070313,12917,1718,11199,45000,43706,43714,370,370,1286
302,30157445,30159158,30170364,12919,1713,11206,45000,43714,43723,370,370,1277
303,30257497,30259212,30270377,12880,1715,11165,45000,43723,43732,370,370,1268
304,30357548,30359260,30370365,12817,1712,11105,45000,43732,43740,370,370,1260
305,30457598,30459311,30470358,12760,1713,11047,45000,43740,43749,370,370,1251
306,30557648,30559359,30570370,12722,1711,11011,45000,43749,43757,369,369,1243
307,30657698,30659412,30670368,12670,1714,10956,45000,43757,43766,369,369,1234
308,30757748,30759455,30770371,12623,1707,10916,45000,43766,43774,369,369,1226
309,30857799,30859512,30870372,12573,1713,10860,45000,43774,43782,369,369,1218
310,30957849,30959562,30970384,12535,1713,10822,45000,43782,43790,368,368,1210
311,31057900,31059617,31070381,12481,1717,10764,45000,43790,43798,368,368,1202
312,31157949,31159665,31170375,12426,1716,10710,45000,43798,43806,368,368,1194
313,31257999,31259716,31270365,12366,1717,10649,45000,43806,43814,368,368,1186
314,31358049,31359761,31370373,12324,1712,10612,45000,43814,43821,367,367,1179
315,31458099,31459817,31470367,12268,1718,10550,45000,43821,43829,367,367,1171
316,31558150,31559860,31570367,12217,1710,10507,45000,43829,43836,367,367,1164
317,31658200,31659914,31670375,12175,1714,10461,45000,43836,43843,367,367,1157
318,31758250,31759962,31770363,12113,1712,10401,45000,43843,43851,367,367,1149
319,31858301,31860011,31870351,12050,1710,10340,45000,43851,43858,366,366,1142
320,31958351,31960064,31970369,12018,1713,10305,45000,43858,43865,366,366,1135
321,32058401,32060118,32070362,11961,1717,10244,45000,43865,43872,366,366,1128
322,32158451,32160170,32170357,11906,1719,10187,45000,43872,43879,366,366,1121
323,32258501,32260215,32270372,11871,1714,10157,45000,43879,43886,366,366,1114
324,32358552,32360261,32370363,11811,1709,10102,45000,43886,43893,365,365,1107
325,32458602,32460320,32470360,11758,1718,10040,45000,43893,43899,365,365,1101
326,32558653,32560362,32570355,11702,1709,9993,45000,43899,43906,365,365,1094
327,32658703,32660420,32670366,11663,1717,9946,45000,43906,43912,365,365,1088
328,32758753,32760467,32770366,11613,1714,9899,45000,43912,43919,365,365,1081
329,32858803,32860519,32870371,11568,1716,9852,45000,43919,43926,365,365,1074
330,32958854,32960564,32970371,11517,1710,9807,45000,43926,43932,364,364,1068
331,33058904,33060618,33070366,11462,1714,9748,45000,43932,43938,364,364,1062
332,33158953,33160706,33170361,11408,1753,9655,45000,43938,43944,364,364,1056
333,33259004,33260755,33270350,11346,1751,9595,45000,43944,43950,364,364,1050
334,33359054,33360810,33370367,11313,1756,9557,45000,43950,43956,364,364,1044
335,33459104,33460865,33470361,11257,1761,9496,45000,43956,43962,364,364,1038
336,33559154,33560913,33570362,11208,1759,9449,45000,43962,43969,364,364,1031
337,33659204,33660964,33670401,11197,1760,9437,45000,43969,43974,363,363,1026
338,33759276,33761035,33770390,11114,1759,9355,45000,43974,43980,363,363,1020
339,33859328,33861085,33870538,11210,1757,9453,45000,43980,43986,363,363,1014
340,33959377,33961133,33970616,11239,1756,9483,45000,43986,43991,363,363,1009
341,34059426,34061185,34070680,11254,1759,9495,45000,43991,43997,363,363,1003
342,34159475,34161232,34170752,11277,1757,9520,45000,43997,44003,363,363,997
343,34259525,34261283,34270827,11302,1758,9544,45000,44003,44008,362,362,992
344,34359575,34361336,34370893,11318,1761,9557,45000,44008,44013,362,362,987
345,34459624,34461412,34470944,11320,1788,9532,45000,44013,44019,362,362,981
346,34559675,34561457,34571011,11336,1782,9554,45000,44019,44024,362,362,976
347,34659724,34661513,34671106,11382,1789,9593,45000,44024,44029,362,362,971
348,34759774,34761562,34771180,11406,1788,9618,45000,44029,44035,362,362,965
349,34859824,34861624,34871247,11423,1800,9623,45000,44035,44039,361,361,961
350,34959874,34961640,34971297,11423,1766,9657,45000,44039,44045,362,362,955
351,35059924,35061709,35071337,11413,1785,9628,45000,44045,44050,361,361,950
352,35159977,35161764,35171337,11360,1787,9573,45000,44050,44054,361,361,946
353,35260027,35261816,35270354,10327,1789,8538,45000,44054,44059,361,361,941
354,35360076,35361869,35370475,10399,1793,8606,45000,44059,44064,361,361,936
355,35460126,35461926,35470381,10255,1800,8455,45000,44064,44069,361,361,931
